27086;str7;38;str34
27087;str46;33;str25
27088;str35;48;str7
27089;str19;2;str33
27090;str19;11;str6
27091;str13;1;str6
27092;str4;5;str40
27093;str7;31;str17
27094;str30;35;str22
27095;str20;39;str28
27096;str5;32;str18
27097;str7;22;str39
27098;str19;46;str8
27099;str42;31;str6
27100;str50;3;str36
27101;str26;12;str24
27102;str44;47;str31
27103;str35;7;str2
27104;str41;48;str18
27105;str34;13;str46
27106;str11;7;str46
27107;str39;18;str22
27108;str50;14;str15
27109;str6;32;str15
27110;str11;17;str44
27111;str20;3;str31
27112;str11;27;str28
27113;str14;32;str39
27114;str30;10;str11
27115;str25;49;str8
27116;str42;45;str22
27117;str43;26;str25
27118;str26;29;str37
27119;str29;29;str3
27120;str38;5;str2
27121;str10;22;str25
27122;str36;20;str4
27123;str17;47;str49
27124;str8;15;str48
27125;str14;50;str16
27126;str17;48;str1
27127;str2;3;str45
27128;str21;4;str49
27129;str17;5;str46
27130;str49;45;str6
27131;str21;49;str37
27132;str18;14;str16
27133;str12;28;str16
27134;str12;9;str23
27135;str21;49;str9
27136;str19;14;str27
27137;str44;17;str24
27138;str30;19;str35
27139;str20;15;str23
27140;str15;10;str17
27141;str45;49;str20
27142;str12;28;str49
27143;str16;6;str33
27144;str21;31;str15
27145;str43;37;str10
27146;str11;5;str25
27147;str17;32;str20
27148;str1;27;str2
27149;str38;27;str42
27150;str5;34;str6
27151;str26;33;str17
27152;str1;16;str32
27153;str47;15;str44
27154;str28;1;str33
27155;str20;41;str4
27156;str42;2;str17
27157;str26;21;str21
27158;str3;17;str13
27159;str47;7;str35
27160;str7;44;str2
27161;str7;17;str34
27162;str32;47;str50
27163;str49;49;str37
27164;str46;4;str4
27165;str39;9;str43
27166;str25;43;str17
27167;str50;5;str26
27168;str28;2;str33
27169;str49;7;str18
27170;str26;10;str6
27171;str10;30;str10
27172;str44;4;str47
27173;str12;4;str7
27174;str16;34;str9
27175;str10;29;str17
27176;str9;22;str5
27177;str50;17;str13
27178;str27;50;str18
27179;str38;30;str15
27180;str48;47;str18
27181;str9;10;str42
27182;str29;15;str46
27183;str45;2;str41
27184;str17;44;str44
27185;str29;24;str3
27186;str25;39;str16
27187;str50;50;str42
27188;str8;3;str35
27189;str39;8;str37
27190;str43;29;str40
27191;str6;20;str36
27192;str40;35;str41
27193;str29;3;str19
27194;str43;43;str20
27195;str28;12;str25
27196;str12;4;str19
27197;str26;19;str37
27198;str46;9;str38
27199;str21;17;str30
27200;str50;33;str49
27201;str39;48;str11
27202;str15;1;str44
27203;str37;19;str34
27204;str6;45;str29
27205;str35;36;str26
27206;str40;23;str50
27207;str46;30;str40
27208;str45;30;str29
27209;str34;35;str23
27210;str4;9;str28
27211;str15;21;str43
27212;str30;16;str20
27213;str22;31;str14
27214;str45;20;str21
27215;str3;50;str19
27216;str26;4;str40
27217;str33;4;str1
27218;str42;6;str26
27219;str28;30;str15
27220;str29;7;str18
27221;str19;12;str49
27222;str4;15;str22
27223;str41;34;str20
27224;str8;34;str44
27225;str21;1;str34
27226;str47;1;str1
27227;str28;13;str20
27228;str31;2;str44
27229;str11;14;str25
27230;str15;38;str4
27231;str40;14;str35
27232;str8;7;str31
27233;str45;37;str3
27234;str4;31;str15
27235;str49;11;str27
27236;str38;17;str45
27237;str19;11;str38
27238;str32;28;str2
27239;str30;24;str28
27240;str38;49;str9
27241;str48;10;str28
27242;str19;46;str2
27243;str15;8;str5
27244;str9;27;str32
27245;str44;23;str31
27246;str28;20;str27
27247;str20;45;str42
27248;str9;50;str16
27249;str48;26;str3
27250;str18;6;str13
27251;str7;37;str25
27252;str7;46;str48
27253;str42;47;str37
27254;str15;36;str37
27255;str13;15;str44
27256;str35;50;str16
27257;str50;8;str32
27258;str37;26;str40
27259;str13;23;str2
27260;str43;44;str22
27261;str12;38;str28
27262;str4;41;str37
27263;str43;36;str31
27264;str29;7;str42
27265;str2;26;str2
27266;str26;30;str18
27267;str17;44;str38
27268;str6;2;str3
27269;str38;24;str18
27270;str22;44;str16
27271;str19;10;str16
27272;str18;17;str6
27273;str12;20;str38
27274;str31;23;str38
27275;str48;47;str36
27276;str34;5;str10
27277;str8;1;str46
27278;str16;21;str6
27279;str46;40;str11
27280;str36;33;str36
27281;str36;47;str25
27282;str17;34;str32
27283;str27;42;str15
27284;str49;3;str7
27285;str43;9;str40
27286;str45;25;str24
27287;str15;47;str41
27288;str20;1;str10
27289;str38;36;str42
27290;str35;3;str18
27291;str19;5;str18
27292;str13;7;str21
27293;str41;27;str18
27294;str4;49;str5
27295;str34;29;str10
27296;str21;43;str44
27297;str45;35;str33
27298;str14;29;str28
27299;str16;26;str41
27300;str10;33;str14
27301;str26;46;str6
27302;str44;13;str29
27303;str50;20;str16
27304;str1;33;str34
27305;str48;22;str10
27306;str47;22;str42
27307;str27;44;str47
27308;str50;36;str49
27309;str24;16;str4
27310;str2;10;str37
27311;str37;31;str14
27312;str18;27;str46
27313;str36;21;str25
27314;str32;8;str27
27315;str27;8;str15
27316;str27;39;str40
27317;str3;41;str43
27318;str8;46;str13
27319;str34;16;str14
27320;str10;32;str46
27321;str41;15;str6
27322;str19;14;str39
27323;str36;46;str8
27324;str24;43;str7
27325;str17;27;str5
27326;str5;25;str3
27327;str18;7;str38
27328;str6;3;str44
27329;str12;4;str3
27330;str19;30;str39
27331;str45;30;str14
27332;str39;40;str29
27333;str7;39;str14
27334;str16;15;str9
27335;str35;22;str1
27336;str41;18;str45
27337;str47;39;str36
27338;str10;21;str18
27339;str21;47;str43
27340;str27;7;str28
27341;str14;45;str44
27342;str1;24;str31
27343;str23;30;str15
27344;str20;17;str7
27345;str45;3;str39
27346;str28;41;str3
27347;str40;20;str45
27348;str18;47;str3
27349;str3;36;str39
27350;str15;16;str11
27351;str40;24;str44
27352;str47;14;str32
27353;str45;13;str42
27354;str13;23;str28
27355;str44;5;str13
27356;str5;23;str6
27357;str34;29;str33
27358;str43;44;str41
27359;str16;39;str15
27360;str40;8;str5
27361;str45;15;str33
27362;str15;37;str47
27363;str29;4;str18
27364;str17;26;str9
27365;str23;42;str17
27366;str25;12;str9
27367;str8;29;str19
27368;str43;44;str18
27369;str6;15;str4
27370;str46;15;str15
27371;str27;39;str42
27372;str31;25;str44
27373;str41;39;str36
27374;str48;17;str7
27375;str1;47;str36
27376;str49;12;str11
27377;str40;16;str35
27378;str17;23;str4
27379;str37;29;str29
27380;str42;20;str29
27381;str7;16;str9
27382;str1;20;str5
27383;str46;23;str9
27384;str15;1;str24
27385;str15;7;str36
27386;str50;2;str15
27387;str10;45;str17
27388;str6;3;str49
27389;str6;46;str3
27390;str27;28;str19
27391;str39;45;str33
27392;str2;47;str10
27393;str18;17;str36
27394;str44;47;str48
27395;str36;4;str46
27396;str30;20;str33
27397;str45;7;str22
27398;str32;34;str20
27399;str17;50;str50
27400;str19;35;str30
27401;str50;48;str20
27402;str24;30;str11
27403;str3;14;str45
27404;str45;43;str9
27405;str26;1;str13
27406;str26;46;str47
27407;str19;19;str45
27408;str26;5;str27
27409;str33;3;str11
27410;str29;16;str45
27411;str25;23;str3
27412;str25;2;str1
27413;str28;6;str16
27414;str30;4;str30
27415;str41;16;str19
27416;str26;34;str47
27417;str33;35;str42
27418;str49;5;str24
27419;str7;13;str12
27420;str11;5;str47
27421;str11;32;str12
27422;str48;47;str11
27423;str42;23;str31
27424;str12;47;str42
27425;str9;41;str19
27426;str11;30;str8
27427;str29;48;str2
27428;str37;6;str48
27429;str18;31;str48
27430;str16;29;str11
27431;str29;3;str46
27432;str10;28;str44
27433;str49;43;str47
27434;str26;40;str34
27435;str22;41;str24
27436;str41;13;str31
27437;str30;48;str45
27438;str6;1;str18
27439;str45;17;str23
27440;str44;2;str22
27441;str3;29;str7
27442;str40;50;str18
27443;str18;44;str49
27444;str31;39;str9
27445;str29;19;str45
27446;str1;12;str31
27447;str21;3;str7
27448;str34;3;str32
27449;str42;32;str50
27450;str49;27;str6
27451;str1;27;str39
27452;str34;45;str35
27453;str46;8;str18
27454;str1;21;str48
27455;str18;48;str30
27456;str23;22;str3
27457;str46;7;str2
27458;str21;28;str34
27459;str5;47;str38
27460;str28;13;str7
27461;str15;15;str37
27462;str28;5;str29
27463;str18;43;str29
27464;str46;48;str12
27465;str33;12;str13
27466;str1;14;str19
27467;str23;37;str42
27468;str9;37;str11
27469;str37;47;str47
27470;str7;6;str23
27471;str9;48;str4
27472;str24;6;str42
27473;str15;6;str5
27474;str22;13;str8
27475;str12;50;str29
27476;str45;33;str23
27477;str40;26;str20
27478;str34;20;str16
27479;str46;27;str22
27480;str36;34;str4
27481;str50;2;str32
27482;str14;5;str29
27483;str13;18;str15
27484;str37;21;str21
27485;str21;23;str25
27486;str45;50;str26
27487;str41;13;str42
27488;str20;10;str32
27489;str36;50;str38
27490;str37;14;str34
27491;str27;7;str29
27492;str43;35;str46
27493;str20;17;str30
27494;str43;25;str13
27495;str43;28;str9
27496;str10;16;str20
27497;str12;2;str44
27498;str7;9;str5
27499;str24;15;str19
27500;str42;50;str34
27501;str40;24;str48
27502;str6;7;str35
27503;str17;17;str31
27504;str43;47;str25
27505;str42;32;str27
27506;str28;29;str13
27507;str34;18;str27
27508;str46;5;str24
27509;str11;20;str17
27510;str23;13;str40
27511;str28;46;str36
27512;str9;7;str16
27513;str18;29;str33
27514;str30;7;str20
27515;str44;28;str41
27516;str48;30;str13
27517;str42;20;str44
27518;str37;30;str14
27519;str40;48;str40
27520;str33;24;str35
27521;str2;43;str34
27522;str17;2;str32
27523;str20;4;str1
27524;str30;16;str32
27525;str50;17;str11
27526;str40;37;str29
27527;str33;42;str13
27528;str23;35;str45
27529;str2;3;str13
27530;str32;23;str47
27531;str7;49;str22
27532;str45;42;str27
27533;str49;2;str35
27534;str27;30;str33
27535;str18;27;str17
27536;str49;22;str17
27537;str8;13;str29
27538;str30;10;str14
27539;str5;2;str28
27540;str42;29;str4
27541;str27;22;str12
27542;str18;6;str32
27543;str10;23;str14
27544;str32;7;str26
27545;str4;5;str36
27546;str15;9;str32
27547;str37;35;str20
27548;str7;19;str27
27549;str4;47;str5
27550;str38;44;str32
27551;str28;3;str4
27552;str17;15;str1
27553;str3;36;str42
27554;str22;23;str1
27555;str8;38;str15
27556;str48;2;str6
27557;str30;12;str49
27558;str10;15;str18
27559;str21;3;str39
27560;str3;25;str50
27561;str18;49;str31
27562;str4;3;str41
27563;str31;25;str8
27564;str44;17;str12
27565;str12;37;str3
27566;str8;6;str30
27567;str27;39;str5
27568;str2;31;str1
27569;str21;30;str13
27570;str49;40;str28
27571;str8;15;str3
27572;str20;48;str49
27573;str43;12;str32
27574;str33;26;str11
27575;str36;14;str4
27576;str14;17;str28
27577;str23;44;str47
27578;str10;4;str9
27579;str38;31;str25
27580;str21;10;str2
27581;str26;47;str8
27582;str7;48;str36
27583;str38;24;str5
27584;str42;32;str12
27585;str41;21;str28
27586;str34;27;str43
27587;str45;47;str46
27588;str50;2;str18
27589;str24;35;str6
27590;str40;7;str11
27591;str42;48;str40
27592;str21;14;str25
27593;str48;46;str5
27594;str1;12;str44
27595;str33;36;str11
27596;str13;13;str3
27597;str48;39;str11
27598;str14;5;str16
27599;str38;30;str4
27600;str21;11;str9
27601;str38;13;str46
27602;str29;13;str25
27603;str18;32;str36
27604;str18;30;str43
27605;str1;38;str15
27606;str50;15;str36
27607;str5;33;str13
27608;str50;33;str39
27609;str42;26;str48
27610;str26;6;str6
27611;str24;42;str22
27612;str45;20;str12
27613;str16;27;str29
27614;str1;10;str13
27615;str23;5;str21
27616;str2;6;str26
27617;str22;20;str25
27618;str26;46;str42
27619;str8;6;str40
27620;str28;42;str12
27621;str18;7;str29
27622;str37;21;str48
27623;str8;24;str21
27624;str2;41;str30
27625;str6;35;str39
27626;str32;2;str9
27627;str15;41;str17
27628;str33;21;str11
27629;str11;4;str49
27630;str14;15;str32
27631;str34;31;str46
27632;str27;2;str47
27633;str40;17;str2
27634;str24;2;str44
27635;str50;29;str22
27636;str9;26;str10
27637;str36;44;str16
27638;str4;41;str4
27639;str46;18;str9
27640;str14;35;str15
27641;str29;42;str27
27642;str32;23;str2
27643;str20;15;str15
27644;str1;10;str7
27645;str7;50;str3
27646;str8;42;str12
27647;str41;46;str26
27648;str6;49;str42
27649;str40;32;str3
27650;str25;22;str8
27651;str36;24;str21
27652;str50;18;str5
27653;str36;8;str22
27654;str43;48;str17
27655;str26;16;str33
27656;str50;36;str18
27657;str41;31;str45
27658;str14;2;str33
27659;str20;48;str49
27660;str42;34;str16
27661;str16;25;str28
27662;str37;20;str30
27663;str48;49;str19
27664;str1;10;str34
27665;str47;39;str26
27666;str45;44;str50
27667;str26;17;str34
27668;str33;29;str38
27669;str5;19;str10
27670;str18;19;str41
27671;str48;48;str38
27672;str43;31;str16
27673;str9;26;str3
27674;str26;28;str8
27675;str29;9;str19
27676;str44;31;str4
27677;str10;33;str17
27678;str40;12;str26
27679;str12;33;str25
27680;str15;39;str1
27681;str4;39;str38
27682;str8;24;str28
27683;str41;15;str16
27684;str19;24;str15
27685;str44;43;str12
27686;str10;2;str12
27687;str44;19;str24
27688;str9;20;str22
27689;str36;49;str33
27690;str39;47;str9
27691;str44;49;str14
27692;str5;29;str30
27693;str30;35;str18
27694;str23;35;str11
27695;str30;8;str12
27696;str10;41;str11
27697;str46;17;str22
27698;str1;7;str8
27699;str14;41;str49
27700;str43;40;str35
27701;str29;5;str12
27702;str35;40;str28
27703;str16;16;str17
27704;str16;49;str27
27705;str26;8;str5
27706;str33;2;str32
27707;str21;42;str26
27708;str41;43;str4
27709;str3;11;str12
27710;str26;49;str33
27711;str13;13;str28
27712;str17;42;str25
27713;str7;1;str16
27714;str15;4;str11
27715;str45;26;str20
27716;str4;26;str42
27717;str50;38;str47
27718;str8;22;str15
27719;str50;25;str16
27720;str9;42;str16
27721;str11;47;str17
27722;str31;50;str36
27723;str24;30;str44
27724;str21;42;str10
27725;str49;34;str32
27726;str19;44;str9
27727;str4;30;str49
27728;str31;45;str18
27729;str38;28;str20
27730;str38;33;str34
27731;str30;22;str12
27732;str20;26;str23
27733;str31;15;str17
27734;str35;16;str34
27735;str2;44;str9
27736;str31;39;str2
27737;str10;19;str13
27738;str7;49;str18
27739;str20;47;str24
27740;str18;17;str8
27741;str4;37;str14
27742;str26;23;str34
27743;str49;1;str27
27744;str43;35;str8
27745;str13;45;str10
27746;str15;6;str35
27747;str13;25;str8
27748;str13;9;str23
27749;str33;24;str3
27750;str42;38;str6
27751;str40;46;str45
27752;str50;49;str27
27753;str43;45;str6
27754;str2;22;str34
27755;str36;36;str16
27756;str45;14;str14
27757;str39;12;str48
27758;str49;42;str35
27759;str29;30;str24
27760;str15;33;str31
27761;str26;35;str7
27762;str8;35;str40
27763;str34;15;str8
27764;str15;37;str5
27765;str9;32;str6
27766;str32;6;str30
27767;str22;49;str20
27768;str2;10;str7
27769;str16;1;str7
27770;str15;20;str2
27771;str36;44;str3
27772;str34;20;str38
27773;str32;44;str27
27774;str23;17;str14
27775;str14;3;str38
27776;str38;29;str19
27777;str40;36;str7
27778;str28;42;str9
27779;str5;35;str15
27780;str12;29;str13
27781;str20;8;str43
27782;str44;36;str33
27783;str7;20;str50
27784;str22;17;str32
27785;str12;36;str38
27786;str33;5;str32
27787;str16;49;str39
27788;str47;37;str50
27789;str21;48;str33
27790;str43;39;str10
27791;str15;43;str43
27792;str50;28;str46
27793;str11;5;str26
27794;str22;37;str45
27795;str6;45;str3
27796;str41;4;str43
27797;str48;28;str26
27798;str32;22;str49
27799;str16;20;str5
27800;str9;45;str46
27801;str35;21;str31
27802;str28;5;str48
27803;str12;38;str41
27804;str31;26;str49
27805;str36;19;str7
27806;str29;39;str3
27807;str16;30;str12
27808;str33;12;str46
27809;str47;33;str34
27810;str31;27;str4
27811;str25;18;str41
27812;str37;38;str39
27813;str25;18;str33
27814;str11;34;str12
27815;str23;25;str8
27816;str23;13;str44
27817;str6;19;str26
27818;str22;16;str6
27819;str35;32;str39
27820;str3;12;str6
27821;str18;47;str4
27822;str2;9;str17
27823;str9;2;str40
27824;str15;25;str45
27825;str18;31;str47
27826;str30;21;str27
27827;str31;46;str46
27828;str28;26;str49
27829;str46;4;str50
27830;str4;48;str20
27831;str42;15;str26
27832;str35;33;str24
27833;str34;25;str15
27834;str50;4;str23
27835;str43;15;str45
27836;str11;30;str43
27837;str50;48;str47
27838;str39;3;str12
27839;str49;15;str17
27840;str47;19;str21
27841;str32;33;str46
27842;str42;40;str36
27843;str1;16;str28
27844;str2;7;str29
27845;str1;18;str40
27846;str32;28;str48
27847;str36;9;str32
27848;str36;19;str14
27849;str48;1;str29
27850;str17;23;str7
27851;str16;42;str33
27852;str48;38;str26
27853;str31;17;str15
27854;str16;42;str24
27855;str30;6;str19
27856;str26;24;str41
27857;str12;44;str47
27858;str45;50;str26
27859;str23;4;str33
27860;str26;13;str17
27861;str31;9;str2
27862;str45;48;str45
27863;str4;7;str17
27864;str43;47;str50
27865;str18;48;str35
27866;str28;29;str35
27867;str3;44;str47
27868;str6;49;str49
27869;str34;44;str1
27870;str31;33;str29
27871;str39;19;str23
27872;str8;5;str30
27873;str12;5;str26
27874;str14;1;str46
27875;str30;15;str37
27876;str41;48;str36
27877;str6;23;str21
27878;str22;20;str25
27879;str20;45;str47
27880;str43;36;str27
27881;str38;7;str18
27882;str36;12;str30
27883;str3;19;str34
27884;str10;27;str1
27885;str27;42;str23
27886;str20;37;str44
27887;str6;42;str10
27888;str43;2;str1
27889;str24;49;str23
27890;str33;26;str32
27891;str5;48;str28
27892;str23;17;str7
27893;str37;49;str31
27894;str48;8;str29
27895;str32;31;str47
27896;str1;4;str27
27897;str20;39;str13
27898;str14;40;str20
27899;str16;40;str3
27900;str16;2;str37
27901;str5;12;str16
27902;str31;31;str35
27903;str46;20;str49
27904;str19;50;str11
27905;str17;13;str30
27906;str47;4;str26
27907;str2;48;str11
27908;str26;12;str24
27909;str11;20;str31
27910;str38;36;str4
27911;str30;1;str8
27912;str37;3;str46
27913;str40;2;str27
27914;str22;9;str34
27915;str42;16;str10
27916;str47;10;str25
27917;str11;15;str14
27918;str46;44;str48
27919;str26;36;str42
27920;str22;20;str39
27921;str5;33;str50
27922;str18;37;str8
27923;str38;24;str30
27924;str16;29;str17
27925;str22;36;str4
27926;str48;30;str41
27927;str29;6;str48
27928;str3;3;str38
27929;str35;28;str36
27930;str37;19;str48
27931;str6;28;str23
27932;str17;9;str7
27933;str1;3;str30
27934;str42;37;str23
27935;str28;40;str6
27936;str38;48;str2
27937;str48;4;str28
27938;str20;32;str47
27939;str35;20;str12
27940;str1;48;str25
27941;str8;5;str17
27942;str26;18;str19
27943;str11;25;str46
27944;str12;7;str19
27945;str15;43;str34
27946;str20;24;str15
27947;str6;13;str23
27948;str32;2;str2
27949;str14;25;str13
27950;str17;26;str50
27951;str3;5;str22
27952;str15;45;str23
27953;str10;49;str18
27954;str6;4;str23
27955;str10;44;str25
27956;str11;32;str48
27957;str8;49;str44
27958;str42;30;str30
27959;str25;26;str45
27960;str16;24;str25
27961;str47;43;str49
27962;str7;47;str21
27963;str33;22;str15
27964;str35;20;str16
27965;str12;38;str36
27966;str27;18;str7
27967;str36;34;str18
27968;str21;46;str39
27969;str16;49;str18
27970;str42;8;str29
27971;str16;18;str17
27972;str6;9;str11
27973;str45;7;str49
27974;str3;26;str37
27975;str24;22;str24
27976;str42;27;str14
27977;str42;20;str34
27978;str34;25;str16
27979;str13;7;str16
27980;str31;37;str26
27981;str12;44;str43
27982;str23;29;str15
27983;str49;38;str39
27984;str27;16;str44
27985;str3;11;str39
27986;str4;28;str26
27987;str8;40;str28
27988;str6;19;str16
27989;str24;34;str43
27990;str16;39;str34
27991;str17;8;str31
27992;str38;27;str25
27993;str31;38;str22
27994;str11;25;str1
27995;str21;3;str24
27996;str24;25;str19
27997;str13;34;str41
27998;str8;20;str4
27999;str36;15;str8
28000;str41;27;str25
28001;str18;16;str14
28002;str28;7;str50
28003;str41;15;str33
28004;str40;37;str19
28005;str2;34;str27
28006;str19;3;str7
28007;str40;10;str37
28008;str15;50;str37
28009;str27;16;str25
28010;str43;7;str19
28011;str23;28;str27
28012;str5;18;str18
28013;str6;19;str47
28014;str49;40;str26
28015;str8;26;str14
28016;str15;1;str29
28017;str36;41;str11
28018;str3;31;str22
28019;str5;43;str26
28020;str25;39;str43
28021;str2;31;str4
28022;str28;16;str20
28023;str15;33;str42
28024;str1;26;str35
28025;str36;20;str9
28026;str34;39;str36
28027;str40;23;str32
28028;str10;19;str34
28029;str48;8;str30
28030;str34;42;str22
28031;str26;44;str11
28032;str18;50;str38
28033;str3;33;str48
28034;str8;7;str18
28035;str17;16;str36
28036;str5;7;str41
28037;str26;28;str9
28038;str28;28;str39
28039;str48;30;str40
28040;str23;27;str17
28041;str45;48;str41
28042;str4;32;str25
28043;str21;15;str41
28044;str5;50;str46
28045;str6;29;str30
28046;str47;38;str25
28047;str10;50;str14
28048;str11;20;str50
28049;str25;22;str36
28050;str43;19;str13
28051;str27;4;str2
28052;str7;17;str25
28053;str15;26;str29
28054;str36;31;str35
28055;str6;50;str40
28056;str16;24;str2
28057;str42;21;str19
28058;str45;41;str2
28059;str28;39;str9
28060;str17;38;str46
28061;str22;36;str17
28062;str50;6;str9
28063;str48;2;str29
28064;str6;7;str1
28065;str20;37;str28
28066;str22;48;str4
28067;str17;36;str49
28068;str31;50;str28
28069;str34;39;str41
28070;str15;8;str1
28071;str35;30;str50
28072;str23;34;str16
28073;str6;3;str13
28074;str19;11;str35
28075;str14;41;str41
28076;str22;35;str39
28077;str36;11;str32
28078;str11;17;str43
28079;str33;39;str20
28080;str8;46;str42
28081;str9;3;str29
28082;str23;4;str48
28083;str33;28;str34
28084;str41;18;str21
28085;str30;44;str5
28086;str20;13;str3
28087;str12;19;str40
28088;str40;31;str3
28089;str36;39;str17
28090;str23;25;str27
28091;str42;29;str18
28092;str16;23;str13
28093;str49;4;str17
28094;str44;24;str34
28095;str18;13;str26
28096;str22;15;str50
28097;str31;15;str20
28098;str5;31;str42
28099;str21;10;str47
28100;str2;24;str45
28101;str1;25;str49
28102;str46;44;str35
28103;str33;36;str15
28104;str19;37;str47
28105;str30;39;str10
28106;str16;32;str30
28107;str39;37;str44
28108;str16;13;str46
28109;str50;36;str29
28110;str14;34;str48
28111;str33;40;str28
28112;str13;42;str7
28113;str29;44;str35
28114;str40;12;str15
28115;str1;1;str46
28116;str4;27;str5
28117;str4;21;str28
28118;str21;28;str13
28119;str19;35;str42
28120;str31;38;str47
28121;str34;2;str49
28122;str18;16;str26
28123;str41;17;str44
28124;str28;32;str12
28125;str23;12;str48
28126;str32;26;str7
28127;str4;26;str40
28128;str5;17;str13
28129;str5;18;str11
28130;str9;24;str11
28131;str18;8;str16
28132;str14;36;str24
28133;str49;16;str41
28134;str25;45;str16
28135;str48;39;str26
28136;str17;11;str27
28137;str5;33;str45
28138;str33;5;str35
28139;str49;36;str40
28140;str27;41;str38
28141;str25;19;str25
28142;str2;36;str32
28143;str50;25;str21
28144;str31;20;str13
28145;str40;47;str43
28146;str5;23;str9
28147;str4;13;str23
28148;str2;40;str22
28149;str20;9;str20
28150;str15;8;str19
28151;str25;7;str33
28152;str35;14;str50
28153;str8;21;str14
28154;str37;40;str12
28155;str23;9;str37
28156;str46;8;str50
28157;str33;29;str23
28158;str6;22;str10
28159;str9;10;str27
28160;str19;45;str33
28161;str34;14;str5
28162;str4;17;str24
28163;str31;34;str36
28164;str36;19;str18
28165;str50;10;str33
28166;str14;34;str22
28167;str27;47;str15
28168;str40;2;str15
28169;str48;29;str30
28170;str23;48;str26
28171;str28;29;str1
28172;str41;50;str47
28173;str18;17;str30
28174;str27;12;str8
28175;str42;50;str27
28176;str4;22;str11
28177;str28;37;str1
28178;str18;28;str4
28179;str21;3;str19
28180;str50;32;str37
28181;str24;14;str40
28182;str16;29;str29
28183;str17;18;str22
28184;str30;43;str16
28185;str2;2;str30
28186;str7;46;str41
28187;str9;28;str47
28188;str46;35;str42
28189;str45;7;str30
28190;str14;42;str45
28191;str41;32;str26
28192;str21;37;str49
28193;str37;4;str39
28194;str44;13;str28
28195;str13;16;str21
28196;str25;14;str16
28197;str21;26;str36
28198;str15;36;str10
28199;str39;27;str31
28200;str22;48;str22
28201;str14;30;str28
28202;str20;7;str30
28203;str44;19;str3
28204;str3;9;str4
28205;str44;27;str25
28206;str19;5;str45
28207;str24;45;str1
28208;str8;15;str35
28209;str44;14;str50
28210;str42;22;str12
28211;str43;16;str41
28212;str49;6;str44
28213;str24;12;str20
28214;str12;35;str43
28215;str28;9;str40
28216;str5;18;str6
28217;str21;16;str29
28218;str46;10;str21
28219;str9;17;str21
28220;str15;45;str47
28221;str23;45;str41
28222;str32;29;str30
28223;str36;8;str19
28224;str23;12;str23
28225;str28;41;str31
28226;str40;8;str34
28227;str6;38;str12
28228;str46;32;str15
28229;str14;24;str32
28230;str3;2;str26
28231;str25;7;str16
28232;str23;14;str33
28233;str28;5;str6
28234;str47;5;str37
28235;str33;17;str13
28236;str21;5;str37
28237;str34;22;str2
28238;str37;19;str24
28239;str41;50;str49
28240;str17;6;str9
28241;str16;37;str23
28242;str50;31;str41
28243;str49;3;str46
28244;str16;9;str23
28245;str29;13;str28
28246;str2;37;str32
28247;str14;24;str13
28248;str49;28;str12
28249;str21;38;str12
28250;str11;13;str19
28251;str32;24;str39
28252;str23;33;str11
28253;str22;12;str43
28254;str11;9;str29
28255;str46;13;str21
28256;str7;40;str7
28257;str26;12;str25
28258;str19;4;str48
28259;str10;37;str16
28260;str14;33;str25
28261;str20;2;str45
28262;str17;48;str20
28263;str10;29;str15
28264;str25;27;str33
28265;str11;35;str17
28266;str44;20;str12
28267;str21;9;str18
28268;str3;7;str16
28269;str15;15;str36
28270;str21;44;str18
28271;str22;50;str28
28272;str40;47;str44
28273;str33;22;str46
28274;str31;26;str46
28275;str32;15;str1
28276;str8;30;str50
28277;str30;23;str6
28278;str45;35;str18
28279;str22;12;str22
28280;str26;13;str13
28281;str48;23;str15
28282;str41;31;str45
28283;str27;16;str21
28284;str1;50;str26
28285;str16;32;str41
28286;str3;30;str19
28287;str21;12;str12
28288;str17;23;str21
28289;str46;12;str18
28290;str48;7;str20
28291;str35;23;str15
28292;str39;30;str48
28293;str18;50;str42
28294;str36;23;str5
28295;str30;1;str47
28296;str21;25;str3
28297;str47;17;str25
28298;str40;49;str27
28299;str25;42;str22
28300;str21;14;str45
28301;str45;10;str15
28302;str34;2;str7
28303;str39;16;str5
28304;str38;44;str10
28305;str8;30;str32
28306;str15;38;str29
28307;str23;38;str48
28308;str2;8;str32
28309;str12;16;str29
28310;str31;5;str6
28311;str21;34;str32
28312;str5;44;str36
28313;str1;29;str3
28314;str38;12;str15
28315;str38;49;str37
28316;str25;20;str47
28317;str24;38;str6
28318;str22;1;str16
28319;str48;26;str20
28320;str49;6;str15
28321;str22;19;str12
28322;str20;40;str1
28323;str1;39;str14
28324;str7;37;str11
28325;str17;35;str35
28326;str8;47;str5
28327;str38;16;str17
28328;str15;44;str7
28329;str49;11;str23
28330;str14;2;str34
28331;str11;21;str21
28332;str19;45;str38
28333;str46;20;str5
28334;str50;21;str39
28335;str25;4;str22
28336;str27;33;str5
28337;str38;48;str17
28338;str44;4;str30
28339;str2;10;str29
28340;str38;23;str28
28341;str15;5;str45
28342;str12;8;str12
28343;str7;33;str4
28344;str32;19;str33
28345;str46;32;str24
28346;str36;48;str10
28347;str14;19;str31
28348;str5;46;str38
28349;str6;31;str31
28350;str21;45;str22
28351;str38;10;str10
28352;str48;13;str34
28353;str8;28;str27
28354;str50;24;str21
28355;str48;39;str25
28356;str36;14;str26
28357;str28;44;str29
