25267;str28;8;str30;29
25268;str4;42;str33;7
25269;str26;23;str44;32
25270;str10;29;str22;50
25271;str50;36;str38;50
25272;str31;44;str28;15
25273;str4;37;str36;26
25274;str33;3;str47;14
25275;str6;23;str48;49
25276;str46;44;str20;23
25277;str26;26;str4;27
25278;str9;49;str22;10
25279;str3;38;str14;43
25280;str44;32;str15;10
25281;str6;39;str28;31
25282;str20;9;str35;5
25283;str35;23;str26;21
25284;str37;20;str32;10
25285;str35;19;str26;16
25286;str46;17;str40;17
25287;str46;27;str49;8
25288;str26;23;str44;23
25289;str34;26;str25;31
25290;str16;10;str2;38
25291;str40;13;str10;20
25292;str50;5;str19;9
25293;str50;49;str32;47
25294;str38;18;str30;20
25295;str5;37;str43;43
25296;str10;31;str11;29
25297;str23;19;str21;24
25298;str10;2;str38;9
25299;str35;2;str10;2
25300;str41;42;str37;41
25301;str43;16;str39;13
25302;str34;20;str27;44
25303;str25;16;str27;29
25304;str6;39;str50;47
25305;str42;9;str44;29
25306;str14;38;str20;13
25307;str28;36;str35;34
25308;str46;12;str27;25
25309;str17;31;str2;33
25310;str25;29;str19;33
25311;str17;46;str26;7
25312;str36;46;str25;21
25313;str43;23;str19;1
25314;str41;9;str19;48
25315;str2;12;str19;16
25316;str27;49;str17;1
25317;str25;15;str12;25
25318;str18;30;str2;16
25319;str24;13;str34;9
25320;str28;37;str31;13
25321;str3;34;str9;42
25322;str47;21;str46;19
25323;str17;29;str19;29
25324;str43;10;str28;25
25325;str42;22;str49;41
25326;str36;23;str35;41
25327;str23;14;str43;50
25328;str8;33;str13;45
25329;str20;26;str1;25
25330;str36;34;str11;4
25331;str32;23;str44;30
25332;str18;45;str25;18
25333;str4;31;str49;24
25334;str7;36;str37;40
25335;str37;28;str20;15
25336;str21;42;str5;23
25337;str6;10;str40;33
25338;str25;45;str31;23
25339;str40;49;str26;42
25340;str32;3;str26;43
25341;str48;27;str24;26
25342;str5;47;str46;23
25343;str3;38;str27;37
25344;str15;7;str5;30
25345;str15;25;str5;20
25346;str20;41;str32;14
25347;str48;21;str1;44
25348;str17;41;str20;46
25349;str25;30;str9;27
25350;str46;16;str21;10
25351;str6;28;str7;50
25352;str38;18;str7;50
25353;str23;30;str16;49
25354;str27;46;str2;32
25355;str24;50;str12;3
25356;str30;33;str44;22
25357;str35;25;str42;50
25358;str36;11;str43;2
25359;str34;43;str14;26
25360;str11;18;str36;4
25361;str31;38;str12;6
25362;str7;45;str32;7
25363;str1;27;str17;28
25364;str6;21;str12;32
25365;str16;38;str7;44
25366;str2;25;str50;20
25367;str46;36;str7;42
25368;str4;30;str29;49
25369;str5;3;str49;17
25370;str5;45;str41;40
25371;str34;26;str47;28
25372;str31;26;str38;5
25373;str12;1;str40;9
25374;str7;39;str3;38
25375;str42;1;str40;15
25376;str8;19;str50;29
25377;str7;26;str30;8
25378;str42;40;str3;10
25379;str35;3;str12;10
25380;str11;29;str19;27
25381;str49;33;str3;38
25382;str43;19;str24;6
25383;str42;32;str3;44
25384;str7;30;str5;26
25385;str28;46;str30;43
25386;str37;10;str11;31
25387;str34;26;str15;27
25388;str43;31;str48;23
25389;str50;27;str10;48
25390;str6;29;str5;11
25391;str46;37;str26;17
25392;str18;49;str16;6
25393;str43;20;str1;23
25394;str47;49;str29;23
25395;str5;25;str3;29
25396;str28;12;str25;36
25397;str7;48;str15;20
25398;str9;11;str33;9
25399;str9;21;str34;41
25400;str15;3;str43;49
25401;str1;1;str43;15
25402;str8;33;str16;25
25403;str29;16;str19;36
25404;str50;47;str19;34
25405;str9;22;str47;50
25406;str26;15;str31;16
25407;str22;9;str41;42
25408;str21;26;str19;43
25409;str15;50;str14;35
25410;str20;30;str15;2
25411;str10;23;str5;41
25412;str31;18;str29;17
25413;str48;24;str36;4
25414;str13;24;str37;45
25415;str25;20;str28;10
25416;str34;46;str44;36
25417;str42;1;str15;35
25418;str39;24;str6;45
25419;str26;37;str5;29
25420;str36;31;str12;9
25421;str12;21;str46;13
25422;str11;38;str44;27
25423;str36;20;str21;15
25424;str24;21;str3;4
25425;str46;13;str47;46
25426;str22;22;str27;7
25427;str2;20;str17;29
25428;str7;8;str29;22
25429;str7;42;str30;50
25430;str9;38;str25;48
25431;str37;29;str22;50
25432;str34;26;str6;40
25433;str25;32;str13;19
25434;str44;45;str1;19
25435;str44;34;str20;5
25436;str20;46;str39;48
25437;str13;2;str39;46
25438;str34;44;str48;43
25439;str2;34;str2;25
25440;str3;40;str19;47
25441;str24;29;str44;7
25442;str36;33;str4;36
25443;str15;10;str14;5
25444;str46;17;str5;43
25445;str26;42;str35;35
25446;str49;26;str31;44
25447;str44;17;str37;28
25448;str31;39;str41;7
25449;str11;47;str33;41
25450;str31;39;str44;27
25451;str1;28;str40;49
25452;str34;2;str15;19
25453;str9;40;str23;8
25454;str3;3;str23;48
25455;str48;21;str47;6
25456;str34;6;str33;47
25457;str33;30;str39;39
25458;str35;44;str13;15
25459;str41;42;str44;25
25460;str34;42;str35;35
25461;str23;37;str18;43
25462;str11;40;str26;19
25463;str30;34;str45;34
25464;str6;31;str18;44
25465;str12;18;str3;17
25466;str20;6;str3;1
25467;str11;19;str9;31
25468;str25;33;str44;41
25469;str27;39;str29;26
25470;str4;17;str23;9
25471;str38;41;str18;44
25472;str47;10;str6;33
25473;str2;45;str5;46
25474;str43;14;str20;24
25475;str41;49;str46;19
25476;str27;44;str39;31
25477;str10;45;str45;35
25478;str24;25;str18;32
25479;str47;27;str9;28
25480;str13;32;str31;48
25481;str46;25;str26;8
25482;str6;10;str4;22
25483;str1;27;str34;5
25484;str49;15;str39;19
25485;str10;7;str41;7
25486;str13;23;str17;11
25487;str14;30;str15;19
25488;str7;8;str5;34
25489;str32;41;str27;31
25490;str39;31;str35;32
25491;str23;4;str4;8
25492;str21;5;str39;45
25493;str25;46;str28;16
25494;str4;10;str26;11
25495;str11;4;str21;15
25496;str44;41;str5;32
25497;str36;49;str1;20
25498;str40;19;str5;16
25499;str21;19;str18;24
25500;str16;18;str11;18
25501;str5;12;str14;6
25502;str50;43;str6;36
25503;str24;1;str31;2
25504;str1;14;str23;50
25505;str38;34;str49;25
25506;str3;41;str20;30
25507;str10;25;str29;2
25508;str1;17;str21;33
25509;str30;24;str29;36
25510;str48;36;str33;35
25511;str7;35;str14;15
25512;str50;50;str32;36
25513;str38;39;str12;19
25514;str1;23;str4;40
25515;str50;27;str45;18
25516;str33;17;str31;6
25517;str41;5;str23;37
25518;str13;9;str40;36
25519;str15;19;str6;34
25520;str23;46;str20;8
25521;str1;26;str12;22
25522;str13;10;str18;30
25523;str34;45;str30;17
25524;str30;26;str4;22
25525;str10;5;str18;41
25526;str19;22;str38;31
25527;str44;39;str3;40
25528;str47;47;str26;41
25529;str4;42;str2;27
25530;str32;28;str16;47
25531;str49;34;str15;35
25532;str35;16;str22;18
25533;str15;25;str40;38
25534;str48;50;str1;45
25535;str5;20;str36;18
25536;str40;8;str34;27
25537;str12;2;str31;50
25538;str27;50;str6;10
25539;str15;38;str30;9
25540;str50;32;str6;43
25541;str3;4;str3;17
25542;str30;42;str5;20
25543;str17;32;str16;40
25544;str23;37;str50;9
25545;str46;24;str43;31
25546;str16;28;str35;39
25547;str40;25;str9;43
25548;str17;47;str21;43
25549;str5;3;str47;19
25550;str19;47;str38;1
25551;str20;26;str47;1
25552;str50;21;str11;17
25553;str49;7;str19;18
25554;str23;35;str13;17
25555;str18;35;str46;16
25556;str23;28;str19;10
25557;str41;4;str35;1
25558;str33;41;str40;12
25559;str47;17;str39;22
25560;str41;37;str35;20
25561;str25;21;str9;24
25562;str36;23;str18;19
25563;str26;33;str37;13
25564;str27;14;str41;6
25565;str32;50;str14;26
25566;str48;47;str49;32
25567;str17;17;str45;20
25568;str36;16;str25;40
25569;str25;42;str34;29
25570;str44;47;str14;36
25571;str29;13;str45;27
25572;str30;4;str11;11
25573;str2;37;str8;3
25574;str48;18;str6;50
25575;str16;20;str6;46
25576;str49;32;str45;3
25577;str20;9;str43;45
25578;str10;13;str25;44
25579;str24;13;str8;42
25580;str40;19;str44;8
25581;str46;26;str23;45
25582;str8;37;str24;14
25583;str8;10;str7;29
25584;str24;12;str15;20
25585;str48;49;str26;45
25586;str8;32;str14;46
25587;str21;33;str49;33
25588;str34;19;str2;25
25589;str33;42;str30;31
25590;str32;31;str45;50
25591;str16;42;str18;7
25592;str28;13;str26;1
25593;str33;42;str2;28
25594;str29;26;str30;2
25595;str6;34;str43;42
25596;str43;37;str37;16
25597;str4;16;str1;11
25598;str16;8;str30;10
25599;str13;3;str3;2
25600;str40;17;str31;28
25601;str32;38;str13;22
25602;str49;15;str24;27
25603;str7;26;str10;19
25604;str31;17;str11;42
25605;str34;30;str4;48
25606;str45;16;str46;29
25607;str23;18;str49;10
25608;str3;8;str30;16
25609;str31;43;str38;33
25610;str41;38;str2;15
25611;str19;50;str42;49
25612;str36;47;str35;46
25613;str6;27;str33;39
25614;str38;40;str2;47
25615;str5;8;str2;16
25616;str37;1;str20;23
25617;str13;37;str34;7
25618;str33;16;str22;21
25619;str50;19;str4;16
25620;str31;38;str47;34
25621;str43;43;str15;40
25622;str21;9;str22;15
25623;str29;27;str50;30
25624;str4;4;str12;3
25625;str1;7;str17;6
25626;str5;3;str14;26
25627;str40;42;str24;34
25628;str42;18;str28;45
25629;str18;33;str20;46
25630;str42;42;str20;48
25631;str39;4;str25;18
25632;str32;8;str22;30
25633;str26;22;str49;28
25634;str38;46;str49;15
25635;str43;38;str17;13
25636;str50;2;str36;25
25637;str26;6;str16;21
25638;str48;13;str17;50
25639;str1;39;str31;4
25640;str29;34;str8;43
25641;str18;15;str1;38
25642;str30;5;str26;23
25643;str44;12;str45;34
25644;str30;20;str39;9
25645;str13;45;str12;42
25646;str4;40;str29;33
25647;str8;6;str38;11
25648;str6;44;str19;9
25649;str8;46;str5;45
25650;str43;39;str25;10
25651;str7;18;str38;20
25652;str50;3;str35;6
25653;str8;6;str27;15
25654;str49;8;str24;9
25655;str34;50;str30;16
25656;str23;8;str49;42
25657;str5;24;str30;17
25658;str23;33;str13;44
25659;str34;30;str12;2
25660;str2;40;str16;34
25661;str31;32;str41;42
25662;str50;21;str39;22
25663;str46;30;str42;23
25664;str18;2;str42;27
25665;str10;7;str37;3
25666;str19;9;str1;18
25667;str46;11;str40;34
25668;str17;43;str49;50
25669;str37;48;str26;8
25670;str31;43;str9;17
25671;str47;24;str17;39
25672;str24;1;str16;30
25673;str18;46;str5;20
25674;str18;24;str31;11
25675;str36;22;str28;12
25676;str10;5;str2;7
25677;str22;1;str29;40
25678;str16;4;str5;48
25679;str12;2;str44;28
25680;str12;13;str21;9
25681;str30;48;str4;30
25682;str22;19;str33;2
25683;str3;7;str49;43
25684;str40;1;str41;3
25685;str9;15;str31;28
25686;str21;37;str1;42
25687;str8;16;str12;39
25688;str50;25;str25;2
25689;str17;5;str49;40
25690;str31;48;str39;47
25691;str49;7;str5;30
25692;str32;40;str2;41
25693;str9;20;str19;12
25694;str49;28;str43;4
25695;str10;17;str22;41
25696;str16;27;str50;33
25697;str39;32;str36;30
25698;str30;33;str6;49
25699;str4;11;str4;30
25700;str32;37;str15;25
25701;str36;42;str14;14
25702;str43;13;str50;8
25703;str50;26;str13;43
25704;str23;48;str7;40
25705;str8;26;str13;50
25706;str20;41;str36;36
25707;str12;21;str7;9
25708;str18;39;str42;24
25709;str45;28;str48;18
25710;str16;5;str10;35
25711;str48;3;str12;41
25712;str6;38;str27;41
25713;str21;30;str32;21
25714;str29;7;str30;24
25715;str21;50;str42;29
25716;str37;22;str19;2
25717;str21;18;str36;4
25718;str40;10;str15;1
25719;str18;25;str7;38
25720;str31;33;str42;34
25721;str11;14;str8;16
25722;str4;3;str6;43
25723;str18;14;str28;27
25724;str28;35;str32;47
25725;str31;5;str22;28
25726;str46;34;str24;45
25727;str18;42;str24;16
25728;str46;29;str26;31
25729;str7;34;str3;43
25730;str36;44;str2;12
25731;str36;8;str31;42
25732;str22;37;str47;40
25733;str38;2;str6;36
25734;str49;49;str39;47
25735;str28;16;str19;47
25736;str16;42;str24;20
25737;str43;10;str11;30
25738;str4;47;str36;4
25739;str41;47;str5;40
25740;str50;46;str8;5
25741;str14;36;str7;19
25742;str18;30;str16;7
25743;str17;10;str49;25
25744;str23;14;str46;16
25745;str47;33;str48;35
25746;str31;22;str27;20
25747;str8;35;str25;10
25748;str7;8;str6;40
25749;str8;32;str1;21
25750;str36;30;str44;35
25751;str15;24;str50;30
25752;str30;28;str49;38
25753;str4;19;str48;12
25754;str35;43;str19;10
25755;str36;43;str38;46
25756;str11;16;str19;39
25757;str41;32;str37;15
25758;str5;29;str23;6
25759;str49;8;str29;9
25760;str4;37;str27;7
25761;str45;36;str40;41
25762;str32;48;str21;3
25763;str49;11;str48;46
25764;str48;13;str22;13
25765;str10;47;str39;17
25766;str45;1;str44;39
25767;str6;11;str10;2
25768;str37;41;str18;22
25769;str32;26;str30;46
25770;str32;30;str5;35
25771;str38;29;str16;22
25772;str8;5;str30;28
25773;str34;15;str13;42
25774;str7;10;str34;12
25775;str17;6;str36;10
25776;str28;26;str38;41
25777;str7;12;str12;30
25778;str27;21;str29;32
25779;str8;40;str44;32
25780;str18;2;str31;24
25781;str22;3;str8;10
25782;str9;15;str10;29
25783;str48;42;str20;22
25784;str17;29;str3;29
25785;str35;4;str2;19
25786;str24;48;str2;11
25787;str27;26;str28;27
25788;str6;43;str8;24
25789;str22;37;str49;6
25790;str3;8;str45;42
25791;str45;41;str2;31
25792;str46;45;str13;27
25793;str16;17;str23;11
25794;str35;35;str11;37
25795;str28;4;str17;37
25796;str21;14;str34;4
25797;str32;14;str13;19
25798;str29;45;str46;44
25799;str21;43;str5;7
25800;str45;28;str43;28
25801;str44;50;str17;22
25802;str5;11;str20;47
25803;str28;41;str41;13
25804;str7;34;str25;31
25805;str5;33;str37;46
25806;str40;48;str37;46
25807;str24;5;str11;23
25808;str15;29;str2;13
25809;str42;39;str18;10
25810;str26;8;str2;44
25811;str41;39;str36;39
25812;str32;39;str33;6
25813;str6;17;str29;13
25814;str24;25;str14;27
25815;str38;25;str15;3
25816;str32;3;str46;50
25817;str1;34;str10;7
25818;str7;42;str21;27
25819;str20;27;str23;19
25820;str17;39;str12;14
25821;str2;8;str18;2
25822;str50;14;str33;44
25823;str41;18;str10;41
25824;str42;25;str34;38
25825;str23;22;str28;6
25826;str2;26;str33;4
25827;str14;2;str8;30
25828;str15;45;str3;11
25829;str37;6;str44;46
25830;str50;32;str41;45
25831;str3;2;str19;44
25832;str34;50;str19;31
25833;str22;1;str47;39
25834;str41;12;str1;17
25835;str19;38;str6;16
25836;str49;43;str49;22
25837;str4;31;str44;11
25838;str48;22;str45;16
25839;str50;30;str24;49
25840;str39;44;str15;8
25841;str4;2;str9;13
25842;str23;3;str11;33
25843;str34;12;str23;3
25844;str49;5;str9;21
25845;str43;16;str22;10
25846;str46;3;str5;33
25847;str21;27;str49;38
25848;str26;48;str2;17
25849;str46;20;str38;37
25850;str2;15;str9;15
25851;str29;13;str49;17
25852;str3;11;str8;41
25853;str29;15;str37;24
25854;str18;31;str43;10
25855;str5;36;str16;24
25856;str19;10;str14;29
25857;str32;38;str46;44
25858;str6;3;str43;12
25859;str21;5;str38;4
25860;str29;32;str39;3
25861;str24;6;str18;15
25862;str15;48;str29;16
25863;str23;23;str40;16
25864;str27;24;str28;46
25865;str32;48;str47;35
25866;str11;33;str41;23
25867;str33;39;str37;5
25868;str38;14;str20;19
25869;str45;15;str13;41
25870;str17;15;str15;1
25871;str22;38;str42;47
25872;str5;43;str15;8
25873;str19;30;str25;4
25874;str29;12;str35;6
25875;str22;12;str23;36
25876;str7;22;str39;29
25877;str5;49;str1;10
25878;str19;47;str32;2
25879;str48;12;str19;16
25880;str7;9;str42;23
25881;str22;6;str27;4
25882;str35;25;str1;32
25883;str10;5;str39;44
25884;str32;46;str35;45
25885;str49;25;str46;49
25886;str42;35;str43;50
25887;str46;39;str6;10
25888;str34;41;str37;29
25889;str13;23;str37;32
25890;str10;36;str25;31
25891;str8;33;str10;47
25892;str49;26;str45;28
25893;str34;5;str34;21
25894;str43;40;str45;32
25895;str2;35;str48;24
25896;str18;16;str12;14
25897;str30;3;str16;31
25898;str4;21;str37;37
25899;str26;18;str14;40
25900;str36;29;str22;41
25901;str4;31;str12;4
25902;str15;29;str12;29
25903;str36;12;str15;18
25904;str49;15;str3;6
25905;str34;5;str13;8
25906;str5;18;str15;6
25907;str45;46;str10;14
25908;str49;45;str5;43
25909;str30;10;str19;2
25910;str26;12;str30;48
25911;str49;46;str23;14
25912;str21;42;str11;10
25913;str43;29;str2;45
25914;str40;12;str24;4
25915;str44;40;str29;26
25916;str21;31;str36;34
25917;str4;45;str32;35
25918;str2;18;str11;19
25919;str8;21;str13;18
25920;str43;16;str44;40
25921;str20;32;str47;29
25922;str46;49;str5;41
25923;str7;37;str3;34
25924;str36;6;str41;50
25925;str48;24;str20;14
25926;str12;14;str20;25
25927;str27;28;str19;16
25928;str48;32;str32;18
25929;str24;20;str33;38
25930;str15;25;str40;44
25931;str27;49;str37;33
25932;str22;36;str49;1
25933;str27;31;str38;10
25934;str42;7;str11;36
25935;str26;39;str10;26
25936;str48;12;str36;42
25937;str12;15;str35;21
25938;str20;32;str21;8
25939;str5;17;str20;31
25940;str37;12;str45;15
25941;str46;11;str12;27
25942;str20;47;str22;20
25943;str14;18;str13;25
25944;str5;13;str44;20
25945;str28;47;str28;38
25946;str31;47;str16;2
25947;str9;29;str5;34
25948;str4;21;str22;17
25949;str24;48;str2;48
25950;str24;6;str6;3
25951;str29;10;str2;26
25952;str10;39;str22;38
25953;str24;35;str12;44
25954;str39;45;str28;35
25955;str1;31;str15;50
25956;str33;24;str46;48
25957;str20;44;str47;9
25958;str42;32;str14;46
25959;str37;43;str14;42
25960;str41;46;str3;25
25961;str14;13;str42;30
25962;str19;24;str31;45
25963;str40;48;str2;48
25964;str33;4;str12;30
25965;str26;2;str30;31
25966;str48;47;str31;50
25967;str7;24;str13;10
25968;str30;17;str15;19
25969;str11;35;str16;21
25970;str13;48;str43;2
25971;str2;45;str43;11
25972;str47;33;str35;48
25973;str35;8;str9;12
25974;str8;48;str14;31
25975;str45;42;str29;33
25976;str4;8;str9;17
25977;str7;16;str41;14
25978;str1;25;str49;47
25979;str16;36;str19;47
25980;str15;45;str35;2
25981;str44;34;str23;29
25982;str14;3;str11;23
25983;str43;48;str3;36
25984;str35;19;str34;25
25985;str41;21;str30;1
25986;str26;31;str9;34
25987;str34;4;str9;35
25988;str41;23;str29;11
25989;str13;1;str15;14
25990;str31;13;str11;47
25991;str47;40;str21;34
25992;str5;32;str19;4
25993;str20;33;str13;21
25994;str41;24;str22;49
25995;str16;25;str16;17
25996;str14;36;str43;42
25997;str39;40;str11;49
25998;str18;34;str28;31
25999;str24;33;str48;47
26000;str49;25;str2;2
26001;str31;42;str34;19
26002;str46;38;str31;26
26003;str33;21;str10;15
26004;str4;47;str8;6
26005;str32;2;str33;12
26006;str41;15;str46;10
26007;str46;2;str46;17
26008;str27;15;str44;45
26009;str34;11;str7;4
26010;str2;35;str23;5
26011;str26;44;str39;25
26012;str17;45;str35;31
26013;str34;49;str46;47
26014;str38;18;str11;28
26015;str43;40;str9;40
26016;str29;14;str32;9
26017;str6;1;str28;48
26018;str37;38;str10;48
26019;str3;31;str39;27
26020;str38;16;str44;44
26021;str18;3;str35;30
26022;str25;40;str15;40
26023;str21;32;str27;23
26024;str13;29;str21;1
26025;str24;1;str4;17
26026;str48;29;str28;25
26027;str35;8;str44;39
26028;str39;36;str13;35
26029;str40;24;str36;4
26030;str17;13;str45;8
26031;str50;14;str28;28
26032;str17;10;str14;10
26033;str43;17;str39;17
26034;str20;6;str44;36
26035;str21;39;str16;24
26036;str26;43;str32;37
26037;str17;12;str45;10
26038;str31;3;str35;45
26039;str23;17;str18;38
26040;str23;8;str25;12
26041;str21;28;str46;46
26042;str28;42;str46;28
26043;str39;22;str30;36
26044;str32;26;str23;22
26045;str29;6;str20;22
26046;str44;22;str46;6
26047;str3;43;str16;28
26048;str31;25;str6;6
26049;str47;33;str29;2
26050;str43;6;str18;37
26051;str1;49;str43;44
26052;str46;50;str44;36
26053;str28;27;str8;21
26054;str45;16;str43;18
26055;str40;43;str39;25
26056;str27;21;str4;31
26057;str42;3;str8;4
26058;str5;29;str24;24
26059;str31;47;str31;42
26060;str5;2;str9;36
26061;str20;13;str40;9
26062;str7;4;str37;33
26063;str49;43;str33;29
26064;str32;42;str35;6
26065;str49;17;str33;14
26066;str45;25;str30;41
26067;str15;28;str31;48
26068;str10;12;str39;14
26069;str42;16;str26;23
26070;str23;2;str2;18
26071;str3;42;str50;35
26072;str32;2;str1;42
26073;str21;21;str36;26
26074;str15;32;str8;25
26075;str6;31;str10;6
26076;str1;20;str8;20
26077;str11;20;str11;23
26078;str25;45;str19;42
26079;str12;50;str34;46
26080;str43;46;str27;24
26081;str50;17;str10;13
26082;str30;25;str32;23
26083;str42;1;str14;20
26084;str33;45;str18;24
26085;str42;28;str31;13
26086;str22;22;str13;37
26087;str48;15;str7;2
26088;str24;48;str17;4
26089;str25;35;str5;19
26090;str14;8;str24;26
26091;str26;12;str48;45
26092;str3;37;str6;19
26093;str42;18;str21;35
26094;str26;44;str48;46
26095;str50;2;str40;38
26096;str19;13;str26;1
26097;str15;13;str12;17
26098;str43;19;str49;33
26099;str40;21;str48;38
26100;str35;34;str13;40
26101;str42;13;str41;8
26102;str24;16;str48;49
26103;str32;11;str33;38
26104;str2;50;str26;19
26105;str42;25;str27;40
26106;str10;28;str27;13
26107;str2;27;str16;19
26108;str18;5;str42;19
26109;str31;26;str1;1
26110;str5;47;str39;42
26111;str20;3;str7;31
26112;str33;45;str47;22
26113;str22;19;str29;12
26114;str39;22;str34;10
26115;str13;45;str17;35
26116;str16;12;str36;4
26117;str22;1;str39;17
26118;str14;20;str44;24
26119;str37;22;str15;19
26120;str30;37;str36;7
26121;str35;26;str23;11
26122;str36;33;str9;1
26123;str15;17;str17;31
26124;str32;22;str11;39
26125;str12;16;str48;36
26126;str24;4;str44;36
26127;str16;21;str16;31
26128;str42;50;str49;16
26129;str46;46;str22;47
26130;str4;21;str49;24
26131;str26;46;str10;46
26132;str43;4;str8;27
26133;str24;25;str7;47
26134;str36;41;str2;25
26135;str19;5;str28;34
26136;str2;45;str2;42
26137;str1;23;str25;36
26138;str17;41;str20;13
26139;str19;2;str3;12
26140;str32;38;str21;13
26141;str30;40;str13;19
26142;str14;8;str37;47
26143;str20;30;str40;37
26144;str20;30;str29;46
26145;str42;17;str26;35
26146;str35;12;str25;41
26147;str33;8;str22;10
26148;str9;45;str49;5
26149;str6;35;str4;39
26150;str29;36;str36;20
26151;str5;45;str15;19
26152;str10;11;str33;43
26153;str17;9;str46;20
26154;str9;43;str29;34
26155;str9;50;str29;6
26156;str14;1;str49;48
26157;str32;22;str12;34
26158;str19;10;str13;1
26159;str20;1;str23;30
26160;str12;1;str19;16
26161;str11;50;str45;18
26162;str34;12;str20;6
26163;str29;18;str48;42
26164;str15;30;str14;21
26165;str36;13;str48;24
26166;str33;3;str38;47
26167;str43;22;str19;6
26168;str30;14;str11;43
26169;str1;45;str39;37
26170;str35;36;str20;5
26171;str16;46;str13;25
26172;str36;9;str10;28
26173;str8;9;str13;31
26174;str30;4;str3;45
26175;str19;27;str14;21
26176;str8;20;str40;48
26177;str41;44;str3;20
26178;str13;40;str24;19
26179;str24;47;str7;39
26180;str40;15;str31;5
26181;str30;7;str31;28
26182;str34;34;str24;43
26183;str37;23;str14;20
26184;str31;21;str10;34
26185;str9;1;str42;50
26186;str41;16;str35;22
26187;str20;26;str47;22
26188;str24;9;str49;31
26189;str24;48;str37;19
26190;str7;13;str10;11
26191;str34;47;str47;27
26192;str50;35;str3;20
26193;str17;39;str42;28
26194;str16;48;str15;40
26195;str2;33;str21;18
26196;str13;29;str28;49
26197;str2;1;str5;8
26198;str23;40;str27;20
26199;str43;18;str47;32
26200;str30;42;str35;38
26201;str30;41;str14;49
26202;str39;5;str43;44
26203;str10;21;str1;9
26204;str2;6;str50;26
26205;str13;30;str16;10
26206;str36;30;str49;33
26207;str9;48;str43;24
26208;str22;34;str46;1
26209;str28;43;str36;16
26210;str46;23;str46;48
26211;str42;41;str39;48
26212;str21;8;str23;7
26213;str20;4;str13;19
26214;str17;11;str42;49
26215;str10;11;str38;43
26216;str40;9;str3;38
26217;str6;40;str30;39
26218;str31;30;str13;49
26219;str48;7;str21;14
26220;str14;14;str9;31
26221;str31;6;str34;17
26222;str49;10;str37;5
26223;str46;3;str38;37
26224;str41;23;str6;45
26225;str47;33;str10;39
26226;str48;33;str15;42
26227;str32;40;str11;39
26228;str7;27;str48;47
26229;str33;36;str18;41
26230;str34;10;str13;47
26231;str41;24;str49;43
26232;str44;38;str20;16
26233;str39;4;str49;23
26234;str36;34;str42;8
26235;str49;49;str4;8
26236;str49;41;str14;15
26237;str12;1;str12;4
26238;str49;25;str35;39
26239;str4;38;str39;12
26240;str2;16;str42;33
26241;str17;12;str39;45
26242;str20;16;str3;46
26243;str40;14;str11;18
26244;str13;47;str16;5
26245;str48;37;str10;41
26246;str39;41;str34;3
26247;str9;8;str26;12
26248;str24;1;str37;27
26249;str14;13;str21;8
26250;str6;44;str37;29
26251;str49;30;str35;24
26252;str22;14;str5;9
26253;str9;13;str2;31
26254;str35;44;str39;46
26255;str12;50;str29;50
26256;str34;39;str43;4
26257;str44;4;str28;29
26258;str22;38;str2;11
26259;str13;15;str36;11
26260;str14;4;str35;34
26261;str7;22;str36;9
26262;str33;16;str43;31
26263;str28;32;str17;40
26264;str6;40;str5;31
26265;str39;49;str41;50
26266;str3;5;str11;41
26267;str18;5;str35;39
26268;str40;1;str12;7
26269;str44;4;str22;13
26270;str38;14;str23;11
26271;str41;20;str14;46
26272;str35;2;str44;6
26273;str22;14;str46;33
26274;str9;11;str7;5
26275;str30;11;str41;24
26276;str40;11;str8;16
26277;str36;34;str33;23
26278;str38;24;str30;16
26279;str40;7;str50;8
26280;str26;23;str20;30
26281;str4;39;str41;39
26282;str40;42;str41;22
26283;str1;47;str2;24
26284;str32;14;str10;19
26285;str16;11;str47;13
26286;str31;35;str11;28
26287;str30;50;str11;49
26288;str14;21;str15;49
26289;str50;37;str24;17
26290;str29;45;str50;5
26291;str4;18;str46;8
26292;str17;27;str32;50
26293;str47;7;str36;47
26294;str48;6;str6;1
26295;str34;37;str7;48
26296;str8;8;str43;30
26297;str33;19;str39;40
26298;str18;48;str28;26
26299;str26;46;str4;16
26300;str16;48;str9;38
26301;str44;25;str25;29
26302;str12;9;str40;14
26303;str23;29;str42;10
26304;str13;15;str14;21
26305;str26;6;str11;36
26306;str26;30;str39;25
26307;str37;35;str25;17
26308;str19;12;str40;6
26309;str36;13;str21;13
26310;str26;17;str35;19
26311;str47;19;str14;3
26312;str46;34;str21;1
26313;str32;42;str24;45
26314;str9;10;str27;47
26315;str25;9;str22;3
26316;str37;12;str45;26
26317;str28;35;str3;18
26318;str46;48;str36;11
26319;str6;30;str44;28
26320;str42;4;str37;15
26321;str33;41;str32;7
26322;str22;16;str18;23
26323;str10;11;str21;24
26324;str24;33;str10;22
26325;str3;40;str7;31
26326;str10;37;str31;22
26327;str44;1;str5;34
26328;str32;49;str36;21
26329;str36;4;str29;47
26330;str28;8;str16;29
26331;str20;10;str6;17
26332;str3;50;str31;31
26333;str25;5;str13;46
26334;str14;24;str37;26
26335;str41;46;str10;4
26336;str20;49;str5;34
26337;str50;27;str14;34
26338;str4;29;str28;43
26339;str14;31;str23;30
26340;str10;15;str16;13
26341;str49;5;str7;50
26342;str44;9;str48;2
