29996;str43;23;str29;30;str14;15;str5;3;str5
29997;str43;11;str1;44;str38;26;str50;45;str44
29998;str47;37;str26;21;str49;19;str22;40;str42
29999;str2;49;str48;29;str10;44;str18;30;str29
30000;str14;32;str15;4;str25;27;str19;6;str19
30001;str20;32;str31;28;str17;37;str43;31;str37
30002;str46;14;str47;32;str46;13;str49;41;str17
30003;str12;43;str17;24;str49;5;str7;12;str15
30004;str45;23;str45;49;str43;50;str28;32;str24
30005;str24;20;str24;47;str44;2;str20;10;str14
30006;str7;34;str50;18;str2;5;str21;11;str17
30007;str23;28;str46;32;str7;38;str8;49;str18
30008;str7;36;str41;39;str30;10;str24;9;str35
30009;str10;49;str29;30;str17;36;str14;36;str25
30010;str3;6;str1;43;str13;21;str3;41;str33
30011;str23;47;str48;16;str29;29;str37;12;str38
30012;str8;42;str41;38;str8;45;str25;30;str22
30013;str45;37;str10;21;str43;19;str20;38;str39
30014;str34;48;str41;45;str43;41;str20;42;str48
30015;str5;47;str24;6;str27;38;str21;28;str21
30016;str50;4;str33;20;str31;31;str24;25;str11
30017;str37;20;str11;47;str29;21;str7;50;str38
30018;str34;46;str20;42;str41;36;str27;5;str29
30019;str27;30;str41;46;str17;49;str9;34;str16
30020;str3;24;str35;43;str3;26;str21;11;str50
30021;str49;39;str26;7;str16;35;str48;18;str45
30022;str43;21;str30;44;str26;43;str30;42;str49
30023;str34;45;str21;23;str43;7;str35;49;str46
30024;str39;39;str35;11;str45;4;str29;20;str14
30025;str31;11;str23;6;str46;12;str47;13;str28
30026;str39;37;str24;8;str50;1;str18;18;str37
30027;str49;25;str15;20;str11;18;str29;35;str29
30028;str9;50;str29;1;str4;30;str37;42;str6
30029;str10;21;str7;7;str33;8;str13;48;str50
30030;str7;39;str33;3;str7;30;str39;13;str48
30031;str22;31;str50;6;str22;46;str42;16;str36
30032;str35;25;str19;29;str23;37;str6;22;str29
30033;str42;19;str35;8;str26;29;str8;22;str20
30034;str2;21;str29;1;str18;15;str1;28;str28
30035;str9;2;str20;25;str32;47;str27;36;str24
30036;str15;34;str1;50;str15;1;str16;47;str16
30037;str25;11;str16;12;str26;11;str26;37;str9
30038;str49;34;str39;13;str16;32;str4;38;str11
30039;str49;32;str9;12;str45;9;str49;4;str22
30040;str42;20;str48;27;str16;18;str36;37;str21
30041;str12;12;str28;24;str48;32;str23;39;str47
30042;str43;46;str16;46;str20;40;str17;50;str46
30043;str33;36;str48;12;str9;28;str40;19;str44
30044;str29;32;str21;28;str1;33;str30;27;str36
30045;str5;11;str35;2;str41;34;str2;23;str28
30046;str5;41;str42;4;str44;2;str9;47;str22
30047;str15;12;str10;27;str48;36;str26;35;str17
30048;str25;29;str34;8;str28;26;str23;32;str14
30049;str23;34;str45;50;str46;47;str28;1;str2
30050;str31;18;str32;38;str26;49;str33;33;str6
30051;str49;48;str23;10;str42;28;str6;28;str44
30052;str9;5;str42;47;str34;17;str4;18;str28
30053;str26;40;str10;26;str31;5;str17;5;str22
30054;str40;30;str27;21;str3;8;str9;3;str1
30055;str35;45;str49;10;str6;29;str4;4;str47
30056;str47;44;str5;30;str38;17;str4;28;str42
30057;str5;16;str34;32;str21;49;str23;20;str41
30058;str49;14;str27;7;str17;46;str37;2;str14
30059;str38;35;str50;5;str11;21;str5;16;str42
30060;str34;39;str46;49;str26;28;str39;5;str25
30061;str9;48;str30;18;str31;42;str45;13;str31
30062;str31;31;str30;44;str31;46;str13;17;str44
30063;str1;32;str6;20;str7;40;str35;42;str32
30064;str11;6;str44;48;str35;22;str6;22;str34
30065;str45;43;str35;17;str14;34;str10;15;str1
30066;str14;4;str4;13;str34;41;str40;49;str46
30067;str5;30;str22;3;str41;49;str10;50;str50
30068;str39;31;str14;13;str2;8;str24;44;str28
30069;str49;27;str44;16;str7;40;str6;24;str40
30070;str42;35;str21;38;str10;27;str41;33;str32
30071;str35;37;str38;17;str43;37;str3;36;str15
30072;str43;37;str37;12;str43;44;str11;11;str20
30073;str12;37;str43;43;str16;5;str16;5;str16
30074;str28;4;str15;46;str49;47;str17;48;str4
30075;str43;15;str44;30;str29;50;str22;45;str12
30076;str47;40;str1;2;str36;25;str13;34;str21
30077;str27;43;str46;30;str48;37;str17;22;str38
30078;str37;4;str21;29;str35;30;str31;49;str18
30079;str38;34;str46;3;str8;15;str33;30;str18
30080;str2;40;str29;28;str10;33;str46;2;str46
30081;str21;33;str44;43;str1;48;str3;42;str2
30082;str50;48;str44;38;str48;22;str9;20;str1
30083;str24;46;str8;33;str11;41;str21;45;str17
30084;str20;6;str26;28;str32;49;str41;19;str47
30085;str18;21;str43;41;str22;20;str20;44;str47
30086;str44;40;str41;17;str12;29;str26;44;str39
30087;str50;4;str26;4;str38;31;str34;27;str38
30088;str29;35;str39;12;str44;20;str36;2;str24
30089;str31;14;str4;38;str39;46;str18;46;str18
30090;str21;45;str20;45;str13;10;str4;3;str15
30091;str37;8;str23;9;str26;15;str17;37;str11
30092;str7;3;str14;22;str16;27;str6;23;str1
30093;str22;29;str24;41;str41;40;str17;37;str29
30094;str27;30;str26;9;str4;26;str32;13;str7
30095;str12;35;str33;9;str32;10;str41;28;str27
30096;str13;40;str38;34;str4;38;str46;49;str11
30097;str48;42;str47;43;str8;11;str21;24;str25
30098;str5;11;str14;27;str47;9;str48;20;str10
30099;str36;18;str23;39;str12;24;str31;5;str6
30100;str37;8;str4;18;str10;33;str24;6;str30
30101;str29;5;str40;32;str35;41;str1;37;str42
30102;str18;1;str15;36;str45;7;str20;25;str9
30103;str5;49;str39;25;str28;33;str42;30;str10
30104;str13;30;str33;27;str44;12;str11;26;str35
30105;str28;35;str37;38;str32;13;str46;12;str47
30106;str29;42;str39;25;str6;40;str20;21;str2
30107;str42;38;str42;34;str26;10;str31;46;str10
30108;str2;47;str24;6;str32;29;str21;42;str27
30109;str32;4;str36;21;str18;18;str19;43;str15
30110;str2;34;str40;35;str45;21;str32;45;str24
30111;str23;41;str24;24;str26;34;str31;21;str31
30112;str38;24;str12;33;str11;39;str45;7;str3
30113;str15;34;str42;24;str5;18;str5;40;str36
30114;str26;47;str10;45;str49;13;str21;50;str43
30115;str6;38;str9;44;str21;46;str43;12;str28
30116;str24;31;str19;20;str43;21;str5;40;str25
30117;str16;4;str12;7;str9;48;str31;34;str27
30118;str28;10;str23;6;str29;25;str35;32;str23
30119;str3;2;str32;18;str50;28;str26;5;str42
30120;str17;25;str19;16;str9;9;str19;27;str16
30121;str36;20;str27;2;str3;10;str30;49;str49
30122;str45;40;str1;24;str33;41;str40;50;str30
30123;str49;6;str22;29;str44;35;str8;4;str32
30124;str40;28;str14;22;str12;25;str4;8;str46
30125;str33;32;str41;39;str31;46;str18;48;str1
30126;str35;26;str2;11;str33;30;str25;16;str11
30127;str9;43;str22;18;str15;27;str39;25;str8
30128;str17;6;str16;9;str5;42;str48;26;str23
30129;str5;50;str49;7;str23;28;str38;43;str33
30130;str45;28;str22;24;str42;26;str14;42;str17
30131;str41;49;str2;13;str41;22;str22;16;str6
30132;str22;48;str21;33;str48;13;str36;47;str16
30133;str3;15;str21;16;str48;9;str45;21;str49
30134;str6;35;str33;18;str41;33;str1;22;str35
30135;str31;12;str34;27;str8;38;str14;20;str22
30136;str2;21;str6;50;str15;42;str46;44;str47
30137;str8;17;str43;40;str45;36;str48;2;str44
30138;str6;45;str26;16;str45;31;str28;15;str24
30139;str24;1;str50;22;str42;32;str18;39;str3
30140;str17;39;str44;34;str1;36;str38;50;str38
30141;str45;21;str21;25;str24;22;str8;1;str17
30142;str40;38;str20;37;str38;44;str50;45;str8
30143;str20;47;str49;27;str35;8;str42;7;str9
30144;str43;14;str30;44;str2;13;str35;9;str46
30145;str50;8;str32;15;str14;10;str42;9;str20
30146;str41;31;str39;13;str25;17;str43;18;str22
30147;str50;32;str44;22;str33;34;str46;15;str11
30148;str41;44;str21;1;str17;19;str38;19;str16
30149;str49;12;str41;50;str7;4;str23;19;str1
30150;str43;2;str17;8;str31;42;str44;3;str6
30151;str12;19;str14;6;str41;25;str25;23;str41
30152;str26;22;str11;9;str30;31;str9;49;str47
30153;str22;50;str29;42;str14;26;str22;8;str17
30154;str13;45;str6;50;str15;32;str17;15;str12
30155;str4;18;str5;21;str48;1;str7;14;str44
30156;str1;29;str20;40;str44;4;str42;22;str38
30157;str47;7;str39;35;str31;3;str21;46;str1
30158;str34;24;str7;14;str8;44;str43;8;str31
30159;str40;38;str46;30;str48;2;str29;33;str30
30160;str16;44;str10;39;str30;10;str12;38;str19
30161;str32;27;str19;21;str37;50;str29;44;str29
30162;str34;34;str31;39;str20;17;str6;32;str37
30163;str5;25;str26;19;str21;40;str16;27;str19
30164;str44;43;str36;40;str28;22;str2;9;str4
30165;str32;12;str41;25;str35;5;str38;16;str48
30166;str14;38;str40;48;str20;15;str11;47;str50
30167;str17;29;str9;7;str12;15;str13;9;str44
30168;str14;48;str5;23;str12;21;str27;29;str21
30169;str18;25;str37;33;str14;18;str30;49;str29
30170;str28;38;str29;42;str20;18;str1;8;str33
30171;str28;23;str22;47;str24;22;str47;14;str49
30172;str49;47;str45;34;str44;43;str17;15;str41
30173;str20;6;str41;35;str12;49;str33;10;str18
30174;str19;4;str25;41;str10;5;str26;15;str9
30175;str42;33;str48;37;str7;4;str32;1;str37
30176;str5;39;str25;17;str15;36;str25;29;str4
30177;str37;44;str31;29;str13;11;str19;36;str33
30178;str30;2;str6;34;str7;17;str11;24;str31
30179;str4;39;str14;10;str49;9;str9;34;str21
30180;str10;3;str41;14;str46;26;str47;49;str41
30181;str4;33;str7;6;str45;42;str9;22;str45
30182;str25;31;str49;30;str8;36;str21;1;str10
30183;str34;15;str37;9;str47;9;str21;40;str47
30184;str42;8;str5;10;str33;13;str19;41;str26
30185;str44;5;str2;40;str28;20;str42;11;str3
30186;str11;23;str27;6;str11;23;str38;31;str26
30187;str22;4;str22;21;str36;36;str46;50;str13
30188;str33;46;str3;43;str2;42;str21;5;str32
30189;str12;12;str46;48;str19;8;str48;25;str21
30190;str26;44;str36;8;str30;25;str29;7;str10
30191;str2;48;str15;29;str29;9;str3;11;str20
30192;str37;21;str49;41;str9;18;str19;27;str30
30193;str10;25;str10;44;str18;31;str50;14;str18
30194;str47;19;str45;4;str3;14;str39;5;str48
30195;str45;8;str44;31;str4;8;str5;4;str9
30196;str6;31;str3;23;str27;33;str38;7;str23
30197;str32;22;str27;36;str35;16;str21;27;str36
30198;str12;10;str17;50;str2;4;str46;17;str30
30199;str34;42;str23;15;str10;28;str21;14;str45
30200;str16;38;str36;31;str46;42;str32;32;str31
30201;str49;4;str47;44;str40;23;str42;13;str9
30202;str45;33;str20;31;str32;4;str32;13;str34
30203;str2;26;str48;13;str12;38;str21;49;str33
30204;str22;7;str10;47;str46;14;str49;23;str31
30205;str21;17;str17;7;str22;38;str6;49;str15
30206;str40;11;str5;40;str35;6;str24;7;str2
30207;str35;50;str36;36;str49;36;str23;15;str6
30208;str49;21;str11;20;str30;43;str32;4;str32
30209;str49;5;str7;7;str13;21;str9;6;str28
30210;str35;38;str2;5;str43;38;str35;8;str7
30211;str9;2;str12;29;str40;34;str9;5;str50
30212;str30;14;str3;42;str12;35;str4;12;str40
30213;str37;43;str6;23;str47;20;str34;36;str19
30214;str2;8;str24;38;str27;47;str19;42;str10
30215;str36;6;str38;34;str43;45;str47;38;str21
30216;str47;5;str26;49;str49;24;str41;49;str38
30217;str31;10;str2;4;str20;37;str17;35;str11
30218;str43;4;str47;34;str25;9;str44;33;str30
30219;str49;4;str17;42;str13;34;str29;4;str31
30220;str8;7;str12;42;str44;38;str45;50;str14
30221;str8;26;str18;19;str16;23;str50;7;str12
30222;str23;19;str27;26;str26;11;str14;19;str6
30223;str26;13;str36;32;str44;47;str20;2;str26
30224;str20;36;str36;30;str22;1;str29;32;str6
30225;str4;15;str38;15;str10;21;str9;49;str49
30226;str14;38;str39;18;str36;10;str10;12;str3
30227;str9;33;str35;24;str17;27;str37;9;str16
30228;str25;17;str31;8;str31;31;str17;35;str46
30229;str29;23;str7;49;str17;23;str2;48;str23
30230;str11;29;str33;38;str43;33;str31;2;str38
30231;str25;47;str7;46;str7;8;str29;22;str31
30232;str17;46;str9;33;str25;44;str35;5;str16
30233;str13;13;str43;46;str19;2;str27;1;str35
30234;str49;38;str2;6;str3;37;str17;12;str19
30235;str37;36;str16;48;str36;33;str42;19;str28
30236;str9;9;str7;13;str50;45;str26;49;str9
30237;str16;26;str10;15;str31;13;str14;48;str35
30238;str38;34;str12;33;str43;16;str39;27;str38
30239;str30;30;str36;12;str46;25;str42;19;str21
30240;str31;31;str46;24;str28;33;str42;11;str24
30241;str44;6;str46;30;str48;41;str23;1;str4
30242;str8;6;str14;20;str35;12;str49;38;str14
30243;str9;9;str41;43;str16;39;str13;45;str12
30244;str37;30;str31;47;str17;37;str37;2;str49
30245;str4;26;str11;38;str40;10;str46;26;str13
30246;str4;37;str43;46;str25;10;str45;34;str45
30247;str38;30;str47;18;str43;28;str36;6;str30
30248;str26;9;str17;4;str46;47;str29;25;str44
30249;str17;29;str18;26;str3;12;str38;2;str44
30250;str50;6;str12;41;str3;32;str23;46;str46
30251;str16;42;str24;7;str21;36;str6;23;str28
30252;str26;12;str37;44;str16;32;str45;45;str40
30253;str48;23;str17;48;str48;18;str33;24;str37
30254;str44;28;str21;24;str3;40;str8;35;str25
30255;str32;9;str27;48;str29;34;str26;4;str12
30256;str27;14;str4;30;str44;38;str44;18;str50
30257;str39;39;str23;35;str24;5;str11;12;str14
30258;str32;1;str11;50;str3;34;str47;7;str19
30259;str37;6;str18;13;str4;28;str31;5;str14
30260;str18;12;str23;32;str19;28;str20;1;str16
30261;str19;20;str32;50;str23;10;str18;3;str29
30262;str43;26;str20;14;str13;48;str10;10;str24
30263;str24;38;str2;12;str42;2;str31;8;str12
30264;str7;38;str44;42;str22;14;str15;20;str45
30265;str36;45;str46;36;str34;5;str50;41;str11
30266;str18;24;str7;49;str26;46;str34;14;str41
30267;str15;31;str47;45;str40;50;str42;38;str5
30268;str32;5;str35;37;str36;39;str41;22;str44
30269;str18;46;str8;39;str38;38;str8;27;str46
30270;str37;33;str23;30;str47;29;str39;4;str21
30271;str29;14;str11;9;str28;11;str25;37;str25
30272;str36;37;str5;8;str34;19;str39;7;str45
30273;str7;44;str43;44;str14;9;str15;1;str45
30274;str16;27;str40;18;str42;23;str5;26;str28
30275;str28;33;str8;2;str18;40;str11;26;str29
30276;str36;43;str12;30;str9;25;str30;20;str42
30277;str47;24;str18;27;str16;21;str39;33;str34
30278;str15;4;str11;26;str29;40;str28;46;str18
30279;str29;21;str4;42;str26;6;str28;25;str29
30280;str42;14;str36;35;str46;28;str40;22;str47
30281;str23;12;str35;7;str11;30;str40;33;str33
30282;str37;16;str41;21;str30;42;str7;30;str39
30283;str9;13;str19;36;str11;17;str6;48;str19
30284;str25;39;str50;3;str6;4;str40;11;str50
30285;str48;27;str39;1;str14;17;str25;22;str37
30286;str29;4;str38;24;str26;3;str9;16;str22
30287;str3;21;str30;5;str34;40;str50;27;str37
30288;str48;37;str50;20;str37;14;str12;35;str3
30289;str3;38;str2;36;str9;32;str33;29;str9
30290;str41;28;str40;20;str42;50;str11;44;str32
30291;str30;39;str13;36;str22;43;str22;19;str16
30292;str50;45;str17;20;str35;34;str22;17;str32
30293;str26;4;str24;13;str27;3;str40;14;str33
30294;str46;37;str13;32;str26;19;str42;21;str26
30295;str48;46;str14;46;str19;16;str2;9;str2
30296;str25;29;str31;17;str17;9;str16;15;str31
30297;str12;33;str43;29;str48;8;str12;22;str4
30298;str43;27;str47;26;str40;27;str39;40;str21
30299;str17;1;str49;21;str44;23;str12;44;str28
30300;str37;18;str9;25;str7;47;str11;4;str22
30301;str17;32;str39;50;str14;15;str13;24;str18
30302;str39;7;str30;18;str18;24;str1;7;str23
30303;str35;34;str47;5;str2;23;str7;11;str28
30304;str29;7;str20;6;str48;17;str7;17;str4
30305;str19;35;str48;17;str42;41;str16;39;str8
30306;str11;23;str11;10;str29;21;str23;48;str48
30307;str37;18;str44;22;str31;8;str24;1;str40
30308;str4;26;str41;31;str2;41;str15;41;str2
30309;str26;49;str39;25;str32;41;str18;3;str41
30310;str16;44;str25;22;str31;18;str22;10;str36
30311;str4;32;str31;7;str2;26;str29;19;str42
30312;str10;3;str47;34;str42;4;str26;14;str13
30313;str34;11;str34;12;str11;29;str20;44;str14
30314;str43;5;str27;1;str9;30;str40;26;str9
30315;str27;49;str1;43;str13;38;str22;45;str12
30316;str45;23;str38;47;str28;29;str14;28;str17
30317;str44;26;str34;25;str28;31;str45;19;str10
30318;str33;26;str22;40;str6;22;str39;38;str3
30319;str27;28;str1;41;str15;40;str50;20;str6
30320;str49;40;str17;19;str1;37;str28;41;str8
30321;str38;26;str7;12;str27;49;str43;49;str7
30322;str30;18;str22;50;str27;19;str15;32;str47
30323;str14;38;str7;21;str24;16;str21;35;str33
30324;str46;38;str43;25;str10;6;str25;41;str6
30325;str11;34;str2;11;str21;45;str23;28;str36
30326;str41;33;str18;18;str17;18;str47;48;str42
30327;str6;40;str10;47;str45;27;str35;43;str33
30328;str34;32;str6;14;str44;2;str35;34;str12
30329;str28;39;str1;18;str2;14;str11;10;str49
30330;str48;40;str3;33;str7;17;str11;46;str45
30331;str15;46;str10;25;str11;29;str35;16;str45
30332;str49;35;str8;38;str47;12;str23;17;str32
30333;str16;4;str2;11;str16;3;str9;3;str41
30334;str21;47;str12;49;str17;1;str9;16;str33
30335;str7;23;str24;43;str30;36;str46;22;str23
30336;str49;24;str44;48;str3;1;str42;31;str15
30337;str31;42;str43;26;str27;15;str29;7;str33
30338;str35;4;str47;41;str49;24;str9;13;str50
30339;str49;25;str2;47;str43;47;str35;11;str23
30340;str34;17;str30;46;str8;35;str30;19;str24
30341;str24;26;str11;25;str3;42;str32;34;str5
30342;str14;17;str46;49;str38;50;str47;26;str40
30343;str7;2;str46;21;str50;38;str47;20;str6
30344;str42;45;str9;45;str32;27;str1;3;str28
30345;str12;37;str20;30;str11;7;str34;14;str3
30346;str42;14;str35;36;str25;39;str23;19;str19
30347;str1;16;str46;49;str3;21;str44;12;str6
30348;str17;35;str20;3;str15;3;str19;12;str32
30349;str27;29;str39;36;str29;16;str1;20;str26
30350;str31;25;str5;7;str22;4;str31;22;str37
30351;str38;7;str21;3;str44;40;str4;47;str28
30352;str46;35;str24;31;str41;11;str12;30;str12
30353;str45;36;str36;28;str30;34;str44;41;str19
30354;str12;17;str6;4;str2;35;str1;18;str17
30355;str23;36;str42;36;str50;9;str12;5;str44
30356;str31;2;str21;12;str43;11;str11;11;str29
30357;str46;38;str30;46;str39;36;str38;46;str11
30358;str42;48;str30;22;str45;7;str38;22;str29
30359;str9;23;str20;25;str26;20;str36;19;str36
30360;str26;12;str22;38;str27;33;str9;48;str11
30361;str20;22;str35;3;str30;13;str41;50;str24
30362;str42;6;str4;21;str17;24;str45;27;str38
30363;str2;6;str35;6;str20;49;str4;49;str49
30364;str3;30;str43;17;str14;12;str15;30;str39
30365;str7;28;str21;35;str43;18;str49;33;str25
30366;str25;41;str23;24;str10;24;str39;35;str5
30367;str43;20;str2;11;str19;7;str14;16;str14
30368;str46;47;str10;8;str46;3;str36;36;str17
30369;str1;30;str11;39;str12;4;str11;32;str30
30370;str27;40;str41;4;str17;30;str30;30;str14
30371;str21;45;str35;48;str45;35;str31;1;str15
30372;str7;46;str17;6;str34;50;str11;38;str28
30373;str31;17;str12;3;str10;39;str2;32;str2
30374;str43;35;str22;42;str21;13;str13;47;str36
30375;str16;37;str4;6;str11;2;str46;38;str6
30376;str17;46;str42;2;str41;48;str40;48;str19
30377;str7;23;str8;44;str12;2;str15;40;str26
30378;str41;2;str43;45;str10;29;str40;25;str26
30379;str24;30;str35;13;str24;29;str9;5;str5
30380;str31;6;str26;26;str31;27;str46;38;str34
30381;str28;2;str48;40;str42;9;str9;45;str39
30382;str16;4;str3;2;str10;43;str33;29;str45
30383;str16;41;str3;36;str11;33;str48;38;str33
30384;str2;22;str10;33;str4;18;str32;48;str22
30385;str45;48;str30;47;str45;33;str31;44;str31
30386;str24;4;str14;9;str4;22;str9;18;str27
30387;str47;6;str29;31;str33;46;str19;20;str46
30388;str16;11;str17;23;str41;42;str23;15;str45
30389;str33;30;str24;13;str10;12;str43;37;str46
30390;str49;46;str50;19;str26;32;str18;4;str19
30391;str15;44;str18;8;str38;22;str50;8;str46
30392;str30;21;str40;39;str24;44;str31;25;str24
30393;str37;42;str39;16;str19;1;str29;40;str43
30394;str13;47;str28;34;str27;49;str26;7;str35
30395;str19;18;str18;44;str44;27;str28;5;str23
30396;str9;40;str43;42;str34;18;str35;11;str32
30397;str20;9;str45;17;str37;45;str22;38;str17
30398;str45;12;str22;13;str18;14;str30;6;str34
30399;str36;48;str31;2;str27;50;str48;47;str20
30400;str42;20;str23;37;str30;5;str17;38;str4
30401;str35;2;str24;28;str11;19;str44;9;str25
30402;str28;9;str6;28;str6;42;str6;1;str17
30403;str37;18;str23;12;str6;10;str41;25;str13
30404;str1;49;str33;46;str49;19;str29;39;str11
30405;str3;15;str41;10;str8;9;str30;48;str1
30406;str26;15;str30;15;str32;34;str40;30;str22
30407;str36;35;str31;15;str43;32;str15;37;str33
30408;str18;15;str19;3;str23;8;str26;10;str33
30409;str44;21;str31;39;str35;6;str7;25;str49
30410;str21;13;str40;42;str8;26;str42;13;str32
30411;str22;15;str31;48;str47;24;str30;6;str34
30412;str38;11;str17;21;str46;9;str50;41;str50
30413;str30;38;str9;27;str27;34;str4;42;str46
30414;str8;12;str12;22;str38;20;str6;2;str46
30415;str6;46;str19;10;str33;25;str44;23;str7
30416;str28;14;str20;43;str25;49;str12;19;str22
30417;str2;23;str26;21;str37;45;str8;29;str44
30418;str23;21;str47;18;str39;30;str40;42;str35
30419;str50;33;str9;21;str20;49;str6;18;str49
30420;str9;20;str7;37;str35;42;str37;27;str2
30421;str49;9;str44;19;str9;1;str25;39;str25
30422;str27;44;str32;27;str18;18;str28;5;str4
30423;str25;13;str49;39;str33;6;str36;8;str23
30424;str6;17;str31;41;str39;7;str4;44;str40
30425;str26;12;str12;27;str43;26;str31;20;str23
30426;str18;30;str31;46;str31;7;str20;14;str31
30427;str8;42;str25;28;str41;9;str37;5;str14
30428;str19;9;str31;38;str26;3;str27;26;str15
30429;str42;48;str3;45;str17;18;str41;2;str11
30430;str44;23;str11;17;str17;38;str49;14;str20
30431;str4;39;str34;46;str1;27;str42;38;str34
30432;str26;12;str24;36;str3;39;str17;50;str30
30433;str3;45;str31;9;str9;5;str34;6;str43
30434;str8;31;str46;7;str21;46;str18;10;str26
30435;str37;27;str7;21;str16;2;str29;45;str26
30436;str10;48;str46;20;str22;48;str35;46;str20
30437;str10;40;str10;6;str5;42;str42;18;str36
30438;str17;47;str44;20;str5;2;str34;38;str10
30439;str24;8;str1;16;str25;9;str19;36;str18
30440;str34;25;str26;7;str4;44;str35;42;str15
30441;str19;3;str15;31;str16;26;str18;27;str41
30442;str5;29;str11;14;str44;50;str48;6;str41
30443;str6;41;str38;12;str12;36;str35;30;str46
30444;str12;33;str8;38;str18;32;str1;2;str11
30445;str40;38;str44;33;str47;13;str8;12;str13
30446;str14;25;str15;37;str32;24;str47;35;str14
30447;str7;19;str36;47;str28;1;str18;44;str4
30448;str10;3;str23;7;str23;5;str1;14;str12
30449;str11;14;str32;2;str50;22;str26;6;str30
30450;str36;13;str20;38;str4;37;str14;42;str31
30451;str9;30;str49;48;str7;31;str32;24;str39
30452;str39;39;str38;20;str43;35;str15;19;str5
30453;str30;41;str34;50;str16;20;str39;32;str31
30454;str16;14;str43;27;str25;32;str1;17;str36
30455;str4;30;str37;23;str18;4;str45;13;str39
30456;str47;16;str29;20;str34;26;str19;46;str7
30457;str48;5;str44;30;str16;50;str40;39;str32
30458;str25;30;str8;8;str25;16;str49;3;str13
30459;str1;7;str38;3;str1;15;str33;3;str29
30460;str9;41;str37;23;str34;29;str15;4;str38
30461;str17;21;str50;33;str24;13;str7;6;str22
30462;str16;42;str49;25;str17;18;str48;21;str47
30463;str19;44;str10;31;str9;32;str50;14;str38
30464;str36;2;str40;26;str46;24;str14;44;str4
30465;str22;23;str19;49;str19;48;str16;44;str37
30466;str47;17;str25;23;str50;35;str17;22;str11
30467;str30;25;str40;12;str36;26;str13;29;str46
30468;str5;41;str50;30;str39;41;str24;38;str5
30469;str1;26;str40;21;str36;15;str31;23;str9
30470;str20;13;str18;8;str32;20;str26;23;str36
30471;str20;16;str24;35;str3;41;str26;30;str1
30472;str11;23;str5;17;str28;28;str7;46;str46
30473;str32;44;str4;4;str32;23;str16;26;str25
30474;str26;23;str32;14;str32;33;str47;27;str8
30475;str44;33;str8;20;str47;44;str14;9;str20
30476;str27;20;str46;10;str31;36;str18;41;str44
30477;str11;26;str47;24;str43;42;str34;10;str31
30478;str9;48;str19;38;str32;6;str10;42;str44
30479;str16;28;str4;4;str8;1;str19;2;str33
30480;str23;35;str19;31;str45;6;str3;39;str35
30481;str33;35;str28;25;str3;11;str42;5;str12
30482;str36;9;str27;36;str22;7;str35;10;str49
30483;str21;19;str28;3;str25;12;str21;11;str46
30484;str9;20;str22;41;str33;48;str49;33;str23
30485;str9;13;str8;22;str40;4;str19;29;str39
30486;str40;31;str48;24;str37;40;str40;43;str50
30487;str35;1;str33;49;str9;3;str18;18;str19
30488;str2;17;str15;7;str29;36;str25;14;str1
30489;str10;15;str14;18;str17;23;str12;50;str29
30490;str46;30;str11;10;str43;33;str40;28;str41
30491;str47;41;str11;35;str9;37;str19;36;str24
30492;str8;19;str36;49;str1;22;str10;35;str50
30493;str10;47;str6;12;str20;36;str37;8;str21
30494;str26;15;str49;11;str43;27;str29;30;str41
30495;str12;28;str18;37;str25;18;str15;13;str29
30496;str42;36;str13;14;str13;9;str44;43;str23
30497;str27;50;str22;48;str20;40;str42;28;str14
30498;str30;24;str9;30;str28;33;str6;11;str23
30499;str26;3;str8;11;str9;28;str15;30;str19
30500;str26;7;str44;11;str49;2;str28;36;str23
30501;str48;5;str37;29;str22;16;str25;32;str28
30502;str48;2;str44;44;str14;25;str33;26;str32
30503;str14;7;str43;50;str35;25;str42;7;str44
30504;str47;13;str35;17;str39;39;str10;27;str28
30505;str29;6;str44;28;str18;10;str16;38;str22
30506;str1;23;str15;49;str21;21;str21;23;str5
30507;str4;22;str9;47;str6;27;str50;21;str14
30508;str17;3;str18;20;str34;6;str34;23;str30
30509;str36;6;str40;10;str15;35;str23;32;str40
30510;str1;12;str13;25;str14;36;str8;33;str13
30511;str16;16;str44;3;str32;39;str32;48;str28
30512;str45;21;str48;25;str8;6;str9;7;str7
30513;str11;35;str12;2;str23;42;str37;23;str18
30514;str28;19;str12;40;str37;23;str32;29;str49
30515;str33;5;str47;2;str19;3;str45;50;str10
30516;str26;22;str41;27;str17;48;str10;35;str19
30517;str14;40;str34;9;str3;28;str48;37;str43
30518;str9;19;str25;9;str42;41;str21;7;str23
30519;str1;11;str20;32;str30;3;str39;21;str25
30520;str21;8;str16;30;str13;45;str6;40;str10
30521;str4;8;str3;40;str15;42;str37;24;str10
30522;str4;20;str37;38;str31;40;str50;50;str50
30523;str22;35;str39;10;str3;9;str9;24;str49
30524;str45;49;str23;33;str24;5;str48;21;str8
30525;str21;4;str4;25;str46;35;str31;37;str18
30526;str36;29;str10;8;str45;25;str7;14;str4
30527;str28;21;str40;19;str45;25;str2;38;str16
30528;str24;44;str14;5;str5;11;str22;36;str15
30529;str4;13;str47;17;str28;12;str3;14;str4
30530;str32;42;str1;22;str45;3;str32;50;str12
30531;str29;29;str37;26;str37;41;str21;50;str4
30532;str27;7;str28;15;str6;35;str36;22;str32
30533;str25;6;str37;43;str14;46;str3;32;str7
