30898;str4;16;str32;4;str37;24;str12;29;str28;11;str48;7;str36;35;str10;14;str21;41
30899;str32;20;str22;1;str9;10;str33;31;str8;5;str45;6;str7;32;str4;13;str47;30
30900;str1;26;str23;41;str10;47;str39;18;str5;34;str49;41;str21;29;str5;44;str26;41
30901;str9;19;str14;31;str31;20;str14;22;str22;36;str30;48;str24;17;str16;6;str4;23
30902;str24;50;str47;3;str44;41;str18;37;str48;45;str5;45;str19;26;str12;46;str4;12
30903;str18;31;str5;18;str48;26;str2;2;str29;46;str25;49;str38;50;str27;26;str18;38
30904;str38;4;str14;10;str38;38;str11;36;str3;29;str9;13;str16;15;str34;25;str19;18
30905;str43;40;str3;33;str42;10;str21;37;str39;25;str3;31;str23;36;str30;8;str35;13
30906;str49;7;str33;31;str42;23;str44;12;str22;31;str20;6;str36;43;str33;48;str4;8
30907;str17;17;str33;47;str45;1;str13;18;str16;33;str18;45;str24;33;str14;30;str21;39
30908;str7;11;str24;5;str45;4;str22;33;str48;10;str4;36;str31;28;str45;27;str26;48
30909;str46;11;str27;8;str1;21;str34;23;str15;36;str10;26;str37;27;str42;24;str41;25
30910;str46;13;str36;36;str15;44;str20;34;str7;50;str20;27;str29;14;str48;30;str39;48
30911;str16;20;str23;13;str46;27;str3;17;str10;44;str44;1;str10;23;str40;41;str1;11
30912;str40;32;str16;4;str3;33;str16;10;str13;18;str41;31;str50;20;str47;33;str43;21
30913;str42;5;str9;13;str2;19;str36;49;str13;32;str38;14;str48;3;str25;41;str43;33
30914;str47;41;str26;26;str33;31;str42;40;str40;1;str47;50;str27;46;str2;20;str36;37
30915;str15;49;str23;40;str23;6;str15;41;str17;41;str38;9;str47;37;str16;27;str48;23
30916;str29;46;str36;15;str17;6;str40;17;str40;9;str45;28;str36;16;str50;32;str33;42
30917;str36;38;str50;37;str50;40;str8;5;str21;43;str15;5;str16;22;str42;29;str42;23
30918;str43;13;str32;26;str50;32;str13;25;str32;32;str23;47;str3;37;str44;5;str14;3
30919;str11;31;str28;27;str5;27;str20;15;str7;15;str50;19;str41;49;str7;23;str10;9
30920;str19;2;str15;24;str48;24;str26;26;str50;24;str28;28;str10;9;str8;38;str23;50
30921;str44;23;str17;39;str8;45;str43;8;str14;14;str44;38;str41;33;str25;13;str16;40
30922;str6;50;str21;33;str2;10;str27;45;str2;43;str47;17;str22;7;str22;45;str19;10
30923;str4;15;str29;1;str10;1;str26;37;str8;33;str12;27;str36;7;str23;18;str26;9
30924;str5;1;str24;13;str33;25;str26;41;str36;10;str32;7;str49;37;str25;30;str44;29
30925;str24;18;str4;39;str24;40;str33;25;str45;13;str9;5;str18;47;str36;5;str49;25
30926;str18;31;str17;2;str33;22;str11;50;str27;8;str10;36;str32;10;str39;1;str1;41
30927;str20;37;str36;8;str6;46;str21;35;str26;25;str16;14;str37;29;str36;36;str42;45
30928;str27;9;str26;41;str15;14;str5;36;str18;29;str38;29;str3;47;str9;42;str2;39
30929;str45;3;str40;30;str41;20;str22;18;str19;1;str45;16;str21;14;str18;47;str30;2
30930;str2;13;str45;34;str9;37;str4;2;str34;5;str10;40;str47;10;str49;36;str19;30
30931;str9;36;str29;41;str1;30;str19;22;str40;47;str42;1;str31;43;str14;3;str10;11
30932;str40;5;str22;34;str17;30;str27;43;str46;24;str1;2;str13;32;str22;29;str23;11
30933;str25;39;str27;22;str9;32;str2;20;str33;2;str10;45;str44;45;str29;26;str5;1
30934;str4;29;str22;31;str39;23;str14;17;str2;22;str31;7;str49;44;str43;46;str12;20
30935;str47;4;str18;48;str43;39;str42;17;str46;46;str29;3;str34;43;str37;23;str15;39
30936;str31;7;str28;18;str10;43;str1;33;str47;29;str1;7;str9;40;str24;34;str41;7
30937;str34;40;str5;40;str23;30;str18;39;str4;42;str22;44;str20;18;str16;23;str30;44
30938;str35;38;str23;48;str7;7;str18;42;str45;8;str15;32;str31;27;str4;27;str2;37
30939;str40;1;str3;46;str31;49;str4;38;str37;20;str26;28;str17;32;str23;1;str32;4
30940;str11;41;str25;19;str41;16;str44;27;str3;33;str34;22;str49;38;str28;12;str32;44
30941;str44;42;str10;49;str13;3;str48;34;str22;2;str23;7;str41;18;str37;36;str36;37
30942;str25;48;str1;47;str40;24;str29;33;str34;49;str48;38;str49;40;str9;16;str42;15
30943;str43;3;str7;6;str43;49;str30;13;str36;24;str18;36;str31;3;str2;32;str28;28
30944;str1;38;str33;41;str11;15;str24;14;str4;13;str8;49;str7;5;str47;48;str27;29
30945;str50;42;str35;17;str10;8;str24;3;str46;47;str4;2;str50;2;str1;38;str41;34
30946;str25;34;str12;28;str46;33;str3;21;str22;46;str38;37;str3;15;str5;33;str43;22
30947;str37;37;str38;17;str1;11;str7;24;str46;22;str19;7;str22;37;str20;28;str6;15
30948;str24;4;str22;5;str42;8;str50;5;str25;11;str43;45;str38;20;str28;35;str41;9
30949;str12;4;str42;50;str2;48;str33;23;str50;24;str29;25;str30;35;str15;3;str34;39
30950;str48;36;str18;36;str38;46;str37;2;str9;37;str31;15;str44;13;str5;2;str11;29
30951;str10;28;str41;5;str37;39;str27;49;str21;23;str2;31;str9;14;str46;18;str39;14
30952;str25;27;str20;2;str45;46;str10;18;str22;20;str39;49;str22;6;str50;34;str26;36
30953;str19;41;str47;28;str34;27;str7;29;str46;1;str46;5;str34;27;str31;36;str13;23
30954;str17;31;str45;19;str50;46;str41;26;str13;21;str43;7;str27;26;str36;31;str32;41
30955;str7;36;str43;40;str41;39;str12;2;str33;2;str38;29;str33;6;str6;37;str27;27
30956;str6;39;str38;28;str39;11;str40;3;str27;24;str48;37;str7;32;str10;12;str29;11
30957;str14;26;str32;16;str21;8;str24;18;str41;12;str7;16;str22;14;str50;16;str44;4
30958;str22;37;str47;1;str19;22;str36;15;str23;4;str2;1;str26;32;str45;21;str34;6
30959;str27;18;str29;37;str34;36;str48;34;str6;26;str17;47;str22;45;str4;21;str29;41
30960;str34;34;str45;18;str23;30;str34;43;str50;4;str27;11;str31;20;str36;44;str39;47
30961;str27;3;str2;41;str1;3;str2;34;str5;33;str47;29;str28;44;str26;1;str39;49
30962;str45;10;str16;50;str42;44;str47;6;str7;44;str47;22;str15;14;str24;15;str15;7
30963;str7;7;str25;27;str36;20;str31;23;str15;9;str33;24;str17;16;str5;4;str46;5
30964;str50;48;str13;36;str21;44;str26;48;str46;32;str8;45;str40;32;str38;17;str7;15
30965;str47;19;str29;2;str7;5;str46;41;str42;11;str30;14;str40;32;str38;41;str23;41
30966;str14;23;str17;25;str39;22;str34;39;str18;9;str18;14;str39;18;str3;18;str50;28
30967;str47;30;str48;38;str17;26;str28;42;str12;2;str15;45;str43;30;str29;31;str39;21
30968;str19;30;str35;16;str24;19;str40;31;str17;2;str6;39;str33;45;str1;25;str2;36
30969;str37;47;str34;29;str17;22;str46;39;str46;18;str4;17;str11;9;str9;17;str36;37
30970;str50;43;str35;41;str28;42;str48;18;str50;12;str32;36;str4;49;str15;17;str27;35
30971;str8;6;str44;38;str27;19;str18;46;str33;50;str4;34;str18;21;str3;9;str21;31
30972;str17;26;str1;33;str49;30;str35;11;str1;39;str6;48;str49;35;str31;13;str39;1
30973;str43;44;str37;33;str28;12;str35;15;str4;11;str9;35;str18;2;str39;12;str1;39
30974;str14;34;str22;28;str3;9;str7;11;str29;17;str44;23;str35;49;str6;12;str23;12
30975;str41;44;str32;5;str42;34;str11;34;str4;49;str42;44;str46;31;str9;30;str34;28
30976;str36;27;str33;46;str4;17;str31;43;str40;41;str14;49;str11;17;str10;1;str46;3
30977;str49;48;str46;45;str24;23;str36;46;str1;23;str13;28;str12;36;str28;45;str39;9
30978;str47;46;str27;42;str36;45;str30;39;str36;38;str10;32;str50;26;str9;26;str27;47
30979;str18;12;str48;26;str38;40;str25;22;str9;19;str13;47;str15;19;str43;38;str23;12
30980;str48;26;str34;27;str37;25;str35;21;str38;39;str49;40;str28;10;str29;2;str27;46
30981;str6;35;str29;27;str27;28;str31;8;str37;3;str42;34;str44;26;str5;27;str34;28
30982;str13;23;str6;34;str25;29;str11;38;str20;20;str3;24;str19;32;str10;48;str47;13
30983;str14;49;str43;11;str22;5;str33;49;str38;14;str22;31;str36;22;str40;22;str50;7
30984;str37;43;str24;35;str42;47;str46;22;str50;17;str26;40;str15;14;str7;47;str34;24
30985;str4;34;str10;8;str25;48;str16;26;str45;16;str24;28;str7;12;str50;2;str18;15
30986;str14;25;str16;5;str37;45;str49;4;str42;46;str23;47;str6;21;str48;5;str11;9
30987;str38;27;str36;45;str14;28;str27;15;str50;18;str46;42;str20;30;str50;40;str21;15
30988;str3;49;str25;39;str16;5;str21;34;str26;47;str34;36;str40;18;str48;37;str20;49
30989;str16;29;str16;19;str46;3;str50;32;str39;5;str32;43;str40;5;str21;24;str27;31
30990;str9;23;str17;24;str14;43;str3;42;str7;16;str26;33;str43;27;str39;20;str3;7
30991;str5;44;str15;46;str18;10;str40;24;str35;44;str31;12;str28;28;str6;2;str46;13
30992;str32;40;str32;18;str31;43;str47;38;str13;33;str29;23;str28;19;str10;45;str18;9
30993;str11;45;str41;16;str8;48;str39;21;str27;30;str24;11;str9;4;str49;19;str40;4
30994;str23;12;str36;26;str11;6;str7;27;str12;5;str4;35;str49;30;str27;24;str33;37
30995;str43;25;str23;49;str41;23;str5;36;str34;49;str30;41;str23;15;str30;28;str13;4
30996;str49;34;str16;43;str13;6;str5;38;str46;5;str35;2;str2;37;str45;38;str36;7
30997;str2;7;str30;30;str15;49;str37;41;str4;36;str27;37;str41;35;str1;32;str11;3
30998;str13;16;str17;48;str9;36;str2;14;str28;29;str42;32;str41;13;str13;49;str9;36
30999;str19;45;str13;33;str36;30;str24;42;str46;17;str7;8;str1;6;str45;44;str27;49
31000;str28;24;str39;17;str31;41;str11;11;str21;19;str11;49;str30;3;str2;32;str40;47
31001;str9;41;str13;19;str31;45;str22;26;str41;45;str20;27;str37;46;str4;16;str31;34
31002;str5;47;str39;2;str15;16;str15;14;str39;23;str13;43;str38;17;str13;1;str3;40
31003;str7;5;str35;35;str24;50;str12;35;str46;50;str7;12;str3;34;str6;14;str12;48
31004;str22;45;str3;13;str37;49;str49;16;str39;4;str31;1;str18;18;str32;1;str2;41
31005;str8;46;str17;31;str50;3;str24;2;str9;3;str44;7;str20;6;str47;6;str48;7
31006;str23;43;str41;17;str27;1;str9;13;str31;27;str26;37;str25;50;str8;18;str41;15
31007;str11;2;str15;18;str40;39;str41;24;str49;35;str48;19;str34;33;str32;27;str8;13
31008;str50;21;str28;43;str45;50;str24;7;str9;49;str40;45;str9;11;str6;14;str12;35
31009;str11;11;str9;33;str47;12;str1;5;str40;48;str9;39;str43;25;str39;23;str44;37
31010;str20;21;str4;7;str16;38;str29;33;str34;5;str27;26;str21;36;str41;24;str5;2
31011;str22;1;str20;20;str42;40;str32;24;str20;13;str1;13;str12;26;str3;48;str42;44
31012;str18;47;str2;42;str22;1;str28;48;str38;35;str9;18;str39;1;str22;3;str19;40
31013;str22;8;str12;23;str17;38;str7;26;str28;6;str6;35;str26;8;str16;11;str13;13
31014;str40;44;str23;41;str18;34;str30;39;str50;7;str37;18;str8;28;str48;11;str49;28
31015;str14;42;str46;18;str38;45;str32;29;str38;44;str39;9;str36;40;str33;32;str2;11
31016;str41;9;str47;11;str14;31;str48;29;str30;39;str30;47;str48;11;str49;40;str49;26
31017;str1;13;str12;13;str27;24;str13;37;str4;28;str27;26;str13;31;str50;18;str20;18
31018;str50;44;str41;41;str8;1;str35;38;str8;39;str2;21;str27;16;str47;50;str49;2
31019;str7;48;str35;24;str29;30;str6;46;str20;22;str30;21;str16;41;str22;26;str32;29
31020;str47;4;str49;16;str33;37;str25;13;str42;40;str10;17;str18;13;str17;17;str12;31
31021;str18;31;str27;45;str1;34;str32;44;str37;34;str49;4;str37;9;str48;40;str25;17
31022;str39;40;str37;45;str26;14;str16;13;str40;14;str21;10;str24;39;str46;47;str21;1
31023;str45;10;str7;30;str5;34;str50;43;str41;4;str5;26;str28;22;str5;27;str19;1
31024;str36;33;str40;33;str20;22;str15;22;str8;45;str3;38;str34;40;str6;6;str32;38
31025;str44;24;str50;11;str43;20;str1;8;str5;34;str45;5;str13;33;str12;39;str18;46
31026;str35;21;str13;48;str40;34;str6;17;str49;36;str41;17;str3;19;str36;36;str28;30
31027;str43;35;str6;29;str44;15;str25;3;str20;41;str36;20;str12;1;str13;7;str39;28
31028;str10;7;str31;23;str17;20;str9;4;str35;40;str25;13;str6;13;str50;40;str12;24
31029;str14;16;str20;37;str49;31;str31;33;str34;25;str28;35;str40;8;str32;6;str13;31
31030;str41;2;str32;19;str26;49;str35;30;str6;11;str36;5;str35;23;str35;20;str12;31
31031;str15;26;str23;27;str1;21;str12;30;str15;23;str14;47;str19;27;str10;48;str20;11
31032;str39;22;str23;39;str6;34;str45;39;str5;47;str44;4;str31;25;str22;5;str13;24
31033;str32;49;str22;30;str38;19;str42;48;str11;46;str48;12;str30;31;str31;47;str22;39
31034;str5;13;str20;31;str33;40;str5;36;str38;36;str1;37;str3;22;str15;32;str44;43
31035;str42;18;str11;16;str48;1;str14;49;str27;10;str18;19;str21;14;str23;23;str27;17
31036;str19;26;str3;12;str32;3;str33;43;str16;28;str25;48;str13;18;str49;42;str41;23
31037;str16;29;str13;5;str17;18;str39;35;str43;26;str50;26;str32;6;str41;1;str45;31
31038;str42;38;str48;33;str7;38;str41;6;str38;17;str32;46;str35;28;str24;20;str42;5
31039;str28;45;str38;7;str4;27;str29;45;str1;20;str5;38;str12;9;str42;18;str29;22
31040;str7;39;str36;40;str31;35;str8;15;str32;48;str13;47;str11;3;str40;31;str49;10
31041;str33;15;str34;43;str20;29;str18;7;str19;42;str36;11;str20;50;str30;8;str37;35
31042;str22;40;str47;40;str46;43;str8;3;str4;44;str10;31;str18;44;str23;46;str30;29
31043;str39;1;str42;42;str15;48;str39;48;str30;6;str11;36;str18;39;str1;6;str47;9
31044;str46;30;str41;40;str2;14;str23;13;str41;29;str22;21;str19;21;str22;17;str47;23
31045;str5;42;str2;40;str31;37;str45;35;str11;20;str45;9;str47;23;str21;10;str7;48
31046;str44;7;str49;36;str35;8;str25;3;str26;24;str42;8;str3;12;str12;18;str36;12
31047;str2;9;str21;5;str5;5;str17;16;str31;30;str32;6;str11;8;str20;49;str38;32
31048;str9;36;str22;12;str35;29;str38;25;str12;33;str18;40;str3;23;str33;17;str1;13
31049;str9;2;str23;8;str49;21;str11;45;str16;10;str40;29;str43;42;str14;33;str29;22
31050;str43;18;str20;32;str10;8;str30;1;str31;8;str14;45;str37;25;str45;32;str43;9
31051;str28;6;str20;33;str37;18;str34;3;str44;8;str16;10;str47;1;str16;33;str7;41
31052;str47;42;str26;43;str12;49;str42;47;str38;29;str11;19;str17;24;str40;36;str3;11
31053;str34;10;str7;10;str18;46;str44;50;str30;28;str3;50;str22;27;str17;10;str44;6
31054;str3;46;str47;40;str28;38;str12;49;str48;28;str29;14;str22;46;str27;18;str30;27
31055;str24;44;str18;44;str45;32;str23;30;str49;12;str16;2;str32;9;str22;18;str16;32
31056;str16;42;str46;43;str29;6;str45;36;str43;43;str27;36;str30;29;str49;23;str34;21
31057;str2;46;str15;36;str35;4;str31;31;str38;43;str9;6;str26;40;str40;44;str47;12
31058;str48;26;str42;11;str24;15;str10;37;str24;12;str37;6;str38;4;str23;5;str35;41
31059;str17;31;str20;8;str6;38;str3;3;str23;24;str16;21;str12;4;str20;23;str25;18
31060;str46;14;str3;25;str11;8;str30;30;str15;38;str28;48;str21;33;str36;40;str24;5
31061;str48;33;str8;7;str18;47;str4;29;str10;23;str8;49;str37;26;str46;3;str42;47
31062;str44;50;str5;37;str42;18;str32;33;str46;27;str20;1;str11;47;str49;36;str10;40
31063;str46;34;str22;17;str3;45;str48;46;str23;14;str43;19;str29;48;str7;17;str50;20
31064;str50;41;str11;33;str7;45;str7;30;str47;22;str34;33;str9;35;str13;3;str29;19
31065;str37;28;str40;41;str50;36;str4;8;str44;34;str22;21;str9;46;str18;47;str3;35
31066;str24;38;str24;30;str10;6;str48;18;str3;47;str47;42;str16;14;str15;41;str38;19
31067;str31;25;str21;39;str33;23;str1;4;str18;11;str40;1;str37;48;str19;43;str14;21
31068;str37;34;str15;4;str10;6;str27;18;str20;48;str39;7;str45;41;str45;1;str24;3
31069;str16;31;str8;20;str1;18;str11;46;str10;15;str32;27;str31;17;str42;8;str31;25
31070;str9;31;str24;4;str24;15;str27;38;str20;30;str43;1;str14;12;str50;22;str36;50
31071;str15;16;str38;2;str36;50;str28;33;str15;36;str33;17;str28;31;str23;24;str48;30
31072;str39;20;str5;48;str22;24;str47;26;str41;47;str42;7;str31;6;str50;37;str28;46
31073;str37;9;str17;6;str8;48;str10;47;str8;8;str49;34;str18;7;str26;17;str50;44
31074;str11;25;str8;45;str34;47;str33;2;str27;16;str6;10;str44;2;str10;31;str13;10
31075;str22;7;str31;20;str21;27;str1;25;str20;19;str30;48;str20;10;str38;45;str35;26
31076;str22;29;str35;19;str18;17;str17;1;str44;37;str22;26;str16;41;str46;33;str37;18
31077;str5;39;str18;43;str47;37;str9;42;str26;41;str20;13;str8;49;str27;48;str6;43
31078;str22;16;str17;44;str15;50;str19;12;str17;13;str3;22;str18;48;str40;13;str26;10
31079;str31;42;str50;37;str40;19;str44;32;str17;11;str50;7;str36;32;str3;31;str26;31
31080;str13;39;str30;13;str16;25;str44;23;str14;42;str6;19;str9;41;str40;31;str31;17
31081;str29;8;str22;37;str30;17;str35;6;str15;43;str33;12;str12;34;str45;38;str6;20
31082;str45;17;str3;37;str33;47;str35;18;str33;47;str48;26;str1;19;str32;29;str44;28
31083;str15;13;str49;3;str21;21;str38;18;str24;19;str27;10;str12;23;str48;3;str30;32
31084;str22;42;str13;15;str41;16;str48;30;str17;49;str50;6;str2;26;str4;19;str18;39
31085;str43;37;str6;29;str2;23;str22;35;str7;11;str32;25;str5;48;str28;44;str1;36
31086;str34;12;str49;43;str39;2;str26;43;str24;25;str4;20;str35;43;str48;20;str26;30
31087;str2;3;str46;48;str9;40;str17;32;str16;50;str25;37;str28;33;str15;27;str26;8
31088;str21;9;str31;35;str28;13;str32;48;str2;33;str9;14;str12;10;str44;27;str31;9
31089;str14;43;str34;5;str27;4;str49;3;str13;35;str5;37;str11;34;str36;8;str31;46
31090;str38;29;str9;21;str30;45;str8;29;str18;7;str43;41;str26;24;str21;5;str12;49
31091;str20;2;str3;34;str49;1;str15;28;str23;41;str34;47;str4;6;str17;1;str21;24
31092;str1;38;str19;49;str22;12;str48;28;str9;18;str6;5;str45;18;str37;40;str7;30
31093;str36;36;str12;12;str26;28;str8;22;str30;6;str27;37;str30;21;str21;34;str50;33
31094;str14;36;str9;32;str35;18;str46;9;str12;24;str3;27;str22;44;str24;16;str43;47
31095;str18;9;str23;17;str13;28;str24;34;str48;49;str34;24;str50;31;str22;11;str5;8
31096;str41;31;str12;34;str40;12;str45;25;str24;25;str28;46;str3;6;str50;31;str46;25
31097;str2;7;str13;20;str5;46;str28;5;str31;33;str45;49;str39;27;str40;36;str25;23
31098;str35;7;str46;30;str45;38;str11;45;str38;34;str20;10;str3;44;str33;19;str25;22
31099;str3;28;str15;44;str42;42;str16;25;str27;24;str46;47;str37;35;str4;40;str33;6
31100;str48;17;str38;5;str39;18;str7;48;str20;8;str17;7;str14;22;str39;39;str16;25
31101;str2;46;str15;3;str21;27;str22;19;str1;33;str28;13;str46;44;str11;47;str30;16
31102;str38;35;str35;25;str21;2;str46;19;str14;17;str26;16;str16;15;str33;21;str4;36
31103;str18;23;str30;36;str2;39;str12;8;str10;5;str43;35;str24;40;str18;30;str38;46
31104;str4;30;str8;3;str10;25;str10;42;str1;8;str2;23;str33;44;str5;29;str37;45
31105;str29;19;str11;23;str34;30;str13;47;str17;37;str37;28;str1;46;str8;34;str50;31
31106;str40;43;str11;6;str8;21;str12;32;str11;40;str49;47;str41;36;str42;12;str48;13
31107;str8;10;str8;44;str23;9;str20;9;str11;7;str26;26;str14;33;str16;22;str38;50
31108;str9;50;str44;17;str21;28;str18;46;str10;43;str13;28;str19;47;str29;11;str22;8
31109;str14;30;str20;31;str42;44;str23;26;str23;24;str16;13;str2;43;str24;15;str43;40
31110;str33;11;str28;31;str11;16;str43;36;str5;27;str34;44;str3;24;str34;1;str7;49
31111;str15;18;str42;40;str17;40;str43;46;str35;29;str37;24;str22;46;str26;32;str27;6
31112;str30;44;str40;40;str18;13;str35;14;str12;12;str47;28;str13;27;str23;2;str19;32
31113;str49;9;str8;23;str47;46;str3;1;str41;32;str40;27;str37;5;str12;16;str6;4
31114;str27;47;str10;4;str17;8;str47;20;str42;32;str2;5;str37;19;str19;1;str50;2
31115;str3;3;str47;32;str43;9;str10;47;str19;11;str37;13;str48;12;str27;43;str12;31
31116;str8;26;str40;17;str9;32;str36;48;str43;27;str17;43;str34;25;str21;6;str23;40
31117;str8;19;str7;48;str44;8;str7;41;str42;38;str34;25;str32;33;str2;7;str50;26
31118;str44;15;str26;5;str35;16;str9;3;str26;37;str12;28;str21;22;str42;9;str7;17
31119;str3;38;str37;19;str44;49;str13;24;str15;34;str30;20;str22;28;str34;19;str31;34
31120;str41;6;str2;20;str2;1;str19;7;str23;4;str34;15;str6;8;str11;41;str35;21
31121;str39;11;str7;37;str37;16;str9;37;str25;8;str45;20;str30;17;str42;34;str8;21
31122;str28;11;str6;45;str24;38;str25;42;str39;15;str35;33;str28;17;str14;34;str16;28
31123;str50;10;str46;32;str16;42;str10;37;str9;27;str43;8;str25;38;str42;15;str23;29
31124;str50;18;str9;14;str28;50;str32;9;str22;40;str23;8;str8;7;str24;48;str24;16
31125;str46;30;str15;43;str24;33;str20;33;str32;44;str2;26;str49;9;str28;49;str9;41
31126;str19;25;str30;24;str40;11;str27;22;str37;22;str28;6;str46;49;str11;13;str42;32
31127;str6;35;str41;40;str25;32;str24;4;str7;14;str39;7;str43;17;str42;6;str6;28
31128;str50;37;str5;4;str32;33;str23;7;str39;11;str31;40;str21;20;str36;1;str13;46
31129;str22;25;str37;20;str7;25;str12;11;str10;3;str26;1;str6;10;str35;20;str33;17
31130;str35;5;str9;18;str38;48;str7;18;str44;1;str13;37;str38;12;str41;3;str48;30
31131;str41;28;str28;33;str38;43;str42;10;str50;26;str18;12;str16;3;str8;21;str19;16
31132;str3;50;str18;44;str10;43;str3;38;str39;27;str46;43;str24;28;str37;6;str10;27
31133;str27;42;str5;16;str45;42;str38;30;str8;33;str25;25;str15;35;str36;45;str6;46
31134;str13;19;str26;28;str32;19;str38;2;str24;12;str7;3;str38;21;str34;18;str4;27
31135;str8;25;str10;14;str17;2;str41;49;str32;50;str31;6;str19;7;str44;38;str12;31
31136;str4;24;str45;38;str18;5;str45;21;str23;13;str34;49;str1;47;str28;25;str22;1
31137;str37;36;str25;10;str27;30;str29;17;str39;4;str21;48;str30;49;str41;7;str44;9
31138;str34;6;str26;25;str5;39;str42;47;str28;2;str23;45;str22;28;str48;25;str23;35
31139;str30;34;str2;41;str31;15;str23;18;str36;23;str47;19;str41;27;str13;39;str50;18
31140;str45;9;str35;34;str16;36;str7;31;str14;16;str48;46;str38;12;str35;2;str26;16
31141;str48;6;str24;18;str31;21;str14;17;str37;25;str43;25;str28;47;str29;12;str5;4
31142;str32;26;str40;45;str27;39;str22;21;str26;42;str15;10;str8;46;str35;48;str6;4
31143;str17;42;str19;28;str18;25;str31;36;str24;49;str33;2;str5;39;str33;16;str48;8
31144;str13;45;str32;31;str11;38;str34;41;str45;1;str19;47;str39;38;str13;14;str49;1
31145;str36;15;str41;43;str27;46;str49;49;str19;19;str28;36;str21;41;str33;5;str36;18
31146;str48;46;str2;19;str13;35;str37;8;str37;37;str12;9;str23;18;str36;19;str12;23
31147;str50;35;str19;44;str7;45;str41;24;str39;19;str25;5;str28;29;str26;8;str10;46
31148;str3;1;str35;32;str39;6;str25;36;str26;10;str12;26;str8;7;str47;21;str32;23
31149;str38;8;str30;14;str48;39;str31;34;str5;31;str4;44;str38;47;str15;32;str17;1
31150;str44;6;str29;47;str49;38;str36;40;str38;1;str35;42;str19;11;str22;49;str7;27
31151;str45;28;str40;8;str41;50;str2;37;str21;20;str22;18;str21;23;str18;21;str16;44
31152;str26;6;str5;29;str17;10;str40;15;str1;16;str45;26;str19;26;str4;23;str28;25
31153;str28;38;str26;37;str24;1;str25;31;str50;32;str44;6;str26;29;str16;25;str16;47
31154;str23;24;str7;19;str30;30;str2;17;str23;24;str32;49;str30;1;str44;37;str39;19
31155;str3;43;str50;14;str22;44;str2;9;str15;14;str36;44;str46;25;str24;47;str45;11
31156;str30;3;str7;5;str12;44;str27;30;str23;25;str33;28;str21;14;str8;21;str34;9
31157;str37;32;str15;13;str33;5;str9;19;str13;46;str14;27;str10;4;str13;18;str35;40
31158;str28;47;str21;39;str49;37;str35;8;str18;19;str6;7;str47;13;str4;39;str16;34
31159;str47;1;str35;7;str12;26;str32;38;str38;10;str44;35;str18;43;str31;15;str26;24
31160;str20;43;str43;36;str11;14;str9;7;str47;6;str13;1;str18;31;str2;41;str45;40
31161;str15;30;str32;17;str21;47;str3;47;str5;48;str32;35;str12;25;str26;23;str1;1
31162;str14;22;str19;2;str19;19;str26;1;str21;44;str13;23;str39;39;str11;49;str45;41
31163;str43;42;str38;14;str3;21;str19;40;str42;47;str47;30;str43;27;str29;31;str34;36
31164;str11;20;str44;19;str11;47;str32;42;str19;27;str22;45;str9;41;str27;45;str10;36
31165;str41;29;str41;28;str50;31;str5;18;str6;17;str47;21;str4;24;str42;37;str4;46
31166;str2;49;str8;7;str13;47;str1;44;str20;46;str2;50;str4;27;str8;40;str20;40
31167;str1;39;str24;45;str34;47;str13;40;str16;33;str14;50;str42;20;str35;1;str41;21
31168;str42;35;str19;27;str33;7;str32;26;str18;13;str14;23;str22;20;str44;10;str12;22
31169;str33;16;str47;4;str12;48;str43;3;str49;39;str21;22;str33;41;str11;11;str21;9
31170;str47;2;str43;28;str4;16;str31;42;str32;13;str4;27;str49;20;str14;8;str26;1
31171;str40;25;str43;4;str13;18;str20;13;str39;43;str32;29;str8;31;str10;11;str32;23
31172;str42;25;str17;22;str36;13;str6;20;str24;8;str8;7;str49;5;str14;44;str10;29
31173;str18;49;str20;41;str43;40;str49;24;str37;42;str48;32;str25;10;str45;16;str38;20
31174;str50;16;str46;6;str47;23;str46;46;str44;45;str38;26;str13;48;str43;10;str8;11
31175;str36;13;str19;20;str39;5;str45;37;str16;16;str20;16;str18;24;str32;50;str24;9
31176;str41;28;str27;9;str41;27;str25;17;str3;37;str32;32;str6;21;str32;20;str46;26
31177;str37;45;str6;9;str45;15;str3;15;str22;29;str42;44;str21;42;str15;43;str48;22
31178;str43;31;str21;39;str34;17;str6;11;str16;27;str17;8;str21;1;str15;35;str24;36
31179;str46;16;str25;14;str50;34;str25;7;str32;46;str7;46;str41;11;str11;20;str46;13
31180;str6;12;str37;5;str10;21;str47;43;str50;24;str32;12;str5;36;str30;9;str42;44
31181;str5;5;str21;32;str35;9;str32;24;str25;13;str7;17;str36;14;str32;30;str46;46
31182;str50;17;str6;14;str47;29;str27;21;str8;47;str1;50;str20;33;str23;44;str18;44
31183;str14;28;str11;33;str7;49;str19;23;str12;47;str17;34;str49;50;str37;17;str10;19
31184;str6;44;str28;18;str50;27;str10;16;str14;50;str14;20;str44;15;str7;20;str47;47
31185;str47;5;str13;49;str1;45;str23;33;str45;27;str47;18;str1;31;str11;16;str10;32
31186;str33;1;str8;19;str38;35;str45;6;str43;28;str9;43;str16;44;str44;37;str13;33
31187;str29;21;str4;8;str14;12;str22;30;str1;32;str33;47;str21;30;str3;23;str22;14
31188;str16;18;str16;25;str46;13;str34;32;str29;38;str38;26;str21;46;str7;35;str32;32
