26102;str41;19;str44;19;str6;31;str20;23;str16;13;str33;41;str42;23;str26
26103;str29;25;str21;31;str35;35;str45;48;str22;6;str4;8;str5;30;str22
26104;str11;20;str27;16;str48;2;str35;41;str44;32;str36;5;str4;39;str26
26105;str36;19;str2;15;str27;28;str47;25;str17;40;str3;40;str37;4;str13
26106;str45;42;str8;26;str16;15;str49;10;str15;47;str33;40;str33;46;str31
26107;str7;40;str28;50;str8;18;str5;17;str49;40;str47;5;str40;34;str5
26108;str25;17;str50;30;str38;31;str5;40;str27;50;str27;40;str19;40;str41
26109;str10;43;str35;37;str30;33;str8;18;str10;43;str45;12;str37;33;str16
26110;str22;2;str42;30;str39;7;str48;22;str5;42;str14;14;str30;29;str47
26111;str50;24;str31;7;str21;24;str18;7;str9;3;str23;40;str28;17;str29
26112;str8;8;str27;40;str8;8;str11;33;str15;49;str1;40;str40;19;str45
26113;str6;24;str26;38;str36;47;str47;4;str9;16;str37;28;str13;31;str1
26114;str9;27;str4;25;str46;9;str31;40;str25;34;str21;22;str47;36;str3
26115;str32;23;str25;4;str39;14;str40;24;str33;41;str24;40;str1;22;str16
26116;str28;22;str18;42;str19;31;str8;8;str9;23;str28;43;str12;6;str42
26117;str24;49;str47;47;str26;31;str4;17;str7;19;str46;10;str8;23;str29
26118;str39;8;str36;14;str47;31;str34;33;str50;49;str7;46;str3;32;str14
26119;str48;17;str14;2;str18;21;str1;14;str22;47;str7;13;str17;5;str12
26120;str13;6;str39;35;str30;3;str31;6;str30;2;str1;17;str47;28;str25
26121;str21;46;str45;7;str44;3;str39;28;str21;42;str21;40;str24;11;str21
26122;str23;9;str17;46;str50;8;str35;8;str50;10;str28;14;str9;2;str30
26123;str37;45;str2;5;str39;25;str5;8;str15;46;str43;48;str33;19;str9
26124;str19;44;str34;4;str5;34;str35;22;str3;15;str10;33;str14;4;str23
26125;str1;44;str18;8;str39;28;str32;38;str7;31;str25;20;str42;42;str9
26126;str33;20;str9;50;str34;20;str50;15;str8;45;str35;23;str38;23;str19
26127;str15;43;str45;16;str35;35;str30;17;str33;12;str26;1;str39;24;str34
26128;str16;32;str10;20;str44;8;str13;7;str41;6;str49;44;str27;6;str6
26129;str9;28;str37;24;str47;44;str45;37;str39;25;str31;32;str18;19;str10
26130;str5;33;str37;37;str3;47;str49;17;str44;38;str17;39;str23;1;str30
26131;str45;24;str19;44;str39;26;str49;26;str19;41;str10;38;str36;32;str22
26132;str41;44;str48;9;str19;34;str26;12;str47;13;str15;23;str11;36;str27
26133;str14;22;str38;10;str16;24;str10;21;str41;14;str18;45;str12;45;str20
26134;str41;11;str6;18;str42;23;str41;33;str24;5;str27;39;str45;10;str18
26135;str38;10;str21;16;str15;38;str32;34;str14;34;str17;35;str46;18;str24
26136;str42;41;str46;33;str8;4;str11;44;str41;32;str42;43;str50;14;str33
26137;str12;29;str50;23;str36;21;str26;18;str19;12;str2;47;str19;34;str13
26138;str37;6;str48;24;str25;50;str11;21;str34;24;str34;18;str2;12;str47
26139;str37;29;str29;32;str39;30;str9;40;str46;8;str39;49;str16;46;str16
26140;str34;22;str4;43;str12;21;str37;5;str20;49;str40;34;str24;37;str34
26141;str7;21;str9;46;str6;30;str37;6;str34;5;str44;15;str23;19;str8
26142;str42;38;str42;43;str30;33;str19;24;str26;28;str3;28;str26;4;str47
26143;str21;11;str11;9;str37;39;str48;46;str16;47;str33;28;str11;2;str8
26144;str50;18;str30;30;str10;26;str18;49;str45;2;str28;23;str23;25;str5
26145;str45;9;str20;34;str4;7;str22;4;str4;32;str14;20;str9;50;str25
26146;str19;19;str11;44;str32;2;str3;48;str17;6;str12;14;str35;35;str15
26147;str27;50;str50;20;str24;4;str42;21;str28;12;str42;4;str17;36;str12
26148;str50;1;str6;27;str31;10;str48;25;str26;6;str20;14;str18;41;str26
26149;str27;47;str38;38;str40;12;str3;34;str10;22;str6;44;str5;8;str9
26150;str9;21;str28;38;str34;43;str17;50;str47;11;str2;45;str10;44;str26
26151;str42;40;str23;39;str26;36;str26;42;str36;24;str39;34;str9;7;str38
26152;str15;33;str12;1;str28;17;str32;29;str46;3;str36;30;str5;4;str35
26153;str45;9;str45;1;str6;44;str19;13;str30;22;str10;16;str16;6;str42
26154;str36;2;str39;17;str33;10;str27;22;str3;18;str9;3;str14;12;str8
26155;str1;9;str38;8;str29;23;str32;3;str16;41;str6;8;str20;15;str45
26156;str32;40;str39;31;str32;33;str30;27;str41;26;str23;19;str6;45;str44
26157;str19;23;str23;36;str36;24;str40;17;str31;44;str5;36;str31;24;str3
26158;str38;9;str36;38;str5;19;str9;10;str36;22;str25;25;str42;42;str43
26159;str26;8;str41;31;str38;32;str5;7;str31;16;str47;39;str37;44;str50
26160;str28;20;str45;34;str44;6;str7;38;str31;32;str20;17;str30;19;str15
26161;str18;7;str48;28;str20;37;str12;47;str16;8;str48;28;str17;15;str46
26162;str20;10;str37;8;str35;14;str17;22;str1;47;str24;13;str10;11;str12
26163;str42;26;str11;39;str45;31;str7;43;str49;36;str38;36;str3;30;str8
26164;str31;7;str29;4;str28;32;str16;43;str14;13;str19;15;str44;11;str42
26165;str12;21;str42;15;str31;47;str43;20;str21;42;str26;15;str8;3;str4
26166;str23;6;str36;36;str12;30;str1;27;str21;49;str48;19;str32;17;str35
26167;str10;45;str5;27;str3;1;str11;3;str39;44;str11;1;str5;30;str2
26168;str29;11;str35;40;str40;32;str35;40;str37;14;str45;21;str12;49;str14
26169;str3;13;str18;48;str48;25;str22;46;str12;17;str26;13;str5;8;str50
26170;str11;37;str6;39;str6;43;str9;41;str28;8;str13;13;str14;9;str9
26171;str41;39;str22;1;str48;41;str12;48;str39;45;str16;27;str27;23;str22
26172;str21;21;str24;1;str46;37;str7;50;str12;29;str5;22;str31;14;str23
26173;str43;29;str25;5;str40;34;str46;48;str41;10;str25;3;str2;29;str38
26174;str1;48;str24;39;str26;7;str47;9;str2;39;str33;27;str26;48;str18
26175;str17;17;str31;32;str41;27;str38;11;str4;17;str45;40;str17;48;str9
26176;str31;3;str43;14;str4;22;str3;21;str23;49;str31;43;str33;27;str12
26177;str24;7;str3;15;str6;18;str26;27;str45;39;str45;29;str21;17;str44
26178;str1;14;str8;9;str14;21;str13;37;str45;22;str29;4;str26;20;str1
26179;str14;38;str24;50;str26;41;str20;22;str33;37;str35;7;str41;43;str32
26180;str6;3;str2;27;str9;24;str28;4;str44;36;str41;13;str19;37;str19
26181;str37;26;str3;1;str42;11;str18;18;str47;46;str11;21;str32;24;str34
26182;str13;39;str37;11;str4;37;str50;25;str3;43;str42;46;str27;5;str17
26183;str27;47;str30;26;str34;5;str17;7;str41;16;str33;49;str41;1;str14
26184;str13;21;str16;13;str6;7;str3;19;str21;1;str34;37;str12;12;str48
26185;str26;4;str8;5;str17;3;str28;9;str25;27;str37;43;str29;38;str29
26186;str24;47;str37;50;str45;22;str23;17;str3;28;str19;16;str25;49;str25
26187;str33;39;str49;45;str45;44;str36;50;str45;46;str42;31;str49;9;str18
26188;str7;8;str22;27;str34;9;str39;6;str2;8;str43;22;str40;49;str29
26189;str16;19;str48;50;str5;20;str6;26;str2;11;str26;34;str10;20;str32
26190;str31;49;str32;8;str7;31;str31;38;str47;27;str47;14;str19;1;str20
26191;str9;22;str32;48;str12;36;str13;16;str50;30;str36;6;str26;13;str35
26192;str1;48;str15;30;str49;42;str20;40;str10;20;str3;4;str19;40;str13
26193;str46;13;str44;24;str17;11;str45;41;str38;13;str44;46;str1;16;str17
26194;str26;48;str4;27;str26;44;str34;18;str1;35;str10;23;str37;18;str43
26195;str38;33;str46;42;str24;29;str3;22;str4;35;str48;25;str27;13;str5
26196;str24;5;str9;16;str5;35;str40;44;str4;30;str29;44;str19;29;str43
26197;str8;41;str18;38;str29;16;str41;41;str37;27;str25;36;str3;39;str15
26198;str8;7;str48;18;str42;21;str10;9;str24;28;str5;4;str31;7;str40
26199;str8;39;str1;39;str48;33;str24;36;str3;42;str33;39;str24;35;str17
26200;str21;5;str7;46;str24;26;str9;22;str39;48;str19;32;str39;40;str14
26201;str42;28;str6;41;str3;1;str21;14;str34;37;str8;28;str38;17;str1
26202;str14;46;str5;28;str5;28;str14;49;str49;36;str42;17;str22;4;str23
26203;str45;8;str45;21;str16;25;str18;23;str44;6;str1;9;str35;47;str10
26204;str34;9;str11;12;str29;23;str31;43;str26;16;str39;6;str45;50;str20
26205;str4;45;str6;6;str46;8;str12;10;str21;38;str29;36;str37;36;str48
26206;str47;11;str1;10;str26;48;str5;12;str49;20;str22;38;str30;42;str40
26207;str43;33;str13;1;str24;33;str44;43;str28;11;str30;32;str12;36;str12
26208;str20;8;str1;14;str17;21;str12;1;str18;30;str26;44;str3;5;str18
26209;str26;9;str35;42;str42;20;str36;40;str14;33;str2;25;str18;26;str25
26210;str4;10;str28;24;str28;9;str41;24;str26;33;str15;30;str23;12;str14
26211;str40;22;str7;2;str47;2;str5;46;str28;4;str5;18;str3;14;str42
26212;str21;19;str9;21;str30;12;str4;41;str2;22;str16;35;str33;33;str5
26213;str29;26;str38;24;str46;28;str35;43;str14;2;str42;33;str39;26;str21
26214;str39;27;str42;12;str17;33;str47;43;str42;50;str16;39;str30;13;str3
26215;str12;18;str10;37;str4;47;str18;14;str1;46;str36;34;str22;33;str48
26216;str30;12;str26;33;str9;45;str38;44;str9;20;str35;41;str14;38;str38
26217;str26;40;str41;35;str8;6;str45;48;str9;44;str30;33;str25;26;str15
26218;str41;6;str11;3;str27;49;str14;35;str6;15;str32;43;str12;14;str34
26219;str13;41;str48;9;str18;20;str38;29;str47;2;str25;19;str47;47;str17
26220;str36;17;str39;25;str17;12;str45;14;str24;10;str29;17;str13;21;str9
26221;str14;39;str49;49;str25;38;str14;5;str44;22;str4;48;str9;2;str34
26222;str3;23;str12;7;str12;29;str50;46;str35;17;str7;4;str47;28;str9
26223;str33;42;str38;41;str29;21;str14;23;str30;44;str37;50;str40;36;str46
26224;str1;38;str11;24;str34;26;str19;45;str14;2;str23;4;str6;30;str25
26225;str5;27;str36;9;str1;3;str49;33;str34;37;str16;3;str17;49;str28
26226;str42;7;str32;23;str41;14;str36;31;str16;38;str46;5;str39;30;str23
26227;str27;47;str9;13;str43;19;str14;31;str8;16;str42;9;str31;41;str40
26228;str47;44;str42;12;str37;5;str41;12;str24;26;str36;17;str26;25;str50
26229;str40;13;str43;44;str49;3;str21;15;str29;42;str24;20;str15;25;str34
26230;str1;49;str11;31;str25;40;str32;38;str2;22;str31;44;str2;10;str8
26231;str11;37;str11;49;str34;45;str29;28;str36;35;str4;14;str12;48;str37
26232;str21;46;str50;27;str24;34;str41;17;str32;27;str5;45;str20;7;str20
26233;str22;36;str2;26;str22;5;str43;30;str25;6;str23;10;str27;27;str13
26234;str22;8;str33;23;str50;1;str37;39;str4;23;str10;19;str19;45;str28
26235;str24;44;str16;27;str5;32;str20;46;str2;17;str11;26;str31;7;str34
26236;str12;46;str16;40;str31;10;str34;49;str29;45;str29;14;str26;48;str42
26237;str9;10;str25;49;str33;7;str8;32;str43;4;str26;39;str3;34;str6
26238;str21;17;str5;2;str5;39;str33;18;str44;14;str23;46;str4;42;str11
26239;str16;4;str13;14;str16;47;str50;18;str47;41;str46;40;str29;17;str14
26240;str31;12;str28;15;str47;19;str20;43;str49;17;str2;6;str2;31;str21
26241;str27;8;str25;24;str50;45;str2;3;str49;45;str9;13;str23;19;str14
26242;str26;16;str4;40;str27;31;str28;12;str33;50;str26;21;str33;29;str13
26243;str41;48;str3;50;str2;21;str37;47;str23;28;str18;22;str35;3;str50
26244;str39;44;str29;17;str2;24;str23;43;str50;20;str21;48;str37;19;str5
26245;str30;25;str50;33;str15;38;str48;21;str26;28;str44;1;str2;19;str32
26246;str50;31;str28;7;str7;21;str13;27;str10;13;str48;44;str38;26;str37
26247;str41;36;str11;20;str29;48;str3;21;str37;3;str17;46;str36;8;str26
26248;str15;48;str35;2;str24;21;str43;24;str18;49;str12;10;str1;30;str41
26249;str1;47;str16;41;str4;11;str31;49;str38;14;str30;9;str14;1;str37
26250;str42;30;str1;27;str48;16;str22;39;str48;25;str18;37;str10;27;str1
26251;str27;49;str47;28;str32;29;str31;23;str19;13;str12;25;str10;44;str49
26252;str31;24;str46;30;str13;11;str5;38;str5;22;str3;8;str7;22;str26
26253;str26;4;str37;28;str30;27;str33;25;str47;8;str26;44;str2;26;str9
26254;str23;32;str25;16;str45;5;str46;49;str39;41;str5;41;str17;33;str40
26255;str34;48;str7;16;str20;16;str39;13;str11;16;str7;41;str35;6;str37
26256;str35;45;str4;18;str32;40;str30;19;str12;31;str35;35;str25;1;str41
26257;str11;13;str27;31;str2;25;str34;1;str14;5;str10;36;str39;32;str7
26258;str27;21;str47;11;str9;8;str40;21;str12;40;str15;13;str34;39;str16
26259;str19;48;str46;30;str2;27;str10;37;str17;26;str2;18;str5;14;str5
26260;str33;5;str21;35;str32;16;str39;37;str31;29;str26;32;str43;14;str17
26261;str25;38;str17;3;str45;31;str44;45;str12;13;str16;6;str32;11;str9
26262;str24;6;str7;20;str38;36;str14;26;str35;38;str41;48;str45;10;str40
26263;str36;25;str24;6;str44;29;str24;31;str31;28;str2;11;str16;44;str36
26264;str27;3;str43;46;str17;44;str33;25;str41;17;str16;18;str45;13;str34
26265;str37;6;str11;7;str4;4;str28;16;str8;41;str45;18;str42;41;str8
26266;str28;37;str22;50;str22;28;str36;1;str37;50;str49;42;str22;1;str42
26267;str7;29;str48;40;str3;10;str10;33;str36;29;str18;3;str31;13;str46
26268;str42;31;str33;9;str2;21;str12;2;str24;32;str46;50;str17;8;str6
26269;str14;32;str45;22;str25;11;str42;38;str34;46;str5;20;str41;31;str42
26270;str27;38;str43;31;str15;9;str30;16;str11;6;str35;2;str28;15;str24
26271;str42;22;str26;35;str44;32;str31;18;str5;45;str24;33;str5;38;str36
26272;str29;29;str8;24;str7;14;str1;47;str7;26;str23;37;str30;4;str14
26273;str40;14;str6;17;str16;9;str22;22;str49;45;str40;48;str8;17;str22
26274;str16;26;str28;16;str8;50;str31;41;str50;16;str49;27;str21;44;str49
26275;str24;32;str41;4;str26;3;str40;18;str29;46;str29;22;str9;48;str29
26276;str7;12;str46;12;str26;4;str25;14;str16;50;str13;38;str39;36;str38
26277;str40;7;str31;9;str7;6;str9;7;str25;14;str50;36;str22;7;str6
26278;str29;13;str18;6;str33;20;str42;35;str39;29;str15;26;str30;5;str2
26279;str8;17;str16;30;str25;43;str19;35;str40;44;str38;40;str39;16;str31
26280;str23;33;str6;46;str47;26;str9;29;str16;26;str23;7;str10;40;str26
26281;str18;35;str28;15;str47;32;str41;43;str50;6;str46;2;str43;4;str18
26282;str48;24;str41;6;str44;27;str36;35;str36;14;str45;23;str37;21;str10
26283;str35;18;str4;3;str48;50;str42;2;str25;28;str28;16;str37;44;str19
26284;str32;37;str27;49;str42;47;str11;24;str49;27;str34;2;str39;20;str35
26285;str23;25;str7;22;str1;20;str18;16;str15;42;str24;41;str13;19;str14
26286;str12;7;str11;19;str2;39;str38;32;str7;22;str40;10;str43;11;str30
26287;str7;23;str46;48;str14;10;str15;35;str42;41;str24;43;str46;40;str19
26288;str2;22;str13;44;str1;6;str46;23;str35;20;str3;13;str16;11;str23
26289;str5;49;str36;45;str31;43;str31;16;str16;16;str6;18;str23;2;str44
26290;str26;38;str44;50;str37;21;str1;48;str45;26;str1;46;str22;37;str16
26291;str15;46;str19;18;str11;30;str34;48;str44;20;str20;6;str17;28;str42
26292;str5;27;str41;47;str5;43;str38;23;str13;34;str41;34;str43;19;str34
26293;str15;31;str16;22;str10;45;str4;14;str1;42;str29;40;str38;44;str21
26294;str28;18;str19;1;str25;9;str48;45;str41;7;str42;5;str49;42;str1
26295;str40;32;str27;49;str39;32;str1;15;str9;34;str30;15;str28;39;str33
26296;str39;20;str31;19;str14;32;str40;16;str24;14;str29;9;str35;12;str14
26297;str31;26;str45;10;str1;1;str14;20;str48;14;str41;8;str3;34;str13
26298;str8;8;str7;31;str17;15;str10;30;str28;10;str18;6;str43;40;str37
26299;str22;17;str26;23;str45;45;str50;23;str48;17;str45;33;str22;14;str23
26300;str46;44;str23;8;str36;46;str13;32;str7;45;str39;29;str42;9;str3
26301;str22;19;str22;24;str27;42;str8;24;str44;42;str12;4;str8;1;str30
26302;str7;27;str4;33;str15;34;str28;8;str14;6;str17;31;str24;40;str30
26303;str21;13;str12;31;str11;18;str27;47;str26;2;str30;2;str16;17;str23
26304;str49;31;str21;41;str23;49;str5;6;str18;15;str45;24;str2;24;str19
26305;str11;42;str49;29;str26;30;str24;37;str33;17;str7;30;str44;40;str44
26306;str44;4;str38;32;str48;42;str4;47;str36;20;str37;40;str12;8;str48
26307;str44;42;str26;34;str4;14;str35;40;str46;22;str50;28;str28;38;str50
26308;str25;4;str3;45;str20;32;str13;4;str32;37;str22;30;str40;22;str3
26309;str11;28;str36;11;str31;13;str48;22;str1;47;str7;1;str49;32;str33
26310;str46;15;str31;5;str12;45;str18;5;str10;39;str44;12;str18;17;str35
26311;str36;15;str15;32;str6;36;str9;38;str26;44;str29;10;str25;11;str25
26312;str17;13;str9;6;str27;37;str46;9;str20;13;str6;3;str24;40;str24
26313;str45;9;str13;27;str19;35;str46;25;str6;30;str4;40;str26;37;str48
26314;str33;8;str27;40;str39;26;str44;23;str50;8;str49;23;str43;27;str30
26315;str3;14;str40;22;str18;22;str42;37;str39;20;str29;40;str43;5;str46
26316;str28;49;str30;8;str38;29;str36;27;str29;48;str15;45;str48;32;str45
26317;str26;42;str4;17;str34;10;str17;48;str21;14;str24;23;str30;11;str10
26318;str28;29;str9;5;str34;31;str13;7;str6;42;str9;12;str24;32;str34
26319;str15;8;str22;2;str25;50;str11;20;str45;20;str36;22;str47;30;str48
26320;str18;32;str28;2;str46;47;str15;19;str34;1;str17;28;str25;33;str30
26321;str39;31;str15;14;str48;41;str21;1;str2;13;str41;8;str40;18;str33
26322;str41;5;str38;17;str50;38;str30;4;str7;12;str18;39;str16;1;str46
26323;str19;9;str40;42;str48;3;str48;12;str39;41;str27;27;str43;14;str30
26324;str30;28;str3;48;str17;28;str21;27;str25;5;str17;25;str7;5;str13
26325;str28;18;str29;16;str29;17;str33;8;str48;40;str36;26;str5;19;str44
26326;str47;18;str33;19;str24;44;str7;34;str48;20;str35;3;str5;46;str40
26327;str7;13;str41;42;str24;29;str39;20;str43;12;str38;17;str46;9;str1
26328;str24;6;str12;29;str14;25;str48;12;str15;32;str41;18;str11;17;str16
26329;str8;1;str23;23;str47;38;str23;24;str9;49;str13;47;str23;29;str21
26330;str5;37;str32;34;str25;24;str22;26;str16;10;str2;12;str32;25;str29
26331;str21;19;str36;8;str23;18;str41;35;str42;43;str22;19;str15;36;str48
26332;str12;28;str40;45;str45;22;str33;12;str32;49;str17;24;str42;30;str14
26333;str43;5;str32;49;str2;19;str18;31;str12;45;str32;25;str24;30;str4
26334;str14;25;str4;32;str13;12;str30;25;str37;1;str24;42;str29;4;str12
26335;str41;33;str22;32;str20;3;str3;25;str38;9;str23;14;str34;11;str33
26336;str1;39;str14;11;str37;44;str10;29;str37;21;str33;28;str25;34;str22
26337;str24;30;str29;45;str49;5;str20;19;str2;9;str15;3;str18;50;str18
26338;str5;34;str19;5;str13;45;str36;5;str43;6;str38;31;str39;47;str20
26339;str29;26;str36;18;str11;43;str36;33;str12;36;str21;29;str10;1;str33
26340;str6;49;str41;33;str13;35;str7;32;str44;5;str24;33;str14;36;str46
26341;str43;24;str21;49;str18;30;str18;11;str16;34;str29;38;str13;11;str31
26342;str39;11;str10;33;str17;8;str30;35;str31;20;str12;32;str7;9;str49
26343;str44;26;str30;25;str10;16;str10;30;str7;45;str35;27;str18;4;str41
26344;str12;21;str45;14;str10;46;str14;30;str15;14;str40;40;str10;29;str25
26345;str37;13;str12;33;str23;24;str32;21;str11;11;str16;25;str49;2;str46
26346;str12;34;str30;17;str25;38;str47;4;str31;38;str29;21;str23;21;str15
26347;str11;17;str20;36;str12;37;str7;20;str49;18;str35;17;str21;37;str8
26348;str34;47;str5;27;str16;31;str7;18;str31;27;str42;32;str34;6;str1
26349;str33;36;str15;48;str46;40;str26;28;str32;15;str13;18;str5;8;str40
26350;str41;28;str11;50;str44;2;str32;44;str22;26;str5;41;str12;22;str30
26351;str10;27;str15;39;str8;39;str1;21;str18;46;str25;23;str46;44;str12
26352;str29;4;str1;28;str40;23;str12;38;str35;6;str50;26;str4;44;str33
26353;str12;32;str42;25;str29;4;str37;13;str35;37;str19;2;str29;5;str26
26354;str41;42;str12;12;str2;38;str29;9;str14;30;str42;46;str12;43;str24
26355;str4;45;str18;32;str40;26;str48;1;str46;27;str17;37;str8;1;str1
26356;str39;13;str5;44;str29;49;str8;37;str14;9;str42;45;str43;13;str50
26357;str2;30;str13;23;str24;19;str36;28;str8;46;str33;2;str21;1;str48
26358;str41;30;str23;30;str16;45;str32;48;str9;21;str15;3;str3;5;str6
26359;str38;13;str49;27;str10;1;str26;23;str36;26;str45;21;str35;9;str40
26360;str46;40;str26;35;str10;30;str15;3;str30;50;str48;12;str50;14;str4
26361;str27;37;str2;31;str17;44;str28;49;str45;45;str27;30;str35;45;str34
26362;str41;12;str15;45;str16;32;str16;19;str11;21;str40;4;str23;20;str42
26363;str41;22;str31;50;str41;41;str11;3;str30;3;str47;44;str29;15;str41
26364;str34;50;str3;5;str9;18;str36;42;str18;49;str47;28;str32;19;str9
26365;str21;47;str20;16;str31;22;str15;9;str21;39;str11;12;str31;31;str17
26366;str8;1;str17;29;str19;35;str28;36;str38;14;str28;6;str9;25;str41
26367;str8;36;str21;32;str22;39;str18;34;str46;19;str4;30;str48;4;str2
26368;str47;12;str20;31;str48;39;str37;27;str20;27;str36;25;str22;29;str49
26369;str23;48;str4;43;str36;10;str14;22;str46;13;str43;14;str2;49;str22
26370;str39;20;str44;3;str17;24;str14;47;str49;49;str39;23;str20;8;str25
26371;str27;7;str26;14;str13;12;str38;32;str3;43;str14;31;str38;20;str47
26372;str46;1;str5;31;str36;27;str45;28;str31;47;str4;42;str29;24;str19
26373;str47;40;str42;31;str15;42;str9;40;str43;41;str11;40;str9;17;str25
26374;str41;46;str7;24;str26;6;str9;45;str43;18;str8;44;str13;27;str4
26375;str31;26;str14;16;str1;22;str9;14;str14;50;str42;33;str2;43;str48
26376;str6;10;str8;2;str3;10;str8;36;str19;41;str3;34;str27;46;str35
26377;str45;42;str5;8;str7;44;str35;14;str2;39;str4;13;str27;17;str34
26378;str13;4;str9;47;str31;15;str17;29;str38;3;str11;3;str47;33;str47
26379;str45;30;str40;7;str41;33;str46;33;str6;36;str22;39;str35;2;str31
26380;str16;4;str38;42;str11;49;str13;50;str28;13;str6;15;str44;50;str7
26381;str31;49;str27;22;str26;27;str43;19;str1;39;str44;43;str10;19;str12
26382;str8;43;str19;47;str18;28;str28;47;str3;4;str30;25;str9;48;str50
26383;str49;19;str31;7;str4;30;str38;17;str24;45;str21;31;str22;4;str36
26384;str31;34;str24;36;str1;13;str33;45;str7;15;str26;34;str19;50;str44
26385;str48;42;str1;23;str47;2;str24;40;str35;30;str23;37;str2;1;str11
26386;str45;5;str46;12;str33;42;str45;39;str15;39;str27;46;str28;38;str24
26387;str36;47;str22;36;str7;34;str19;26;str34;2;str26;2;str37;20;str35
26388;str44;34;str15;4;str28;7;str16;7;str36;49;str1;16;str35;47;str50
26389;str36;35;str45;17;str23;9;str45;35;str12;10;str1;42;str43;36;str38
26390;str38;23;str29;4;str36;16;str5;12;str41;13;str30;17;str30;20;str33
26391;str22;17;str18;15;str17;43;str15;44;str9;31;str35;48;str29;10;str22
26392;str21;7;str5;47;str8;49;str27;27;str25;17;str33;7;str14;6;str39
26393;str33;40;str19;18;str19;50;str6;22;str8;18;str27;29;str1;16;str16
26394;str30;16;str39;34;str17;42;str40;7;str39;24;str35;48;str24;10;str23
26395;str2;43;str23;39;str16;49;str11;27;str48;44;str8;30;str34;36;str2
26396;str33;20;str46;19;str3;21;str11;15;str26;15;str40;2;str35;24;str31
26397;str16;38;str3;6;str45;31;str34;23;str40;34;str9;3;str22;38;str20
26398;str47;28;str46;49;str46;3;str38;26;str8;42;str7;41;str25;43;str40
26399;str40;10;str33;14;str30;21;str23;21;str44;19;str37;11;str35;7;str39
26400;str2;38;str41;24;str24;3;str34;4;str48;13;str22;21;str27;49;str46
26401;str11;1;str10;35;str16;7;str6;22;str39;30;str29;28;str12;47;str1
26402;str24;8;str38;50;str40;11;str49;16;str49;15;str22;33;str34;23;str9
26403;str6;39;str19;43;str20;11;str13;18;str34;11;str23;14;str11;29;str33
26404;str41;17;str35;47;str2;46;str25;50;str21;49;str10;7;str34;10;str45
26405;str50;6;str37;15;str9;47;str1;4;str41;2;str43;11;str43;2;str22
26406;str12;30;str23;31;str40;19;str28;21;str19;18;str46;22;str46;38;str25
26407;str34;48;str39;42;str24;43;str18;20;str21;19;str36;50;str10;6;str16
26408;str16;31;str6;3;str49;13;str11;36;str3;27;str20;2;str40;27;str17
26409;str29;22;str47;9;str32;37;str42;41;str25;3;str39;49;str6;45;str42
26410;str42;2;str3;47;str14;14;str30;50;str19;17;str7;47;str7;49;str10
26411;str25;24;str35;5;str1;28;str42;41;str43;26;str37;50;str18;28;str29
26412;str22;20;str45;2;str48;24;str45;24;str32;26;str9;45;str36;22;str20
26413;str9;8;str26;23;str48;27;str27;17;str48;40;str20;36;str13;21;str30
26414;str21;26;str10;20;str19;47;str34;30;str41;13;str19;25;str21;30;str32
26415;str35;15;str38;36;str30;17;str47;26;str30;41;str21;2;str16;13;str32
26416;str41;46;str40;26;str48;36;str2;14;str49;36;str39;43;str12;17;str4
26417;str29;34;str43;8;str50;39;str12;37;str42;2;str36;49;str26;38;str2
26418;str40;16;str8;48;str7;42;str14;27;str35;19;str15;44;str50;25;str22
26419;str2;31;str24;8;str46;26;str30;8;str28;40;str50;19;str30;26;str18
26420;str45;38;str40;18;str39;23;str7;17;str44;40;str21;50;str35;31;str28
26421;str40;33;str26;28;str10;34;str5;43;str26;44;str17;16;str5;22;str3
26422;str40;17;str3;4;str45;35;str2;41;str31;29;str29;38;str1;19;str14
26423;str31;47;str31;20;str32;13;str48;8;str44;13;str29;28;str45;29;str3
26424;str49;27;str18;43;str25;14;str44;15;str27;4;str15;40;str36;44;str48
26425;str26;25;str1;10;str37;31;str12;31;str32;28;str24;37;str46;46;str13
26426;str10;45;str7;47;str15;5;str28;26;str4;43;str44;50;str39;49;str46
26427;str33;44;str32;25;str50;19;str45;25;str12;9;str22;12;str35;25;str30
26428;str7;6;str5;30;str17;9;str15;12;str10;25;str17;27;str16;33;str45
26429;str37;14;str25;10;str38;48;str15;28;str50;3;str47;27;str8;17;str15
26430;str46;31;str13;10;str28;24;str45;37;str31;49;str42;14;str13;39;str23
26431;str9;35;str2;7;str20;22;str7;8;str33;23;str44;13;str40;34;str16
26432;str41;13;str5;50;str29;23;str24;31;str46;39;str4;3;str17;34;str2
26433;str3;36;str20;36;str23;40;str35;10;str37;29;str29;15;str44;21;str6
26434;str46;41;str25;18;str24;36;str20;25;str47;13;str46;11;str12;40;str26
26435;str46;39;str24;32;str31;5;str46;26;str36;22;str27;9;str27;22;str32
26436;str1;31;str21;24;str46;1;str46;23;str16;2;str5;37;str10;29;str44
26437;str10;39;str39;5;str26;38;str4;31;str44;11;str30;14;str9;4;str24
26438;str22;30;str22;14;str27;37;str26;29;str39;9;str9;3;str5;22;str4
26439;str4;21;str19;49;str33;11;str36;27;str46;8;str50;50;str33;8;str4
26440;str41;49;str31;41;str39;1;str45;40;str42;40;str44;41;str34;1;str11
26441;str15;25;str48;5;str10;33;str6;30;str43;20;str15;4;str49;5;str15
26442;str17;43;str47;23;str36;40;str35;32;str27;27;str7;45;str16;49;str15
