20923;str2;28;str6;24;str3;35;str44;9;str2;30
20924;str40;23;str40;32;str9;11;str15;22;str29;40
20925;str8;2;str13;29;str25;22;str15;15;str24;20
20926;str5;15;str50;36;str19;50;str35;49;str15;6
20927;str38;21;str25;23;str16;48;str2;27;str37;25
20928;str35;38;str14;49;str4;35;str23;21;str19;11
20929;str16;23;str35;41;str5;43;str40;22;str47;49
20930;str45;18;str44;31;str12;10;str20;8;str45;23
20931;str45;47;str1;4;str5;33;str20;22;str48;37
20932;str9;38;str38;46;str9;8;str50;41;str34;9
20933;str9;38;str50;17;str8;37;str13;7;str26;6
20934;str2;41;str24;22;str50;33;str50;22;str34;47
20935;str48;27;str8;15;str35;6;str9;39;str33;10
20936;str37;44;str13;47;str43;26;str32;34;str41;20
20937;str12;11;str34;45;str7;48;str40;36;str24;45
20938;str15;19;str7;46;str42;37;str8;34;str1;35
20939;str10;44;str18;6;str45;30;str11;49;str29;22
20940;str10;46;str7;30;str37;14;str26;16;str31;34
20941;str12;4;str49;38;str9;50;str35;2;str13;9
20942;str42;19;str40;50;str11;30;str16;20;str45;45
20943;str34;36;str42;32;str12;22;str25;12;str11;37
20944;str23;29;str14;47;str48;29;str23;37;str38;5
20945;str23;49;str36;27;str7;33;str38;49;str5;48
20946;str6;37;str14;9;str37;4;str19;27;str44;29
20947;str18;29;str35;26;str27;30;str50;25;str15;33
20948;str18;16;str2;1;str20;43;str24;30;str41;41
20949;str7;11;str38;24;str4;11;str33;18;str22;49
20950;str35;6;str31;49;str29;38;str11;17;str6;39
20951;str22;2;str17;46;str44;23;str50;25;str18;6
20952;str40;2;str20;23;str7;4;str38;30;str46;35
20953;str21;8;str23;39;str30;22;str13;17;str42;21
20954;str42;2;str19;50;str44;28;str42;3;str44;23
20955;str20;47;str6;32;str44;21;str14;5;str49;47
20956;str3;36;str32;39;str27;46;str3;50;str45;44
20957;str36;13;str46;49;str39;1;str9;13;str38;42
20958;str8;29;str48;17;str10;29;str35;6;str17;17
20959;str6;30;str34;25;str49;24;str21;37;str5;31
20960;str40;7;str23;41;str1;2;str30;47;str13;46
20961;str20;34;str33;8;str9;12;str36;14;str33;7
20962;str31;10;str33;17;str43;43;str34;12;str27;42
20963;str23;29;str9;29;str5;10;str50;39;str3;25
20964;str38;17;str48;36;str4;24;str48;10;str49;33
20965;str50;43;str32;25;str13;16;str5;29;str40;29
20966;str18;28;str50;35;str19;16;str19;40;str4;27
20967;str42;31;str19;43;str11;50;str13;19;str7;34
20968;str20;16;str20;4;str46;39;str3;27;str38;15
20969;str27;34;str36;20;str13;15;str39;32;str40;32
20970;str36;26;str18;18;str46;37;str20;10;str23;41
20971;str38;37;str16;20;str47;46;str1;14;str48;8
20972;str44;31;str50;17;str10;2;str42;6;str26;19
20973;str38;23;str14;27;str18;3;str41;30;str16;35
20974;str12;37;str41;2;str29;11;str26;21;str33;21
20975;str48;14;str9;9;str9;38;str18;24;str24;14
20976;str29;33;str22;44;str22;24;str39;11;str29;4
20977;str13;13;str39;34;str28;6;str44;29;str25;48
20978;str8;28;str1;42;str3;7;str17;41;str21;42
20979;str47;32;str31;30;str22;11;str30;1;str17;26
20980;str50;22;str32;47;str40;31;str48;5;str9;39
20981;str26;46;str8;31;str22;47;str23;9;str29;26
20982;str2;36;str5;40;str12;6;str47;12;str47;23
20983;str38;5;str48;1;str15;10;str7;12;str34;4
20984;str41;42;str47;2;str47;42;str46;25;str2;22
20985;str46;5;str3;33;str30;6;str24;15;str34;46
20986;str31;25;str46;35;str13;37;str34;31;str43;5
20987;str16;47;str34;15;str6;1;str4;6;str1;33
20988;str41;11;str32;25;str4;48;str33;34;str40;16
20989;str39;2;str17;2;str14;39;str10;16;str25;29
20990;str21;41;str34;44;str1;3;str11;13;str25;21
20991;str20;11;str17;7;str20;44;str35;17;str47;32
20992;str8;4;str2;8;str24;44;str3;33;str45;49
20993;str38;30;str19;4;str1;8;str39;28;str36;38
20994;str38;30;str27;38;str38;34;str19;2;str32;11
20995;str16;37;str34;3;str3;9;str2;21;str37;43
20996;str32;31;str26;16;str3;33;str38;43;str12;19
20997;str27;11;str14;10;str9;25;str39;8;str45;1
20998;str9;44;str3;12;str16;31;str1;16;str16;2
20999;str48;14;str6;30;str7;49;str36;19;str2;21
21000;str29;34;str3;11;str9;9;str12;6;str13;34
21001;str7;41;str46;16;str23;38;str22;25;str19;23
21002;str7;17;str6;34;str42;22;str17;29;str1;34
21003;str34;33;str29;26;str26;49;str32;30;str38;45
21004;str4;16;str29;27;str16;5;str13;25;str50;15
21005;str1;14;str29;7;str22;42;str24;25;str44;21
21006;str37;7;str27;10;str23;10;str1;40;str30;23
21007;str32;40;str24;35;str49;6;str29;38;str26;11
21008;str37;31;str40;28;str15;2;str30;12;str19;19
21009;str24;45;str44;32;str25;33;str43;38;str21;35
21010;str22;22;str3;31;str38;42;str28;28;str44;35
21011;str44;16;str40;7;str50;33;str44;19;str34;1
21012;str46;14;str12;48;str39;13;str14;22;str45;9
21013;str20;5;str25;6;str37;10;str6;18;str35;50
21014;str1;16;str1;23;str6;6;str5;22;str19;49
21015;str1;13;str31;15;str29;29;str10;20;str42;38
21016;str45;5;str14;4;str5;46;str50;33;str50;13
21017;str32;15;str40;12;str41;2;str40;23;str47;45
21018;str26;24;str19;30;str39;27;str11;8;str18;48
21019;str41;44;str1;5;str32;33;str40;22;str47;42
21020;str26;8;str11;36;str12;6;str13;50;str35;42
21021;str21;25;str28;32;str49;47;str12;5;str38;13
21022;str10;27;str20;20;str14;41;str38;42;str38;29
21023;str13;23;str10;37;str36;30;str24;41;str42;27
21024;str15;1;str18;32;str45;7;str26;25;str4;47
21025;str21;22;str2;7;str36;37;str25;21;str6;20
21026;str32;10;str7;2;str9;19;str12;43;str14;36
21027;str45;6;str47;5;str37;17;str22;18;str14;46
21028;str7;15;str25;13;str23;21;str32;6;str10;30
21029;str50;2;str41;4;str50;36;str11;25;str16;3
21030;str17;46;str28;26;str33;32;str23;32;str49;8
21031;str36;14;str41;27;str49;7;str5;3;str10;17
21032;str9;4;str6;41;str43;25;str45;48;str1;49
21033;str26;29;str35;49;str18;7;str28;26;str45;6
21034;str45;37;str10;3;str44;36;str17;10;str3;33
21035;str35;17;str15;44;str19;45;str17;21;str28;8
21036;str15;19;str46;46;str23;19;str43;25;str20;49
21037;str32;14;str17;19;str49;49;str18;40;str44;13
21038;str11;40;str9;32;str42;44;str40;34;str36;38
21039;str43;19;str8;45;str40;48;str1;28;str41;3
21040;str36;12;str25;31;str5;44;str48;12;str1;14
21041;str26;26;str7;10;str44;41;str5;16;str34;21
21042;str50;18;str33;30;str19;45;str29;25;str19;31
21043;str23;1;str47;38;str11;12;str36;10;str43;7
21044;str13;47;str7;41;str1;47;str2;3;str47;5
21045;str47;7;str24;22;str22;50;str15;5;str12;23
21046;str27;50;str34;9;str17;13;str33;32;str41;12
21047;str3;42;str39;17;str9;39;str6;21;str13;45
21048;str38;23;str8;22;str21;44;str1;31;str36;49
21049;str40;3;str2;38;str35;37;str7;21;str1;34
21050;str29;46;str3;33;str3;32;str38;9;str35;10
21051;str9;27;str3;12;str24;22;str48;24;str34;28
21052;str23;40;str38;50;str48;12;str41;14;str25;34
21053;str19;21;str6;38;str21;33;str3;44;str21;28
21054;str15;41;str18;26;str22;25;str6;34;str18;4
21055;str45;5;str2;4;str2;35;str24;27;str3;37
21056;str35;20;str13;4;str41;1;str25;13;str20;49
21057;str8;38;str20;11;str3;23;str33;10;str11;39
21058;str10;3;str48;30;str46;8;str2;50;str15;9
21059;str5;31;str47;1;str34;15;str6;37;str10;8
21060;str26;21;str14;37;str38;2;str5;8;str39;6
21061;str12;41;str43;50;str3;25;str7;27;str50;20
21062;str29;48;str25;18;str45;45;str32;23;str9;27
21063;str22;48;str9;27;str27;11;str28;21;str36;10
21064;str14;33;str23;45;str9;10;str16;43;str49;48
21065;str41;33;str10;4;str36;48;str50;18;str21;2
21066;str4;32;str11;45;str34;17;str39;33;str16;48
21067;str13;47;str34;26;str28;7;str24;21;str18;39
21068;str1;50;str22;23;str44;26;str12;6;str22;5
21069;str49;45;str5;12;str42;31;str11;43;str10;43
21070;str1;37;str29;29;str32;11;str14;6;str17;30
21071;str48;34;str6;8;str28;29;str12;15;str18;47
21072;str25;41;str1;5;str14;8;str36;34;str44;47
21073;str47;50;str17;50;str21;34;str41;20;str25;50
21074;str31;33;str49;34;str22;30;str6;25;str18;42
21075;str38;24;str18;17;str44;14;str30;21;str26;18
21076;str18;20;str13;41;str24;9;str1;24;str16;41
21077;str31;28;str33;24;str33;11;str13;49;str17;9
21078;str12;9;str26;27;str15;15;str18;8;str2;8
21079;str46;24;str46;36;str31;42;str38;6;str27;14
21080;str26;4;str40;36;str29;46;str36;11;str2;8
21081;str20;42;str30;33;str50;3;str31;34;str8;32
21082;str45;49;str50;15;str9;42;str16;38;str1;26
21083;str7;18;str40;22;str11;47;str45;29;str30;43
21084;str19;23;str7;44;str40;41;str39;32;str4;44
21085;str14;46;str20;48;str25;25;str12;36;str21;24
21086;str24;13;str7;47;str44;11;str17;29;str45;3
21087;str26;20;str4;17;str25;24;str7;33;str14;34
21088;str49;22;str47;7;str3;22;str1;31;str30;1
21089;str22;2;str10;34;str14;31;str23;43;str20;49
21090;str2;17;str9;10;str7;27;str2;18;str28;4
21091;str26;47;str25;28;str17;40;str8;21;str44;27
21092;str47;33;str8;6;str48;2;str42;14;str19;34
21093;str24;49;str44;19;str3;16;str21;47;str33;44
21094;str16;48;str37;35;str18;12;str6;48;str24;46
21095;str26;17;str38;43;str3;27;str13;17;str16;13
21096;str25;39;str12;3;str38;45;str12;10;str36;22
21097;str20;7;str15;12;str9;37;str13;7;str2;45
21098;str46;17;str46;37;str28;25;str11;38;str26;44
21099;str14;35;str18;42;str27;36;str19;16;str36;49
21100;str6;37;str43;35;str9;42;str20;46;str6;2
21101;str12;29;str29;34;str21;44;str6;7;str11;48
21102;str3;30;str32;23;str33;29;str6;39;str4;20
21103;str15;10;str18;8;str19;46;str17;6;str28;1
21104;str14;47;str27;25;str16;35;str32;19;str44;26
21105;str13;24;str44;39;str31;36;str29;10;str5;50
21106;str34;11;str40;27;str49;17;str20;42;str36;7
21107;str33;4;str17;10;str27;22;str37;32;str33;11
21108;str29;28;str45;13;str25;39;str47;1;str17;42
21109;str43;11;str44;4;str6;41;str46;10;str21;19
21110;str20;18;str22;10;str38;15;str9;3;str11;8
21111;str26;18;str44;10;str44;22;str49;34;str46;12
21112;str27;6;str45;16;str50;29;str4;22;str43;11
21113;str7;7;str14;18;str24;5;str41;3;str26;27
21114;str37;27;str6;47;str24;14;str25;6;str37;18
21115;str50;45;str19;25;str12;41;str12;20;str26;21
21116;str39;6;str27;10;str17;24;str17;4;str35;31
21117;str46;36;str16;15;str5;20;str44;36;str33;29
21118;str6;14;str36;28;str27;20;str29;46;str2;22
21119;str22;44;str45;12;str20;14;str32;35;str13;10
21120;str11;20;str6;23;str11;18;str48;39;str23;47
21121;str23;36;str33;33;str22;49;str23;25;str9;22
21122;str21;21;str26;35;str44;11;str8;20;str19;16
21123;str38;32;str5;35;str15;41;str37;15;str15;47
21124;str9;38;str30;27;str1;27;str41;42;str37;41
21125;str8;4;str39;31;str12;4;str26;29;str22;16
21126;str12;33;str26;12;str4;31;str7;7;str13;1
21127;str25;21;str48;48;str8;1;str50;11;str48;33
21128;str23;18;str14;6;str4;22;str10;31;str3;13
21129;str16;10;str35;8;str17;18;str25;33;str48;15
21130;str10;36;str5;28;str18;29;str43;20;str10;17
21131;str14;35;str14;1;str44;4;str34;38;str22;40
21132;str43;31;str26;39;str30;22;str8;20;str41;10
21133;str15;33;str39;1;str21;40;str32;7;str17;37
21134;str4;9;str38;27;str50;31;str17;1;str1;27
21135;str27;42;str41;1;str27;21;str19;32;str1;18
21136;str12;30;str41;23;str26;43;str1;37;str19;8
21137;str24;17;str48;10;str4;16;str22;22;str40;35
21138;str24;23;str36;46;str11;44;str35;15;str18;23
21139;str2;41;str37;41;str44;3;str24;28;str46;25
21140;str14;25;str5;49;str17;7;str32;11;str32;24
21141;str50;20;str16;11;str24;4;str46;45;str38;22
21142;str23;26;str42;9;str31;20;str45;44;str35;14
21143;str40;23;str2;42;str19;10;str18;40;str49;24
21144;str8;42;str47;49;str35;36;str3;34;str16;47
21145;str17;20;str18;48;str21;5;str42;12;str18;42
21146;str31;5;str40;49;str7;20;str50;5;str27;32
21147;str7;15;str6;27;str13;15;str10;10;str49;46
21148;str45;2;str33;2;str17;18;str10;16;str34;17
21149;str36;30;str31;46;str10;32;str3;44;str1;42
21150;str36;14;str24;44;str29;34;str49;27;str20;8
21151;str19;44;str48;40;str17;1;str26;47;str38;30
21152;str48;1;str2;31;str36;31;str13;32;str1;43
21153;str9;15;str5;14;str37;39;str46;34;str38;21
21154;str26;28;str25;28;str5;43;str7;21;str32;1
21155;str34;7;str34;34;str40;13;str38;8;str24;16
21156;str2;37;str4;24;str39;24;str6;17;str22;29
21157;str39;10;str14;49;str10;13;str3;19;str33;9
21158;str20;12;str11;23;str8;40;str12;44;str43;8
21159;str25;37;str18;21;str33;28;str39;49;str3;34
21160;str10;37;str22;16;str13;2;str32;22;str50;21
21161;str38;6;str6;33;str5;23;str35;30;str37;49
21162;str37;33;str25;27;str13;15;str15;29;str44;26
21163;str35;15;str35;28;str35;22;str43;27;str33;2
21164;str17;29;str8;39;str23;6;str49;38;str9;47
21165;str44;4;str37;32;str49;31;str4;29;str23;17
21166;str43;30;str28;4;str27;47;str6;3;str4;18
21167;str13;13;str11;13;str38;28;str43;38;str36;10
21168;str33;2;str46;44;str22;30;str14;40;str20;10
21169;str25;44;str41;4;str31;27;str40;31;str46;7
21170;str42;45;str27;25;str31;45;str8;18;str31;46
21171;str15;9;str15;20;str18;5;str26;21;str12;40
21172;str23;41;str39;41;str32;26;str39;9;str33;21
21173;str33;38;str14;34;str47;22;str15;36;str25;22
21174;str22;15;str27;38;str47;3;str17;28;str34;40
21175;str21;21;str11;9;str17;28;str33;49;str43;7
21176;str42;12;str48;43;str33;48;str28;22;str44;27
21177;str47;2;str13;46;str10;50;str28;8;str22;7
21178;str43;30;str4;24;str41;34;str34;32;str33;14
21179;str43;35;str29;20;str4;19;str8;22;str10;48
21180;str10;30;str3;26;str13;40;str39;34;str25;33
21181;str5;22;str31;21;str4;38;str38;17;str14;36
21182;str32;50;str43;2;str15;21;str1;33;str3;16
21183;str29;9;str1;29;str32;35;str45;1;str23;10
21184;str45;17;str20;45;str19;35;str30;23;str28;8
21185;str15;7;str30;10;str7;5;str40;27;str1;39
21186;str41;27;str49;9;str36;13;str37;17;str30;32
21187;str45;2;str19;11;str32;36;str36;10;str12;46
21188;str50;15;str2;13;str35;9;str15;33;str23;23
21189;str9;39;str17;47;str45;33;str42;40;str28;17
21190;str47;46;str26;10;str2;21;str37;14;str46;3
21191;str48;5;str36;41;str4;25;str47;7;str39;26
21192;str2;8;str6;18;str32;24;str17;3;str24;17
21193;str33;47;str7;42;str5;44;str50;45;str9;19
21194;str14;7;str9;13;str3;34;str42;48;str40;35
21195;str28;21;str31;27;str17;22;str41;40;str42;28
21196;str25;4;str14;21;str9;22;str25;34;str31;50
21197;str12;4;str35;28;str43;32;str39;22;str35;18
21198;str30;13;str5;36;str38;22;str23;29;str42;1
21199;str17;26;str9;49;str46;31;str19;21;str22;37
21200;str26;36;str12;47;str48;40;str49;44;str1;29
21201;str36;3;str42;44;str30;18;str22;47;str12;28
21202;str12;37;str16;16;str40;18;str10;13;str36;19
21203;str2;12;str12;40;str32;49;str1;49;str48;45
21204;str6;6;str50;33;str6;27;str41;35;str12;11
21205;str28;16;str14;35;str1;14;str50;36;str32;41
21206;str44;20;str32;47;str29;22;str34;16;str42;38
21207;str10;44;str28;5;str45;7;str27;12;str14;42
21208;str40;20;str43;35;str3;5;str27;39;str5;41
21209;str8;34;str3;26;str10;44;str38;39;str48;37
21210;str39;19;str45;36;str25;35;str48;17;str12;44
21211;str5;46;str16;44;str34;47;str14;46;str12;40
21212;str27;25;str33;49;str13;9;str46;23;str14;47
21213;str10;16;str4;45;str39;28;str26;16;str7;2
21214;str12;1;str43;11;str26;36;str36;30;str46;21
21215;str20;26;str9;10;str44;33;str30;29;str12;37
21216;str50;31;str8;18;str32;39;str39;13;str12;37
21217;str34;17;str19;20;str40;10;str16;39;str6;6
21218;str13;41;str39;35;str7;7;str36;32;str34;35
21219;str40;32;str42;15;str15;44;str41;35;str3;32
21220;str45;48;str25;27;str42;31;str28;29;str50;29
21221;str8;8;str16;16;str9;18;str4;31;str15;29
21222;str38;25;str9;32;str33;5;str11;23;str15;10
21223;str32;19;str18;14;str21;48;str34;7;str1;32
21224;str37;28;str3;27;str46;16;str40;24;str45;16
21225;str10;11;str6;37;str11;3;str1;38;str11;41
21226;str47;37;str12;13;str47;22;str25;39;str29;2
21227;str47;37;str29;29;str36;36;str16;15;str5;12
21228;str11;12;str16;12;str36;18;str43;48;str38;41
21229;str22;9;str14;12;str6;2;str19;31;str20;44
21230;str24;21;str2;19;str17;27;str18;48;str16;3
21231;str16;39;str4;13;str10;23;str16;41;str22;20
21232;str42;38;str46;16;str45;21;str50;7;str19;4
21233;str10;16;str20;3;str28;46;str38;35;str44;9
21234;str23;19;str3;45;str5;9;str36;49;str7;32
21235;str31;38;str23;37;str28;7;str40;25;str44;42
21236;str33;37;str20;50;str19;43;str37;10;str43;12
21237;str3;39;str30;10;str22;29;str32;27;str27;27
21238;str6;8;str19;22;str15;41;str50;5;str6;17
21239;str40;34;str43;33;str2;47;str28;30;str34;16
21240;str5;39;str43;33;str28;1;str22;36;str14;23
21241;str35;20;str32;38;str11;25;str13;23;str44;42
21242;str28;2;str20;28;str31;44;str13;43;str43;48
21243;str42;35;str33;24;str48;6;str44;21;str43;1
21244;str7;12;str6;38;str40;42;str12;33;str50;2
21245;str49;42;str30;42;str49;18;str6;27;str6;9
21246;str40;10;str35;28;str32;45;str19;36;str40;30
21247;str19;46;str46;24;str7;25;str20;22;str11;44
21248;str34;25;str48;32;str46;46;str19;27;str23;8
21249;str47;39;str42;44;str6;43;str7;20;str35;7
21250;str38;1;str43;30;str22;20;str47;31;str36;16
21251;str2;21;str27;4;str15;45;str41;13;str33;17
21252;str10;41;str30;44;str27;13;str33;5;str6;31
21253;str30;50;str38;33;str47;16;str47;27;str33;43
21254;str2;21;str41;27;str46;17;str16;12;str50;20
21255;str50;26;str25;17;str9;44;str23;11;str38;45
21256;str15;10;str16;43;str42;9;str30;37;str5;8
21257;str17;24;str23;49;str46;3;str48;40;str23;30
21258;str13;19;str16;43;str44;50;str48;39;str14;5
21259;str36;31;str6;49;str45;18;str6;48;str32;45
21260;str21;4;str31;47;str42;11;str20;32;str41;32
21261;str27;24;str30;39;str16;30;str9;11;str43;2
21262;str20;23;str31;34;str21;41;str17;16;str40;33
21263;str17;48;str28;40;str1;39;str32;23;str18;4
21264;str40;11;str15;18;str22;48;str5;33;str33;40
21265;str33;2;str23;16;str39;27;str15;45;str30;6
21266;str21;45;str25;16;str26;50;str17;29;str29;22
21267;str12;24;str35;10;str7;46;str50;16;str6;45
21268;str44;32;str38;46;str2;17;str40;16;str12;35
21269;str26;23;str16;19;str24;7;str50;48;str48;41
21270;str22;10;str29;32;str37;18;str17;41;str33;42
21271;str42;3;str34;24;str25;19;str18;29;str22;5
21272;str10;35;str9;41;str6;36;str22;16;str46;23
21273;str25;23;str22;30;str36;49;str9;6;str49;27
21274;str34;11;str7;39;str20;42;str43;11;str41;41
21275;str6;7;str15;50;str40;41;str28;23;str18;2
21276;str12;12;str2;27;str10;40;str21;22;str49;41
21277;str3;21;str18;5;str15;35;str27;11;str32;34
21278;str7;28;str1;24;str11;45;str36;36;str36;50
21279;str38;10;str15;42;str19;4;str14;16;str49;22
21280;str21;20;str30;5;str25;26;str44;34;str21;36
21281;str32;46;str1;8;str15;39;str47;39;str2;34
21282;str32;37;str23;3;str37;13;str6;26;str21;9
21283;str35;10;str29;43;str6;35;str48;48;str39;3
21284;str13;25;str25;9;str31;47;str42;6;str1;16
21285;str31;43;str38;6;str15;42;str42;21;str17;35
21286;str34;44;str7;10;str34;46;str4;25;str2;2
21287;str44;16;str33;11;str19;19;str4;39;str11;28
21288;str40;22;str30;17;str30;6;str46;11;str3;29
21289;str20;20;str3;12;str49;37;str35;49;str35;28
21290;str34;11;str19;15;str20;19;str27;36;str31;2
21291;str4;39;str6;38;str41;5;str16;42;str26;33
21292;str49;8;str48;41;str15;11;str10;5;str40;48
21293;str5;24;str49;7;str31;3;str13;40;str45;7
21294;str18;40;str49;29;str8;14;str12;28;str47;24
21295;str41;5;str11;50;str17;7;str7;25;str4;11
21296;str26;8;str1;17;str46;46;str40;3;str17;39
21297;str37;16;str11;42;str36;34;str38;20;str20;5
21298;str1;42;str17;26;str23;40;str14;7;str7;37
21299;str46;26;str18;50;str10;29;str33;48;str34;37
21300;str9;28;str16;2;str31;25;str49;25;str45;28
21301;str30;27;str40;7;str19;27;str33;15;str1;8
21302;str30;13;str22;10;str2;47;str22;17;str20;36
21303;str9;1;str15;12;str20;12;str19;1;str36;26
21304;str13;9;str20;34;str38;48;str45;19;str20;39
21305;str34;23;str5;17;str25;18;str5;17;str30;15
21306;str16;39;str34;38;str24;7;str37;49;str42;30
21307;str42;8;str14;13;str39;33;str33;42;str16;21
21308;str14;16;str38;15;str38;28;str23;9;str44;23
21309;str39;26;str11;17;str27;10;str44;48;str21;37
21310;str48;22;str47;18;str28;6;str49;42;str37;11
21311;str20;41;str19;42;str8;47;str17;45;str49;8
21312;str9;31;str10;35;str9;36;str46;45;str24;38
21313;str49;10;str19;46;str37;4;str34;1;str25;49
21314;str27;30;str40;39;str25;27;str35;38;str11;32
21315;str24;21;str14;30;str43;2;str9;11;str18;13
21316;str37;50;str3;6;str11;21;str48;2;str21;24
21317;str34;9;str2;32;str22;35;str22;28;str15;6
21318;str33;37;str46;42;str39;4;str30;48;str5;32
21319;str42;25;str13;10;str30;30;str38;12;str5;37
21320;str1;14;str39;38;str5;37;str7;43;str32;30
21321;str50;12;str44;19;str10;2;str50;22;str47;17
21322;str46;37;str50;22;str14;28;str15;31;str46;31
21323;str50;28;str45;24;str27;46;str43;1;str16;37
21324;str19;21;str38;41;str3;3;str1;18;str25;21
21325;str20;6;str13;38;str42;18;str43;7;str7;44
21326;str31;50;str26;16;str44;41;str38;9;str2;46
21327;str38;29;str36;21;str25;9;str26;42;str8;31
21328;str19;38;str33;28;str22;11;str36;36;str6;44
21329;str15;13;str26;29;str26;38;str9;37;str49;5
21330;str4;12;str22;22;str38;1;str26;46;str14;50
21331;str10;23;str13;10;str6;39;str45;12;str8;40
21332;str35;1;str40;48;str19;2;str10;7;str37;22
21333;str6;36;str12;44;str34;21;str8;40;str13;47
21334;str8;22;str10;22;str19;34;str1;12;str26;32
21335;str38;18;str4;44;str36;7;str34;37;str25;18
21336;str50;4;str14;31;str19;4;str17;15;str38;30
21337;str17;28;str8;31;str43;20;str26;34;str8;7
21338;str7;17;str13;42;str29;17;str4;45;str35;31
21339;str27;38;str17;50;str13;47;str4;16;str9;37
21340;str41;11;str9;19;str13;4;str26;20;str6;22
21341;str50;4;str46;40;str37;18;str13;6;str46;37
21342;str5;44;str29;46;str39;34;str27;35;str13;46
21343;str2;26;str20;44;str21;31;str2;34;str6;38
21344;str19;4;str32;1;str43;23;str19;30;str29;21
21345;str43;10;str29;37;str42;19;str29;12;str4;36
21346;str26;17;str32;32;str1;21;str17;49;str20;42
21347;str2;45;str37;32;str40;13;str3;22;str19;12
21348;str9;40;str8;14;str4;33;str5;33;str32;27
21349;str43;19;str22;39;str32;49;str41;26;str36;13
21350;str14;20;str17;47;str22;15;str1;30;str1;45
21351;str28;42;str22;40;str45;47;str23;49;str18;22
21352;str31;10;str46;32;str31;46;str35;28;str23;28
21353;str22;18;str12;37;str13;39;str17;46;str46;11
21354;str16;44;str15;34;str40;1;str10;2;str5;4
21355;str30;11;str3;21;str30;6;str43;48;str17;12
21356;str41;35;str38;50;str22;25;str2;7;str26;49
21357;str27;5;str5;9;str16;19;str12;24;str42;25
21358;str1;47;str16;28;str38;49;str33;40;str24;40
21359;str36;6;str8;29;str1;5;str22;16;str1;26
21360;str12;43;str24;23;str34;47;str5;44;str20;20
21361;str11;37;str6;39;str50;30;str15;16;str27;15
21362;str18;24;str45;47;str40;18;str47;22;str4;48
21363;str24;43;str37;33;str41;18;str14;20;str25;31
21364;str26;22;str12;12;str8;25;str27;1;str50;27
21365;str26;6;str20;5;str49;43;str26;34;str46;43
21366;str38;2;str42;12;str15;2;str15;4;str50;16
21367;str16;40;str44;45;str14;20;str6;50;str7;35
21368;str18;35;str46;39;str27;8;str37;46;str30;6
21369;str37;37;str45;41;str6;27;str16;13;str49;21
21370;str14;46;str27;14;str39;16;str24;33;str41;9
21371;str33;21;str43;19;str15;47;str1;6;str29;50
21372;str38;27;str23;17;str41;10;str5;27;str47;30
21373;str35;19;str22;27;str25;35;str17;27;str22;35
21374;str9;11;str9;27;str27;45;str28;14;str3;40
21375;str44;17;str2;15;str22;7;str48;46;str1;43
21376;str41;30;str12;5;str3;7;str12;46;str6;16
21377;str50;34;str20;5;str46;41;str16;49;str31;49
21378;str49;49;str44;24;str1;37;str37;27;str7;13
21379;str27;7;str3;32;str24;34;str7;42;str15;21
21380;str6;4;str44;40;str5;42;str23;11;str44;20
21381;str29;6;str20;5;str23;8;str23;5;str6;47
21382;str50;7;str15;27;str35;31;str47;15;str21;39
21383;str37;1;str35;1;str42;45;str4;33;str47;32
21384;str23;34;str38;20;str14;28;str31;47;str23;8
21385;str25;4;str29;23;str26;24;str18;46;str34;17
21386;str8;31;str40;2;str18;11;str36;19;str1;46
21387;str3;47;str20;19;str46;22;str50;5;str27;5
21388;str43;13;str14;26;str50;32;str39;34;str41;30
21389;str32;8;str25;30;str17;29;str48;38;str31;46
21390;str12;32;str11;49;str31;17;str47;47;str40;20
21391;str33;9;str7;12;str15;12;str35;4;str43;20
21392;str23;30;str4;37;str4;31;str14;28;str39;10
21393;str24;31;str14;14;str45;15;str26;33;str13;3
21394;str10;3;str1;2;str39;42;str1;5;str31;12
21395;str19;39;str29;9;str46;41;str17;46;str37;21
21396;str14;2;str26;3;str37;10;str16;48;str39;11
21397;str29;36;str30;24;str16;31;str27;16;str8;33
21398;str17;47;str14;28;str2;21;str29;33;str32;4
21399;str6;43;str41;34;str28;39;str37;16;str30;19
21400;str43;46;str11;50;str7;37;str28;48;str7;5
21401;str2;44;str9;24;str22;13;str33;5;str24;40
21402;str13;4;str50;33;str11;34;str31;16;str48;18
21403;str3;35;str8;34;str20;32;str28;17;str6;5
21404;str21;10;str8;11;str15;40;str38;15;str12;46
21405;str22;8;str8;29;str19;29;str35;26;str38;4
21406;str42;37;str7;23;str45;29;str42;3;str5;35
21407;str21;5;str14;21;str20;41;str15;17;str35;29
21408;str46;34;str24;16;str3;14;str14;41;str33;9
21409;str4;48;str23;27;str35;50;str35;43;str30;44
21410;str5;40;str17;32;str20;33;str26;37;str24;49
21411;str10;38;str15;7;str5;49;str25;44;str22;27
21412;str28;11;str13;12;str12;19;str13;5;str48;37
21413;str37;24;str33;15;str37;50;str31;48;str24;49
21414;str21;11;str15;46;str5;47;str25;42;str50;12
21415;str10;16;str19;20;str47;7;str14;47;str25;35
21416;str24;7;str50;44;str24;37;str34;41;str10;30
21417;str4;29;str2;41;str28;31;str49;36;str3;23
21418;str18;27;str3;23;str19;8;str26;24;str7;10
21419;str12;24;str28;25;str47;15;str24;16;str36;39
21420;str6;18;str24;27;str19;26;str49;39;str45;21
21421;str21;14;str5;42;str17;48;str19;22;str16;20
21422;str26;22;str6;10;str8;32;str39;16;str31;14
