28972;str31;6;str8;31;str44;1;str39;43;str18;8;str47;17;str27
28973;str23;23;str43;48;str46;23;str20;24;str2;8;str34;14;str36
28974;str30;45;str11;19;str20;7;str43;37;str46;44;str9;21;str3
28975;str49;44;str36;45;str10;44;str36;39;str14;6;str3;22;str38
28976;str24;14;str21;26;str26;38;str43;49;str44;6;str15;35;str28
28977;str20;44;str36;45;str9;29;str40;49;str40;14;str32;21;str39
28978;str27;43;str31;36;str10;26;str29;35;str11;18;str22;24;str31
28979;str23;22;str26;39;str46;43;str2;42;str41;30;str36;19;str6
28980;str45;14;str31;11;str4;18;str27;24;str42;18;str23;15;str17
28981;str17;20;str23;10;str14;42;str3;47;str34;42;str27;25;str43
28982;str17;43;str23;31;str3;40;str26;47;str15;48;str6;27;str32
28983;str14;21;str9;45;str10;44;str12;47;str37;35;str39;28;str23
28984;str39;48;str22;11;str38;45;str34;7;str46;33;str12;26;str31
28985;str37;31;str16;47;str7;28;str30;18;str38;26;str7;46;str18
28986;str33;42;str29;16;str44;16;str16;43;str14;17;str50;16;str14
28987;str1;7;str42;20;str40;13;str31;32;str50;42;str14;23;str48
28988;str48;7;str1;2;str38;43;str45;15;str7;23;str38;5;str42
28989;str40;11;str21;10;str28;3;str43;43;str48;48;str22;40;str40
28990;str49;43;str7;20;str32;43;str24;43;str3;14;str24;33;str5
28991;str28;9;str8;13;str38;38;str23;7;str42;41;str2;37;str38
28992;str47;36;str32;45;str25;11;str49;41;str26;24;str1;20;str41
28993;str30;18;str42;13;str30;3;str41;18;str23;43;str23;47;str44
28994;str13;34;str31;1;str26;47;str22;49;str29;21;str22;25;str21
28995;str27;42;str40;15;str33;7;str12;50;str42;25;str28;10;str23
28996;str10;29;str49;21;str46;26;str18;33;str48;28;str28;16;str44
28997;str22;3;str33;15;str10;32;str46;8;str37;17;str37;18;str36
28998;str50;13;str49;10;str14;10;str26;5;str18;30;str49;43;str23
28999;str42;12;str50;46;str4;37;str22;9;str10;27;str30;7;str18
29000;str6;48;str13;50;str45;13;str16;49;str45;35;str6;46;str19
29001;str18;16;str16;41;str29;15;str22;2;str40;33;str45;31;str35
29002;str34;46;str13;20;str23;48;str16;48;str36;8;str12;7;str39
29003;str35;40;str44;18;str31;44;str34;35;str25;43;str39;35;str44
29004;str1;6;str9;14;str38;45;str7;25;str25;32;str32;49;str30
29005;str35;13;str9;38;str29;15;str11;12;str11;28;str34;31;str30
29006;str49;26;str27;18;str37;22;str13;47;str41;36;str49;50;str49
29007;str13;30;str20;2;str27;35;str42;19;str40;18;str37;35;str19
29008;str27;38;str30;36;str8;43;str5;38;str5;19;str47;29;str14
29009;str8;14;str16;1;str37;14;str49;20;str29;40;str16;9;str38
29010;str21;50;str37;47;str16;48;str33;2;str32;11;str28;38;str29
29011;str20;45;str21;21;str37;50;str2;40;str6;42;str41;49;str31
29012;str45;6;str1;26;str49;23;str30;2;str17;5;str27;33;str2
29013;str11;34;str18;5;str31;36;str36;18;str14;43;str36;37;str14
29014;str1;32;str45;6;str48;49;str9;30;str14;12;str32;29;str22
29015;str41;38;str42;28;str38;19;str4;35;str32;40;str2;25;str45
29016;str23;46;str40;9;str42;46;str48;14;str43;19;str32;43;str48
29017;str8;5;str3;41;str25;5;str45;35;str31;42;str35;15;str27
29018;str10;22;str41;40;str1;46;str48;27;str18;36;str28;47;str15
29019;str12;9;str20;44;str15;43;str49;10;str46;25;str16;32;str21
29020;str41;30;str30;31;str20;21;str36;19;str29;15;str42;50;str8
29021;str44;19;str40;40;str15;34;str36;8;str21;33;str24;26;str2
29022;str42;49;str46;27;str31;4;str36;17;str45;6;str47;27;str45
29023;str43;11;str20;50;str3;43;str32;25;str11;6;str42;26;str4
29024;str16;47;str7;4;str31;20;str37;41;str32;26;str23;3;str14
29025;str17;23;str38;43;str27;28;str38;40;str2;10;str25;28;str6
29026;str6;21;str14;16;str27;6;str18;3;str21;21;str6;44;str11
29027;str36;32;str29;24;str34;25;str37;22;str39;31;str36;10;str9
29028;str45;27;str46;26;str21;35;str14;19;str10;47;str5;16;str21
29029;str46;9;str15;27;str9;25;str12;30;str17;43;str11;32;str27
29030;str28;21;str32;4;str19;45;str31;18;str1;14;str20;34;str41
29031;str4;13;str25;41;str44;27;str22;15;str25;39;str45;42;str34
29032;str30;25;str43;8;str7;48;str23;21;str36;7;str29;24;str38
29033;str40;38;str19;38;str5;48;str7;22;str4;43;str45;38;str37
29034;str35;31;str48;47;str32;2;str42;24;str18;9;str33;5;str46
29035;str7;16;str2;1;str49;21;str28;25;str11;27;str22;31;str13
29036;str30;20;str6;17;str42;39;str2;27;str34;32;str21;3;str34
29037;str8;25;str25;32;str31;22;str27;38;str23;17;str41;34;str12
29038;str27;15;str19;49;str46;10;str48;48;str6;16;str22;30;str1
29039;str31;30;str15;47;str39;19;str42;32;str24;4;str24;45;str7
29040;str25;10;str25;36;str50;42;str35;45;str12;37;str39;38;str6
29041;str47;34;str40;17;str12;27;str42;26;str24;5;str16;4;str26
29042;str39;30;str39;33;str35;27;str5;24;str9;32;str4;2;str2
29043;str44;2;str26;37;str2;14;str31;19;str31;7;str23;38;str22
29044;str17;28;str23;38;str36;13;str2;4;str34;11;str35;41;str28
29045;str10;14;str40;21;str42;10;str35;10;str26;9;str18;31;str12
29046;str44;42;str41;34;str12;19;str35;48;str24;22;str21;8;str36
29047;str2;26;str7;33;str41;41;str47;43;str11;14;str20;40;str40
29048;str3;5;str30;49;str21;30;str12;4;str30;14;str24;48;str46
29049;str19;22;str22;26;str8;1;str16;25;str25;34;str26;24;str35
29050;str2;48;str18;1;str38;18;str43;30;str36;21;str22;39;str49
29051;str11;15;str33;19;str46;46;str33;36;str44;50;str39;13;str40
29052;str15;36;str31;5;str37;44;str33;32;str9;50;str30;50;str4
29053;str39;43;str36;36;str11;30;str11;24;str24;43;str33;33;str26
29054;str26;19;str49;30;str1;46;str19;28;str30;35;str33;21;str27
29055;str6;31;str32;34;str45;49;str4;42;str6;36;str33;7;str2
29056;str29;44;str19;15;str8;4;str27;18;str21;27;str26;48;str11
29057;str1;35;str18;12;str36;5;str24;11;str45;38;str13;6;str24
29058;str23;24;str1;27;str3;47;str30;21;str36;44;str42;20;str37
29059;str46;37;str26;39;str26;13;str24;12;str29;44;str40;36;str48
29060;str18;36;str10;14;str13;40;str2;42;str18;41;str11;7;str24
29061;str11;17;str12;18;str32;47;str14;27;str44;21;str41;13;str27
29062;str17;3;str29;3;str21;16;str38;23;str39;44;str38;7;str20
29063;str48;17;str35;22;str7;28;str48;35;str20;11;str10;43;str11
29064;str49;22;str47;12;str13;9;str1;17;str23;15;str48;16;str26
29065;str14;24;str27;20;str20;16;str46;13;str46;26;str27;48;str11
29066;str31;13;str3;26;str48;4;str2;46;str41;21;str44;50;str28
29067;str50;37;str37;7;str34;6;str16;3;str16;10;str20;36;str12
29068;str27;46;str24;33;str22;17;str7;46;str20;32;str14;25;str32
29069;str21;42;str7;45;str7;48;str17;39;str23;28;str10;45;str31
29070;str26;19;str12;39;str3;1;str3;30;str47;48;str37;31;str42
29071;str27;45;str41;22;str14;47;str9;14;str14;42;str46;20;str40
29072;str8;41;str40;42;str40;18;str24;49;str12;28;str20;21;str28
29073;str38;22;str26;7;str48;35;str37;45;str37;13;str39;29;str39
29074;str22;36;str18;46;str38;22;str2;48;str46;20;str9;5;str25
29075;str16;29;str36;17;str1;4;str48;46;str30;16;str37;22;str8
29076;str15;39;str7;20;str41;24;str48;18;str28;14;str18;39;str25
29077;str19;30;str32;42;str34;16;str42;49;str42;43;str30;12;str10
29078;str36;31;str21;47;str38;4;str38;1;str19;50;str49;15;str47
29079;str38;35;str14;48;str45;44;str30;32;str10;29;str9;38;str27
29080;str12;44;str11;23;str39;13;str14;10;str24;22;str48;6;str10
29081;str24;44;str28;19;str41;12;str24;46;str38;2;str26;37;str42
29082;str3;42;str28;2;str4;28;str7;3;str47;35;str9;21;str31
29083;str30;47;str38;13;str28;1;str41;32;str49;37;str1;1;str18
29084;str2;48;str5;12;str9;6;str18;25;str29;41;str42;15;str36
29085;str4;18;str1;24;str35;40;str15;19;str29;28;str39;26;str16
29086;str36;18;str23;44;str26;5;str18;37;str21;45;str7;41;str14
29087;str2;22;str28;18;str3;2;str23;5;str39;46;str36;40;str44
29088;str30;9;str45;36;str38;12;str25;7;str7;44;str44;33;str49
29089;str8;46;str25;40;str6;31;str7;11;str21;45;str27;14;str27
29090;str44;44;str19;50;str42;25;str32;13;str41;13;str31;27;str6
29091;str6;21;str28;36;str44;22;str26;26;str22;32;str12;11;str23
29092;str32;5;str45;36;str35;41;str35;4;str37;16;str50;13;str50
29093;str34;9;str21;37;str14;15;str17;13;str3;27;str1;41;str27
29094;str3;32;str23;34;str32;41;str38;45;str36;29;str43;36;str18
29095;str24;44;str7;16;str32;35;str34;27;str6;5;str5;31;str21
29096;str25;3;str24;45;str3;43;str5;46;str44;8;str48;12;str30
29097;str41;34;str16;47;str19;12;str48;43;str43;28;str50;17;str8
29098;str7;27;str35;8;str15;35;str8;13;str48;47;str43;27;str49
29099;str13;38;str30;13;str43;14;str41;11;str18;21;str22;22;str27
29100;str23;14;str40;13;str10;36;str29;27;str14;29;str47;19;str27
29101;str24;22;str13;17;str17;28;str11;42;str1;15;str3;37;str7
29102;str4;42;str36;16;str27;22;str28;37;str41;38;str21;40;str29
29103;str39;8;str5;48;str31;42;str46;4;str17;5;str47;10;str46
29104;str17;3;str10;20;str45;24;str24;7;str15;49;str19;44;str32
29105;str38;7;str19;49;str37;41;str20;49;str6;8;str17;3;str20
29106;str40;22;str18;50;str17;8;str17;22;str16;34;str1;50;str43
29107;str50;38;str42;26;str15;15;str10;26;str35;14;str50;8;str17
29108;str17;25;str10;32;str16;25;str19;31;str45;5;str20;29;str28
29109;str32;41;str28;42;str26;26;str5;47;str12;1;str46;6;str25
29110;str49;36;str33;13;str48;5;str27;19;str11;29;str21;41;str3
29111;str34;32;str28;16;str31;22;str40;36;str47;22;str27;21;str7
29112;str45;22;str48;27;str39;48;str27;33;str28;29;str17;1;str39
29113;str34;21;str9;28;str41;32;str50;10;str14;9;str27;48;str22
29114;str5;45;str2;1;str26;11;str22;40;str15;42;str47;31;str22
29115;str23;12;str28;43;str50;35;str48;17;str31;20;str34;30;str47
29116;str42;9;str5;45;str41;10;str25;16;str31;50;str5;47;str26
29117;str32;40;str21;46;str5;17;str32;28;str42;22;str38;42;str16
29118;str21;27;str37;20;str30;31;str38;46;str14;10;str2;36;str23
29119;str37;4;str8;18;str40;50;str43;25;str42;45;str22;20;str20
29120;str3;22;str46;36;str2;23;str7;7;str8;28;str5;39;str20
29121;str38;41;str30;22;str44;19;str39;28;str26;22;str50;26;str47
29122;str11;42;str18;24;str42;37;str7;29;str44;46;str44;44;str10
29123;str37;26;str15;12;str20;13;str41;34;str4;3;str12;37;str48
29124;str44;16;str6;41;str16;1;str27;26;str22;47;str50;27;str33
29125;str20;18;str9;17;str1;1;str44;41;str24;44;str18;12;str47
29126;str24;21;str7;50;str3;33;str40;17;str4;38;str6;26;str50
29127;str10;47;str15;5;str40;17;str27;34;str15;8;str46;14;str5
29128;str50;9;str29;47;str37;16;str41;5;str14;44;str37;47;str19
29129;str16;34;str18;35;str10;19;str8;37;str33;15;str22;28;str12
29130;str38;7;str5;32;str2;41;str6;42;str29;45;str38;18;str6
29131;str44;32;str19;14;str1;28;str39;11;str40;43;str25;37;str37
29132;str37;47;str50;39;str48;26;str12;32;str7;25;str17;16;str29
29133;str40;39;str5;22;str3;13;str29;28;str45;22;str26;31;str41
29134;str6;2;str26;16;str44;41;str35;40;str31;34;str45;35;str16
29135;str36;35;str47;45;str46;12;str11;30;str33;12;str1;42;str38
29136;str36;27;str1;46;str31;4;str13;13;str20;9;str43;34;str20
29137;str20;18;str37;11;str30;28;str45;30;str30;13;str46;1;str39
29138;str47;36;str17;33;str38;32;str24;13;str8;32;str17;41;str14
29139;str44;45;str49;50;str27;39;str35;25;str4;24;str23;48;str47
29140;str9;7;str8;48;str41;11;str26;4;str44;43;str4;6;str14
29141;str43;27;str48;27;str49;30;str40;42;str19;40;str20;24;str26
29142;str14;2;str42;50;str35;18;str41;46;str7;35;str17;43;str2
29143;str35;40;str13;1;str48;35;str10;46;str25;21;str49;43;str2
29144;str41;19;str9;4;str27;37;str15;20;str49;12;str29;32;str6
29145;str12;33;str29;49;str4;22;str8;23;str32;12;str36;35;str6
29146;str22;7;str1;16;str12;26;str3;18;str19;40;str43;37;str3
29147;str49;4;str19;34;str10;11;str42;46;str50;33;str38;16;str48
29148;str34;39;str18;39;str19;13;str45;31;str31;13;str27;34;str28
29149;str17;20;str35;6;str39;9;str4;39;str6;41;str43;9;str47
29150;str39;10;str45;24;str45;30;str25;50;str13;11;str10;35;str30
29151;str16;13;str9;29;str17;18;str15;41;str31;10;str37;21;str50
29152;str27;49;str18;2;str4;29;str3;10;str30;46;str16;37;str36
29153;str24;15;str49;44;str28;11;str10;4;str42;13;str50;46;str25
29154;str12;49;str23;8;str36;4;str9;50;str8;19;str33;6;str13
29155;str36;14;str47;28;str14;33;str7;35;str6;33;str14;46;str37
29156;str29;31;str29;38;str1;7;str23;47;str30;33;str26;47;str31
29157;str32;50;str22;34;str1;26;str1;14;str6;22;str49;31;str13
29158;str3;25;str19;4;str32;34;str6;28;str7;50;str43;5;str7
29159;str37;7;str6;9;str30;33;str30;39;str1;3;str34;18;str35
29160;str39;12;str44;15;str19;30;str26;19;str31;9;str10;42;str14
29161;str17;13;str38;12;str4;40;str22;32;str22;20;str19;37;str24
29162;str26;18;str14;23;str15;40;str28;11;str12;34;str27;16;str9
29163;str27;4;str7;5;str23;42;str4;10;str49;38;str46;47;str7
29164;str44;19;str27;40;str7;47;str40;15;str7;28;str43;31;str39
29165;str11;36;str33;35;str45;25;str17;9;str3;38;str26;45;str14
29166;str24;32;str38;6;str26;45;str40;16;str40;19;str8;14;str30
29167;str16;28;str13;39;str26;31;str22;16;str44;15;str13;19;str26
29168;str49;31;str49;20;str2;2;str19;48;str45;13;str22;46;str32
29169;str14;29;str29;9;str47;22;str39;16;str39;38;str47;45;str35
29170;str46;39;str12;46;str40;35;str43;43;str50;43;str48;7;str7
29171;str13;32;str44;12;str43;38;str32;36;str13;1;str5;26;str7
29172;str21;11;str30;22;str45;24;str22;12;str33;50;str43;47;str43
29173;str20;38;str14;41;str47;46;str17;4;str9;16;str49;25;str48
29174;str36;20;str40;36;str35;28;str7;26;str14;33;str22;12;str50
29175;str32;26;str18;24;str22;33;str8;11;str14;30;str42;14;str14
29176;str7;48;str26;6;str47;12;str10;17;str16;8;str36;30;str38
29177;str6;50;str8;21;str18;6;str47;38;str7;40;str41;11;str34
29178;str25;16;str21;23;str13;41;str15;43;str8;23;str30;21;str4
29179;str13;45;str45;1;str16;19;str50;25;str22;21;str8;41;str1
29180;str46;22;str47;35;str43;36;str32;9;str16;22;str7;49;str38
29181;str46;7;str1;17;str33;48;str47;35;str35;47;str47;44;str46
29182;str48;39;str42;16;str38;33;str29;9;str50;23;str46;10;str6
29183;str2;28;str49;12;str9;46;str26;7;str8;19;str38;16;str23
29184;str46;13;str23;41;str31;30;str39;10;str7;36;str49;24;str37
29185;str15;48;str18;44;str18;32;str23;50;str21;7;str25;6;str44
29186;str30;48;str10;34;str25;38;str5;1;str20;5;str10;30;str42
29187;str18;46;str25;10;str29;22;str38;14;str33;17;str20;20;str29
29188;str10;44;str48;17;str37;29;str41;36;str4;35;str10;22;str29
29189;str14;49;str20;28;str1;30;str42;37;str7;37;str34;41;str38
29190;str10;12;str38;9;str12;16;str31;35;str46;29;str19;36;str30
29191;str16;14;str9;31;str34;29;str3;29;str31;23;str21;5;str15
29192;str25;21;str26;4;str38;11;str8;34;str46;20;str40;39;str35
29193;str27;21;str28;10;str32;48;str1;45;str13;15;str43;48;str16
29194;str33;23;str31;47;str47;2;str1;11;str1;21;str43;36;str47
29195;str7;17;str39;45;str41;12;str24;21;str32;21;str45;2;str27
29196;str18;29;str39;2;str37;19;str2;2;str27;18;str23;38;str32
29197;str33;47;str1;50;str49;31;str44;4;str34;46;str40;8;str31
29198;str4;21;str44;21;str29;7;str49;28;str42;34;str46;35;str18
29199;str4;1;str13;13;str50;46;str43;34;str8;34;str27;49;str14
29200;str9;13;str14;28;str49;42;str33;26;str13;17;str5;9;str46
29201;str24;21;str50;9;str23;8;str17;47;str6;30;str20;11;str10
29202;str6;48;str19;1;str5;26;str2;50;str40;39;str30;44;str35
29203;str34;28;str3;47;str42;22;str37;34;str22;8;str10;16;str46
29204;str10;31;str5;50;str4;43;str26;24;str9;1;str34;9;str41
29205;str16;14;str25;21;str47;21;str47;34;str35;30;str18;48;str39
29206;str39;44;str28;33;str2;35;str13;50;str34;19;str15;12;str30
29207;str11;46;str10;22;str5;34;str46;34;str41;5;str4;8;str21
29208;str24;15;str41;16;str17;1;str7;7;str21;12;str26;41;str8
29209;str11;7;str27;5;str1;21;str20;11;str30;30;str38;31;str13
29210;str43;34;str40;24;str10;29;str35;15;str14;17;str21;46;str40
29211;str45;40;str45;22;str2;5;str14;33;str44;22;str46;13;str9
29212;str44;17;str1;35;str9;26;str27;41;str26;25;str43;41;str19
29213;str29;47;str14;3;str42;37;str34;25;str36;9;str43;32;str34
29214;str42;33;str41;35;str33;1;str15;38;str48;9;str21;13;str27
29215;str24;28;str31;47;str32;14;str7;12;str21;3;str12;12;str20
29216;str8;38;str44;36;str37;1;str22;24;str21;41;str24;26;str1
29217;str41;12;str27;6;str25;41;str39;39;str1;1;str19;31;str39
29218;str10;35;str20;39;str38;21;str45;21;str34;48;str31;48;str38
29219;str46;11;str13;13;str10;33;str37;15;str38;14;str15;45;str45
29220;str3;28;str4;45;str24;45;str22;37;str25;32;str20;35;str2
29221;str35;16;str39;23;str17;29;str22;16;str4;8;str9;36;str45
29222;str34;23;str7;5;str9;37;str12;1;str37;1;str30;24;str8
29223;str40;36;str34;9;str2;39;str23;5;str2;30;str42;31;str34
29224;str16;43;str26;7;str9;43;str28;22;str36;36;str14;43;str30
29225;str46;32;str9;50;str39;35;str21;21;str6;45;str2;44;str28
29226;str28;5;str24;10;str46;26;str31;33;str42;35;str33;26;str14
29227;str10;27;str10;43;str19;21;str38;18;str49;1;str24;8;str16
29228;str21;19;str47;20;str8;17;str5;31;str11;40;str1;17;str39
29229;str7;17;str29;9;str15;27;str40;33;str1;41;str5;33;str15
29230;str44;5;str4;11;str23;36;str47;4;str34;12;str33;27;str17
29231;str12;41;str4;33;str18;15;str44;20;str37;45;str9;20;str47
29232;str39;40;str36;37;str39;34;str1;35;str37;18;str12;7;str39
29233;str45;49;str13;8;str49;27;str19;39;str4;19;str14;36;str5
29234;str29;42;str44;4;str43;30;str42;26;str39;27;str32;39;str9
29235;str18;11;str8;19;str44;19;str37;38;str9;41;str15;42;str40
29236;str9;25;str44;37;str32;44;str21;42;str11;50;str41;47;str40
29237;str17;40;str38;37;str46;46;str17;45;str5;10;str9;28;str20
29238;str45;46;str26;21;str37;12;str5;43;str44;27;str4;26;str40
29239;str14;23;str47;22;str46;43;str46;32;str32;46;str25;34;str39
29240;str35;21;str10;37;str6;34;str33;22;str41;12;str48;35;str50
29241;str12;20;str27;45;str45;24;str37;48;str46;14;str27;11;str10
29242;str26;38;str27;9;str30;12;str26;3;str49;44;str24;31;str11
29243;str17;22;str28;22;str39;39;str49;22;str19;35;str47;10;str33
29244;str20;30;str18;50;str47;13;str15;4;str41;10;str27;21;str34
29245;str22;48;str31;36;str9;46;str37;12;str35;22;str10;33;str43
29246;str46;2;str7;11;str21;36;str6;7;str4;18;str13;12;str41
29247;str13;3;str48;17;str24;39;str18;30;str1;8;str14;4;str28
29248;str22;39;str12;45;str50;40;str11;19;str49;20;str3;32;str42
29249;str18;29;str32;17;str18;22;str21;1;str7;3;str4;20;str16
29250;str17;18;str39;30;str1;32;str50;31;str24;2;str12;1;str29
29251;str46;8;str8;18;str38;9;str39;42;str1;4;str6;34;str18
29252;str24;27;str17;6;str20;45;str12;8;str21;4;str30;22;str8
29253;str32;27;str12;30;str37;37;str39;49;str1;6;str3;12;str46
29254;str13;24;str10;40;str18;1;str2;16;str8;49;str27;33;str17
29255;str48;34;str39;14;str37;5;str2;4;str23;39;str12;23;str49
29256;str28;48;str29;47;str50;8;str38;49;str16;2;str48;24;str18
29257;str14;2;str21;10;str48;45;str22;20;str41;19;str5;23;str26
29258;str20;39;str5;27;str8;43;str39;45;str40;7;str13;23;str10
29259;str47;1;str2;31;str38;4;str22;5;str14;11;str47;37;str16
29260;str23;49;str30;8;str24;17;str43;3;str22;31;str16;41;str9
29261;str26;30;str41;25;str46;1;str29;12;str33;43;str4;33;str5
29262;str30;30;str15;16;str6;28;str34;39;str38;34;str50;24;str17
29263;str4;21;str14;10;str48;3;str13;27;str47;50;str43;23;str43
29264;str41;21;str37;35;str48;44;str11;18;str30;8;str46;29;str3
29265;str22;22;str47;13;str36;42;str37;45;str27;4;str42;11;str10
29266;str12;45;str4;9;str22;27;str5;13;str31;16;str42;31;str20
29267;str17;14;str5;14;str37;50;str30;34;str40;42;str34;24;str22
29268;str35;37;str26;25;str50;6;str37;11;str25;48;str1;21;str36
29269;str19;12;str34;9;str28;50;str13;49;str45;41;str12;12;str15
29270;str2;5;str4;20;str21;48;str8;24;str29;36;str12;45;str5
29271;str49;50;str41;15;str48;36;str15;47;str33;28;str25;24;str23
29272;str12;41;str50;29;str32;16;str7;48;str46;34;str24;41;str30
29273;str40;49;str10;11;str22;37;str18;28;str44;39;str9;4;str24
29274;str19;48;str44;41;str18;18;str23;4;str46;27;str13;39;str41
29275;str30;4;str38;3;str6;18;str15;13;str10;16;str36;20;str36
29276;str46;1;str47;21;str25;28;str26;19;str38;8;str17;20;str23
29277;str28;42;str9;47;str50;9;str30;4;str42;38;str6;3;str25
29278;str35;17;str19;31;str11;9;str6;4;str38;8;str37;36;str44
29279;str6;42;str35;22;str16;39;str20;22;str33;2;str45;29;str19
29280;str49;8;str38;31;str19;20;str17;45;str39;35;str5;39;str2
29281;str8;47;str41;39;str14;8;str14;32;str17;31;str14;20;str34
29282;str20;39;str22;27;str33;21;str23;44;str50;49;str49;6;str20
29283;str12;34;str32;5;str13;46;str43;49;str43;33;str4;29;str8
29284;str38;32;str47;25;str40;16;str24;32;str44;24;str35;43;str40
29285;str42;25;str13;23;str16;18;str45;28;str11;3;str28;30;str31
29286;str17;44;str12;2;str44;12;str7;18;str16;4;str22;7;str22
29287;str48;8;str45;47;str22;26;str23;48;str13;33;str44;24;str14
29288;str1;48;str14;11;str38;12;str48;16;str6;41;str17;29;str14
29289;str48;37;str23;13;str40;1;str47;50;str4;28;str26;2;str2
29290;str31;49;str33;2;str24;13;str48;17;str13;34;str24;25;str19
29291;str48;31;str4;26;str48;8;str31;25;str13;35;str44;16;str19
29292;str43;11;str32;6;str34;33;str2;47;str25;4;str50;22;str15
29293;str36;33;str13;42;str26;40;str42;43;str7;1;str14;7;str15
29294;str26;7;str6;41;str9;1;str12;29;str29;38;str50;8;str41
29295;str39;12;str30;30;str35;39;str18;27;str6;7;str32;22;str48
29296;str22;11;str11;14;str42;42;str36;11;str7;24;str36;36;str27
29297;str15;1;str18;49;str34;2;str27;9;str7;41;str47;25;str16
29298;str35;3;str40;9;str25;32;str44;49;str3;9;str2;30;str2
29299;str30;8;str35;26;str46;43;str22;33;str48;7;str9;1;str6
29300;str30;26;str50;3;str47;40;str19;31;str29;33;str30;6;str11
29301;str30;41;str14;43;str20;5;str33;10;str48;44;str9;36;str45
29302;str18;42;str45;48;str16;16;str35;7;str6;10;str12;15;str41
29303;str10;38;str13;32;str50;18;str46;8;str47;19;str43;13;str16
29304;str18;17;str44;44;str22;22;str25;46;str2;48;str48;19;str47
29305;str28;23;str35;7;str40;29;str11;44;str35;31;str16;47;str14
29306;str40;31;str50;41;str3;28;str17;11;str36;8;str50;2;str50
29307;str8;25;str5;9;str18;9;str25;45;str11;28;str5;28;str7
29308;str19;47;str33;50;str28;39;str6;38;str15;4;str40;40;str39
29309;str8;8;str28;29;str16;28;str18;14;str28;2;str20;10;str11
29310;str2;32;str2;22;str12;28;str46;40;str33;40;str25;39;str42
29311;str12;41;str14;6;str18;38;str19;48;str11;45;str27;40;str45
29312;str24;18;str14;15;str12;20;str14;42;str37;1;str43;44;str18
29313;str25;50;str6;50;str33;10;str12;31;str23;38;str3;29;str9
29314;str10;34;str50;46;str21;49;str2;5;str18;38;str1;28;str22
29315;str35;3;str7;3;str33;8;str47;32;str30;27;str26;17;str47
29316;str5;21;str37;12;str6;26;str43;11;str32;12;str36;12;str26
29317;str17;50;str47;33;str19;21;str42;2;str42;40;str41;36;str35
29318;str5;46;str7;37;str6;13;str3;35;str8;16;str7;28;str21
29319;str30;24;str43;37;str13;29;str34;37;str25;15;str13;1;str7
29320;str31;11;str35;42;str21;16;str43;18;str4;44;str15;41;str7
29321;str20;38;str25;33;str34;34;str40;42;str31;4;str29;29;str34
29322;str28;7;str12;25;str45;38;str2;31;str21;27;str40;20;str39
29323;str40;41;str30;35;str42;7;str34;6;str50;6;str24;32;str10
29324;str38;6;str31;8;str46;18;str10;38;str8;26;str27;37;str7
29325;str22;6;str32;1;str50;7;str24;44;str6;36;str37;19;str21
29326;str21;10;str44;39;str8;36;str50;1;str24;27;str7;14;str6
29327;str10;5;str42;9;str31;17;str11;11;str9;48;str32;27;str16
29328;str7;9;str29;26;str13;49;str5;4;str19;10;str7;8;str18
29329;str16;21;str23;49;str41;26;str12;35;str28;42;str12;26;str35
29330;str14;19;str13;34;str50;7;str19;46;str15;41;str18;2;str3
29331;str37;31;str7;11;str2;48;str44;40;str36;34;str23;29;str44
29332;str33;8;str49;38;str5;17;str36;21;str8;10;str28;1;str44
29333;str6;36;str44;39;str13;34;str29;48;str28;37;str3;34;str20
29334;str21;16;str22;3;str34;7;str30;11;str7;13;str12;7;str31
29335;str3;27;str26;36;str36;44;str35;43;str33;39;str46;4;str14
29336;str30;37;str22;47;str35;27;str31;32;str18;47;str32;14;str40
29337;str35;14;str41;40;str46;1;str26;9;str26;14;str1;19;str47
29338;str5;9;str31;30;str5;11;str47;27;str33;38;str19;29;str50
29339;str34;42;str44;35;str35;7;str46;6;str30;10;str39;1;str6
29340;str22;4;str29;28;str18;9;str39;15;str21;44;str47;29;str30
29341;str17;31;str1;45;str50;21;str21;39;str28;5;str36;16;str2
29342;str16;37;str43;20;str38;8;str19;31;str3;35;str45;45;str46
29343;str19;3;str33;2;str45;28;str39;47;str27;29;str23;36;str38
29344;str40;36;str19;24;str18;46;str25;11;str1;40;str9;3;str8
29345;str19;14;str15;38;str39;24;str19;13;str4;6;str47;7;str20
29346;str41;18;str46;21;str9;12;str48;26;str23;16;str38;4;str28
29347;str20;37;str28;48;str15;49;str19;39;str43;2;str49;49;str31
29348;str30;29;str3;13;str19;48;str16;46;str4;37;str39;3;str26
29349;str33;46;str11;43;str30;44;str16;20;str49;10;str44;9;str30
29350;str29;46;str29;48;str45;32;str4;40;str2;44;str42;36;str15
29351;str13;8;str46;46;str18;11;str29;24;str45;38;str13;28;str37
29352;str33;8;str35;45;str5;3;str36;5;str18;30;str40;20;str3
29353;str1;37;str43;14;str2;11;str35;33;str33;36;str27;17;str27
29354;str18;34;str20;34;str26;33;str27;37;str24;43;str6;36;str22
29355;str31;47;str40;24;str22;37;str6;4;str23;37;str17;21;str13
29356;str6;26;str41;18;str16;10;str48;49;str8;3;str50;26;str2
29357;str19;2;str20;24;str16;45;str40;17;str27;45;str29;28;str1
29358;str26;43;str15;41;str43;33;str41;27;str13;1;str39;20;str18
29359;str34;46;str10;9;str47;43;str10;35;str11;11;str3;6;str4
