24880;str22;36;str35;45;str37;26;str9;41;str6;16;str41;17;str50;17
24881;str8;18;str20;48;str36;18;str25;33;str13;50;str38;25;str3;5
24882;str8;32;str48;1;str14;43;str36;18;str34;4;str25;8;str34;10
24883;str30;8;str5;43;str15;6;str40;3;str26;49;str12;16;str32;10
24884;str44;4;str27;26;str38;28;str35;49;str38;6;str39;42;str17;47
24885;str42;17;str21;49;str15;38;str17;23;str34;17;str25;28;str14;36
24886;str37;46;str25;10;str20;14;str3;46;str29;40;str33;20;str48;14
24887;str18;30;str39;46;str7;30;str28;30;str48;16;str16;19;str19;50
24888;str7;11;str38;22;str28;46;str38;46;str33;22;str46;12;str16;22
24889;str42;1;str5;49;str50;9;str33;18;str22;27;str27;4;str32;23
24890;str36;31;str5;10;str43;7;str44;16;str27;12;str18;13;str32;3
24891;str46;35;str40;40;str3;25;str9;25;str7;40;str8;45;str29;1
24892;str16;39;str31;50;str29;33;str33;46;str29;37;str4;16;str35;44
24893;str45;12;str21;43;str45;15;str33;30;str20;29;str44;15;str48;34
24894;str26;9;str4;46;str28;41;str25;39;str21;11;str16;21;str36;42
24895;str11;10;str36;31;str14;40;str35;43;str35;2;str20;24;str27;19
24896;str36;3;str11;13;str49;35;str29;21;str44;10;str14;32;str32;44
24897;str9;25;str18;10;str40;42;str8;36;str37;42;str26;3;str32;14
24898;str39;36;str41;8;str25;45;str47;4;str38;43;str16;25;str14;8
24899;str5;13;str35;18;str6;14;str37;37;str10;8;str40;24;str5;46
24900;str7;46;str34;20;str46;15;str1;15;str26;13;str45;37;str21;14
24901;str33;14;str20;10;str42;37;str46;49;str32;39;str37;39;str33;9
24902;str7;28;str36;6;str3;12;str37;22;str41;18;str19;28;str14;45
24903;str28;29;str36;41;str4;6;str18;7;str49;37;str49;50;str10;16
24904;str47;30;str40;9;str2;25;str7;17;str22;1;str19;48;str42;10
24905;str34;36;str24;13;str23;16;str14;15;str3;14;str29;14;str17;2
24906;str3;4;str24;46;str14;17;str3;48;str1;11;str27;1;str44;16
24907;str25;14;str35;32;str42;21;str7;23;str20;44;str35;38;str27;18
24908;str26;23;str16;4;str46;1;str49;16;str34;45;str3;13;str33;19
24909;str7;5;str30;32;str20;8;str40;32;str28;3;str17;5;str29;47
24910;str28;31;str1;30;str16;2;str33;6;str17;43;str17;27;str22;26
24911;str25;35;str3;25;str48;21;str17;45;str32;22;str12;7;str15;48
24912;str13;49;str41;4;str35;26;str34;26;str20;47;str31;2;str3;19
24913;str31;32;str5;46;str10;26;str30;39;str43;31;str32;7;str36;37
24914;str1;3;str48;21;str36;10;str10;15;str21;2;str21;37;str45;33
24915;str18;16;str13;5;str39;31;str7;8;str31;16;str12;11;str14;1
24916;str3;37;str12;20;str26;44;str21;20;str9;37;str8;39;str38;8
24917;str36;49;str36;44;str42;31;str43;2;str39;27;str10;45;str41;50
24918;str11;13;str10;19;str26;17;str48;4;str39;18;str39;10;str19;15
24919;str1;37;str29;27;str36;10;str4;23;str22;35;str34;49;str43;26
24920;str45;39;str4;15;str18;23;str24;26;str27;5;str43;44;str3;28
24921;str17;21;str3;2;str40;41;str50;9;str10;18;str10;44;str12;27
24922;str20;14;str14;38;str33;5;str7;45;str6;17;str16;19;str30;2
24923;str47;7;str22;9;str45;40;str43;6;str19;28;str50;32;str38;3
24924;str11;3;str3;19;str17;41;str15;23;str17;17;str28;23;str38;21
24925;str47;40;str47;32;str37;15;str41;4;str48;17;str9;19;str1;21
24926;str47;31;str39;45;str37;15;str18;41;str32;37;str19;9;str9;28
24927;str6;28;str44;34;str31;8;str4;25;str43;34;str32;43;str44;9
24928;str2;22;str36;20;str47;23;str47;29;str8;45;str49;5;str7;17
24929;str11;30;str29;42;str20;41;str30;28;str18;2;str50;21;str36;29
24930;str22;33;str28;32;str1;16;str3;23;str24;3;str11;36;str43;42
24931;str15;42;str26;3;str50;18;str46;36;str17;29;str28;31;str19;50
24932;str1;36;str11;29;str8;20;str20;23;str7;31;str35;38;str5;41
24933;str8;7;str9;2;str2;48;str36;43;str1;32;str21;19;str23;10
24934;str3;16;str40;19;str8;47;str44;38;str18;44;str8;2;str27;38
24935;str41;18;str8;47;str1;35;str7;5;str16;22;str28;27;str19;1
24936;str24;37;str28;41;str39;45;str24;7;str40;27;str45;10;str13;12
24937;str8;9;str11;9;str2;14;str15;13;str5;5;str13;45;str4;34
24938;str4;2;str37;24;str39;32;str10;16;str5;27;str31;37;str10;22
24939;str37;47;str46;18;str28;19;str32;16;str6;34;str49;2;str49;50
24940;str12;36;str19;34;str19;19;str19;4;str39;27;str12;47;str47;46
24941;str26;41;str9;23;str37;35;str40;20;str36;20;str49;18;str46;11
24942;str18;13;str33;2;str47;16;str16;24;str20;35;str7;10;str8;12
24943;str23;29;str48;40;str24;45;str35;13;str47;43;str48;15;str24;40
24944;str8;13;str46;23;str43;13;str44;49;str13;7;str25;43;str7;26
24945;str32;2;str44;44;str39;12;str8;48;str29;19;str43;37;str45;46
24946;str7;37;str18;13;str42;47;str35;41;str15;28;str2;36;str7;43
24947;str9;20;str42;30;str19;22;str42;33;str5;45;str7;22;str39;8
24948;str2;34;str42;25;str29;50;str45;43;str34;1;str32;46;str15;13
24949;str33;47;str45;15;str49;20;str2;41;str46;10;str46;22;str3;45
24950;str6;25;str25;9;str25;9;str44;36;str10;47;str45;29;str48;25
24951;str5;42;str36;17;str45;20;str8;25;str25;48;str39;23;str44;43
24952;str20;20;str39;34;str4;33;str45;32;str39;26;str42;12;str12;48
24953;str16;35;str31;24;str9;26;str32;42;str29;21;str9;29;str7;31
24954;str6;14;str20;37;str3;14;str37;9;str33;1;str13;41;str18;2
24955;str23;20;str21;27;str31;49;str25;36;str26;3;str11;22;str48;48
24956;str14;8;str47;17;str48;23;str8;50;str41;39;str49;49;str31;47
24957;str9;9;str24;15;str24;29;str23;29;str17;24;str36;38;str30;44
24958;str14;47;str5;19;str22;4;str13;26;str16;31;str8;47;str26;31
24959;str14;19;str19;45;str36;19;str8;34;str43;24;str4;16;str1;31
24960;str18;22;str29;36;str26;47;str48;49;str27;17;str35;17;str18;14
24961;str34;23;str37;26;str5;42;str14;47;str7;25;str14;16;str19;2
24962;str45;39;str12;22;str7;28;str20;22;str23;29;str49;12;str39;6
24963;str2;37;str30;26;str27;10;str21;11;str26;31;str3;48;str30;43
24964;str45;1;str23;11;str26;39;str31;11;str10;29;str48;49;str46;15
24965;str7;13;str43;17;str42;15;str47;49;str23;44;str40;42;str7;15
24966;str7;38;str1;24;str1;43;str23;35;str9;27;str33;45;str2;50
24967;str33;32;str4;3;str31;9;str34;35;str39;39;str9;20;str11;25
24968;str32;8;str27;20;str11;29;str11;5;str29;19;str46;41;str25;2
24969;str43;32;str41;11;str32;33;str33;23;str29;26;str21;6;str50;41
24970;str29;33;str27;18;str27;1;str32;3;str48;18;str2;37;str21;25
24971;str38;30;str23;30;str13;25;str41;34;str2;34;str48;1;str41;30
24972;str27;36;str49;22;str18;1;str22;31;str34;5;str41;50;str50;23
24973;str2;10;str17;35;str47;7;str15;6;str1;19;str45;29;str34;43
24974;str39;26;str42;4;str20;9;str23;10;str24;4;str43;14;str27;47
24975;str44;39;str24;40;str49;20;str9;41;str42;8;str3;48;str37;26
24976;str21;5;str44;13;str40;7;str6;34;str27;16;str22;8;str50;49
24977;str45;24;str5;26;str21;7;str47;14;str30;38;str50;25;str34;42
24978;str29;19;str24;40;str37;12;str26;6;str13;1;str34;19;str37;8
24979;str1;36;str39;17;str5;42;str3;42;str40;20;str36;8;str42;21
24980;str26;39;str21;24;str44;8;str48;19;str13;36;str25;15;str44;12
24981;str12;44;str40;13;str8;43;str18;26;str4;26;str1;34;str50;35
24982;str27;17;str29;26;str20;19;str18;19;str41;38;str13;38;str6;41
24983;str45;5;str4;2;str36;18;str12;27;str21;14;str43;34;str50;7
24984;str31;26;str11;33;str18;8;str50;49;str43;45;str17;33;str49;14
24985;str9;36;str35;40;str36;39;str22;29;str11;43;str6;5;str49;50
24986;str21;23;str40;49;str21;42;str22;27;str47;17;str7;31;str49;21
24987;str10;47;str13;3;str3;21;str20;49;str15;6;str31;39;str14;34
24988;str48;36;str3;24;str6;34;str48;9;str15;16;str47;43;str19;33
24989;str49;31;str45;21;str39;38;str22;11;str11;49;str20;26;str36;42
24990;str2;32;str11;5;str7;17;str12;11;str36;7;str24;21;str15;4
24991;str23;20;str48;40;str42;12;str43;23;str50;22;str3;10;str43;47
24992;str41;43;str50;45;str42;3;str11;36;str3;11;str38;27;str34;31
24993;str20;29;str47;11;str35;22;str25;32;str25;15;str9;25;str13;50
24994;str34;20;str30;6;str32;37;str14;12;str15;39;str7;7;str12;1
24995;str37;31;str48;9;str45;41;str45;45;str27;34;str22;47;str38;44
24996;str8;7;str38;13;str19;32;str14;21;str18;43;str28;24;str44;45
24997;str7;15;str39;16;str8;33;str36;13;str21;31;str30;48;str13;49
24998;str38;16;str17;44;str47;45;str35;6;str30;31;str32;36;str50;4
24999;str15;34;str27;44;str17;42;str11;24;str49;15;str37;23;str28;34
25000;str29;46;str49;5;str10;42;str23;34;str30;32;str44;21;str35;23
25001;str16;28;str14;19;str28;14;str25;48;str50;46;str8;2;str4;41
25002;str16;25;str26;25;str4;25;str28;10;str3;1;str39;16;str40;7
25003;str17;35;str1;37;str38;21;str32;7;str1;16;str34;24;str35;4
25004;str19;18;str4;27;str46;43;str15;42;str12;38;str9;24;str33;20
25005;str37;1;str20;33;str24;43;str6;1;str40;34;str13;47;str33;7
25006;str18;19;str14;38;str9;27;str32;10;str12;8;str2;13;str15;11
25007;str7;45;str7;40;str39;36;str41;8;str27;40;str28;47;str38;42
25008;str23;33;str50;26;str17;44;str43;34;str2;46;str36;18;str38;2
25009;str2;37;str3;10;str44;29;str8;19;str32;41;str18;3;str37;49
25010;str32;32;str47;24;str18;35;str5;4;str12;3;str13;9;str31;23
25011;str40;27;str34;48;str37;39;str3;32;str28;50;str40;42;str20;34
25012;str1;28;str48;1;str4;45;str46;20;str40;47;str44;11;str29;31
25013;str49;42;str32;8;str10;43;str7;26;str48;8;str3;44;str5;11
25014;str37;23;str25;18;str16;28;str28;43;str5;31;str33;26;str16;35
25015;str3;15;str32;36;str6;11;str20;7;str30;3;str31;29;str41;24
25016;str24;28;str25;26;str16;18;str19;32;str22;12;str6;21;str38;35
25017;str21;31;str5;39;str25;44;str44;29;str34;50;str25;19;str4;13
25018;str2;32;str2;41;str19;26;str50;42;str17;3;str39;24;str49;10
25019;str36;42;str40;17;str48;4;str16;28;str15;7;str20;11;str35;25
25020;str18;41;str10;21;str46;45;str27;12;str30;26;str7;23;str16;7
25021;str23;11;str38;13;str45;28;str6;9;str16;33;str8;30;str50;4
25022;str24;40;str37;6;str29;22;str44;46;str5;3;str5;8;str16;15
25023;str48;46;str8;31;str22;28;str36;30;str27;7;str34;50;str46;30
25024;str35;13;str50;1;str2;9;str15;13;str15;12;str3;45;str33;34
25025;str43;41;str31;49;str32;16;str13;26;str2;8;str15;44;str36;26
25026;str45;24;str1;26;str35;20;str4;15;str12;39;str16;11;str17;24
25027;str18;5;str13;6;str46;42;str38;16;str33;5;str40;36;str4;46
25028;str18;16;str27;34;str50;45;str48;1;str2;43;str40;15;str46;4
25029;str2;6;str4;1;str3;44;str37;40;str37;35;str19;38;str30;19
25030;str34;41;str7;5;str39;41;str20;45;str38;13;str28;26;str31;1
25031;str18;5;str4;39;str26;41;str31;18;str11;19;str46;26;str14;50
25032;str42;2;str47;12;str17;26;str29;30;str39;14;str26;39;str17;34
25033;str39;25;str21;9;str4;36;str7;31;str38;41;str37;49;str13;20
25034;str29;19;str8;42;str18;4;str8;36;str21;23;str43;41;str24;32
25035;str37;38;str4;46;str39;41;str2;43;str46;2;str2;10;str16;45
25036;str21;19;str9;39;str8;19;str7;18;str42;31;str12;3;str38;19
25037;str49;31;str48;12;str12;13;str44;11;str4;30;str19;23;str46;26
25038;str20;43;str20;19;str14;47;str5;2;str1;39;str32;36;str16;33
25039;str41;38;str34;41;str9;48;str1;25;str48;48;str6;30;str29;4
25040;str17;7;str49;30;str30;18;str17;11;str41;37;str15;10;str6;7
25041;str42;13;str11;28;str44;32;str3;7;str10;37;str24;50;str22;31
25042;str14;37;str3;18;str26;43;str2;42;str20;1;str36;35;str37;18
25043;str5;44;str16;24;str41;30;str3;3;str27;29;str5;18;str38;9
25044;str48;36;str23;4;str35;49;str26;31;str16;9;str37;29;str41;33
25045;str20;35;str28;7;str25;7;str6;48;str41;50;str48;44;str44;48
25046;str43;38;str21;3;str30;47;str29;35;str46;15;str45;6;str48;14
25047;str43;29;str43;31;str2;38;str47;37;str20;48;str2;35;str5;5
25048;str15;50;str50;8;str24;41;str2;2;str9;2;str33;16;str26;48
25049;str43;26;str32;25;str27;46;str18;3;str5;5;str13;20;str44;37
25050;str24;14;str10;15;str10;49;str23;6;str21;12;str40;18;str45;1
25051;str29;26;str15;32;str2;1;str9;2;str18;8;str46;16;str8;19
25052;str8;17;str41;22;str13;20;str46;2;str32;47;str29;16;str6;5
25053;str10;29;str34;11;str39;2;str12;31;str9;50;str10;47;str48;2
25054;str15;28;str22;2;str22;46;str19;7;str32;29;str37;40;str6;11
25055;str23;42;str6;26;str5;27;str35;21;str26;37;str38;22;str22;47
25056;str11;41;str30;6;str49;9;str14;7;str40;17;str6;37;str26;5
25057;str39;18;str38;17;str18;3;str27;16;str5;3;str15;4;str42;47
25058;str22;48;str48;40;str27;26;str40;10;str23;42;str46;34;str19;17
25059;str11;45;str13;32;str10;46;str7;35;str19;12;str3;39;str14;20
25060;str10;6;str40;24;str10;14;str26;31;str1;18;str36;44;str2;9
25061;str11;43;str44;10;str47;5;str13;28;str38;17;str8;46;str8;7
25062;str28;32;str47;37;str35;27;str11;31;str48;26;str24;27;str14;9
25063;str43;18;str10;26;str49;29;str42;30;str24;50;str43;42;str36;23
25064;str16;17;str8;12;str10;45;str9;48;str38;18;str33;24;str35;48
25065;str44;11;str43;41;str49;19;str3;22;str18;33;str7;30;str30;19
25066;str26;26;str20;6;str27;35;str28;10;str40;12;str44;31;str38;34
25067;str5;48;str9;44;str32;49;str11;2;str25;9;str7;32;str8;30
25068;str42;28;str4;38;str38;25;str42;26;str8;36;str35;7;str41;30
25069;str2;39;str6;11;str38;37;str50;40;str6;6;str2;5;str36;4
25070;str2;47;str49;32;str12;4;str37;32;str13;9;str47;38;str31;41
25071;str22;7;str3;8;str16;45;str34;10;str34;34;str37;27;str23;17
25072;str25;10;str23;24;str20;36;str14;27;str15;24;str3;38;str15;12
25073;str44;2;str5;17;str10;36;str41;9;str46;5;str45;19;str45;27
25074;str5;31;str24;15;str41;50;str38;15;str43;48;str1;35;str20;27
25075;str8;4;str12;13;str33;27;str33;41;str31;27;str4;46;str38;47
25076;str47;2;str4;28;str39;3;str15;40;str2;15;str31;37;str29;35
25077;str37;29;str33;40;str4;35;str23;36;str20;36;str26;32;str36;43
25078;str47;26;str13;34;str36;47;str34;15;str21;43;str39;13;str23;35
25079;str5;22;str49;31;str34;39;str10;25;str5;42;str3;30;str38;14
25080;str7;6;str37;26;str22;44;str7;46;str18;38;str26;30;str38;43
25081;str41;33;str2;38;str49;26;str42;35;str17;33;str5;24;str48;44
25082;str26;31;str32;50;str3;4;str46;31;str33;14;str3;44;str33;20
25083;str3;19;str46;9;str21;38;str10;31;str39;22;str27;10;str38;10
25084;str17;20;str41;39;str26;9;str42;13;str47;11;str42;46;str49;33
25085;str49;3;str2;8;str1;37;str28;5;str42;28;str34;4;str25;20
25086;str26;34;str26;4;str48;47;str49;24;str25;6;str17;18;str5;5
25087;str15;14;str29;12;str7;32;str31;10;str16;3;str1;36;str42;31
25088;str21;39;str13;12;str8;36;str30;8;str30;46;str22;19;str15;44
25089;str9;27;str40;23;str33;12;str13;30;str11;9;str3;43;str27;14
25090;str37;31;str42;38;str36;47;str7;20;str24;5;str46;2;str10;16
25091;str37;42;str8;15;str49;48;str17;10;str33;44;str8;24;str43;36
25092;str41;24;str36;34;str6;22;str47;35;str27;43;str32;29;str33;26
25093;str35;48;str13;17;str26;40;str42;40;str16;7;str32;44;str38;37
25094;str22;23;str30;34;str31;20;str17;21;str30;18;str34;50;str34;37
25095;str19;11;str22;10;str35;17;str46;36;str32;44;str30;35;str29;2
25096;str48;11;str5;46;str1;5;str10;34;str14;15;str8;10;str29;1
25097;str8;14;str3;1;str11;3;str22;18;str36;17;str5;27;str1;1
25098;str39;33;str2;26;str9;46;str19;7;str46;36;str3;28;str12;21
25099;str39;1;str27;20;str26;32;str40;5;str19;16;str12;35;str26;4
25100;str41;14;str45;34;str41;12;str14;5;str43;31;str41;17;str34;4
25101;str45;37;str15;7;str10;36;str13;12;str20;38;str33;23;str38;14
25102;str9;47;str24;19;str32;43;str6;24;str18;11;str2;45;str27;14
25103;str28;39;str49;38;str30;47;str19;9;str27;30;str28;21;str32;37
25104;str43;44;str28;33;str24;29;str25;32;str2;39;str39;39;str49;24
25105;str16;3;str23;45;str41;44;str20;30;str29;34;str37;46;str39;33
25106;str21;47;str45;42;str39;32;str11;10;str50;17;str36;33;str13;34
25107;str8;3;str16;28;str12;18;str33;41;str32;18;str45;3;str17;11
25108;str50;38;str33;20;str24;2;str36;16;str19;2;str9;11;str30;11
25109;str16;5;str10;41;str46;41;str20;14;str24;5;str45;36;str44;4
25110;str32;24;str22;12;str5;9;str20;26;str46;11;str22;20;str27;3
25111;str29;22;str30;21;str45;18;str8;40;str40;36;str46;36;str15;16
25112;str4;16;str20;31;str33;32;str9;27;str13;27;str13;45;str19;49
25113;str31;18;str12;20;str17;36;str23;17;str18;36;str30;20;str8;43
25114;str1;12;str12;39;str45;13;str48;34;str23;37;str18;9;str20;42
25115;str14;32;str9;14;str24;12;str18;18;str15;1;str43;1;str45;32
25116;str42;50;str21;15;str33;46;str31;16;str29;7;str27;5;str29;35
25117;str8;40;str41;32;str13;33;str4;34;str21;1;str46;10;str7;32
25118;str18;9;str5;37;str47;42;str29;47;str48;35;str20;41;str30;26
25119;str14;18;str49;43;str27;40;str43;45;str47;22;str21;9;str2;6
25120;str11;50;str23;31;str10;4;str2;28;str25;19;str22;8;str24;1
25121;str6;26;str43;21;str46;27;str48;48;str23;1;str32;33;str1;19
25122;str17;22;str12;23;str21;33;str44;29;str31;41;str16;35;str50;46
25123;str25;33;str30;11;str12;43;str37;18;str7;2;str16;37;str45;32
25124;str42;33;str38;27;str13;47;str19;11;str3;1;str39;10;str43;27
25125;str50;18;str6;40;str13;46;str21;45;str28;30;str28;17;str36;3
25126;str41;24;str17;32;str42;37;str18;20;str49;5;str37;11;str30;28
25127;str14;46;str7;30;str38;5;str32;25;str9;8;str19;46;str8;6
25128;str30;6;str36;41;str21;35;str37;36;str46;19;str21;35;str34;40
25129;str45;28;str19;29;str29;13;str26;43;str2;34;str31;45;str31;43
25130;str46;50;str28;7;str17;40;str19;37;str10;6;str1;44;str17;35
25131;str39;13;str50;25;str33;38;str48;33;str9;1;str10;29;str49;5
25132;str35;26;str5;50;str26;8;str28;39;str16;16;str29;11;str1;17
25133;str41;47;str50;38;str31;33;str45;3;str11;7;str50;20;str19;38
25134;str8;14;str8;40;str47;6;str19;33;str19;49;str31;18;str37;27
25135;str12;23;str46;3;str35;32;str8;27;str40;21;str16;18;str17;38
25136;str22;47;str47;2;str16;48;str3;29;str45;33;str9;11;str7;6
25137;str50;11;str12;48;str33;15;str3;33;str50;15;str26;49;str1;48
25138;str5;5;str13;22;str23;42;str12;14;str30;10;str37;45;str39;9
25139;str34;39;str32;1;str9;32;str3;31;str32;2;str15;15;str24;24
25140;str48;47;str14;34;str46;43;str48;30;str48;18;str20;31;str30;17
25141;str33;46;str7;35;str22;28;str2;42;str5;30;str25;2;str30;24
25142;str32;9;str39;18;str9;12;str1;45;str4;16;str47;39;str30;18
25143;str50;11;str19;23;str26;46;str48;42;str20;16;str48;44;str7;40
25144;str39;37;str15;11;str48;45;str45;10;str32;38;str19;11;str12;14
25145;str17;12;str35;5;str31;47;str38;4;str24;17;str44;17;str21;34
25146;str27;7;str41;43;str44;47;str16;35;str24;35;str22;37;str30;46
25147;str26;43;str49;42;str30;11;str3;50;str34;8;str8;12;str31;46
25148;str9;38;str45;15;str7;13;str30;17;str1;36;str26;49;str15;1
25149;str19;26;str21;2;str6;29;str22;50;str27;27;str50;10;str45;32
25150;str2;36;str17;13;str37;30;str7;47;str4;22;str20;16;str29;17
25151;str17;39;str12;43;str16;28;str42;26;str21;31;str40;32;str32;10
25152;str18;11;str31;14;str25;34;str10;31;str47;8;str1;5;str6;17
25153;str13;1;str22;1;str49;16;str31;15;str7;9;str34;12;str12;19
25154;str1;13;str32;35;str36;30;str25;7;str30;25;str15;12;str32;36
25155;str14;46;str36;26;str27;30;str34;17;str34;4;str4;34;str12;17
25156;str9;48;str15;16;str4;34;str33;32;str16;40;str13;38;str30;4
25157;str9;31;str42;43;str35;13;str47;29;str4;33;str42;39;str14;49
25158;str16;27;str18;36;str21;49;str18;13;str29;50;str8;36;str23;36
25159;str29;11;str3;27;str9;17;str46;31;str19;8;str29;13;str11;10
25160;str20;45;str36;50;str25;42;str19;37;str7;7;str44;43;str43;48
25161;str46;7;str43;7;str11;14;str3;24;str25;25;str37;8;str34;15
25162;str41;16;str5;40;str40;8;str11;12;str12;33;str13;24;str1;3
25163;str22;9;str24;30;str32;27;str39;42;str46;9;str19;47;str43;28
25164;str22;9;str31;8;str38;4;str35;20;str5;28;str4;1;str27;34
25165;str21;12;str2;26;str7;10;str39;18;str21;9;str33;43;str7;42
25166;str14;28;str38;23;str46;20;str11;25;str36;5;str5;21;str16;39
25167;str13;48;str22;1;str13;14;str6;35;str1;5;str50;18;str50;13
25168;str4;26;str32;17;str31;23;str35;6;str22;48;str19;13;str9;16
25169;str48;28;str19;29;str48;29;str26;6;str9;10;str5;30;str18;43
25170;str15;7;str17;15;str29;13;str21;22;str3;26;str25;43;str16;36
25171;str23;30;str21;44;str1;24;str36;32;str42;41;str22;24;str4;37
25172;str26;33;str23;28;str26;33;str19;21;str13;44;str1;7;str45;33
25173;str28;18;str15;20;str27;10;str30;28;str11;41;str25;40;str48;14
25174;str9;32;str21;28;str43;1;str47;17;str20;4;str34;25;str28;15
25175;str48;2;str19;27;str12;43;str34;39;str3;18;str40;8;str18;14
25176;str11;36;str15;35;str2;49;str7;30;str41;50;str5;13;str47;45
25177;str13;33;str33;49;str47;35;str33;1;str4;49;str15;48;str29;17
25178;str27;37;str33;28;str9;33;str21;20;str2;41;str42;4;str23;21
25179;str37;43;str15;30;str13;10;str5;6;str21;10;str36;33;str45;7
25180;str25;12;str13;32;str49;34;str15;2;str41;15;str2;15;str41;5
25181;str47;24;str7;31;str19;47;str3;21;str35;13;str11;44;str31;26
25182;str46;25;str27;45;str7;40;str45;1;str16;35;str19;10;str23;30
25183;str17;23;str19;4;str7;45;str39;6;str15;2;str34;28;str38;47
25184;str34;11;str12;42;str3;27;str41;22;str18;27;str38;47;str32;18
25185;str13;37;str14;25;str6;44;str18;45;str10;29;str25;10;str7;25
25186;str5;21;str9;2;str19;23;str38;46;str46;9;str29;38;str6;50
25187;str34;8;str15;25;str8;45;str45;4;str26;9;str21;39;str32;11
25188;str27;22;str24;6;str4;2;str17;40;str13;20;str14;18;str42;2
25189;str7;17;str11;32;str20;1;str13;6;str47;38;str23;45;str25;44
25190;str12;49;str18;30;str1;48;str45;9;str15;9;str1;18;str5;5
25191;str47;22;str25;37;str39;36;str27;11;str36;16;str12;30;str3;45
25192;str7;4;str15;20;str22;16;str49;24;str11;21;str35;29;str10;1
25193;str12;3;str1;6;str38;45;str15;31;str14;39;str46;4;str28;16
25194;str10;8;str28;20;str36;39;str5;3;str48;48;str36;7;str20;4
25195;str42;18;str27;9;str11;23;str44;26;str11;41;str38;40;str18;17
25196;str7;24;str34;5;str42;20;str30;47;str19;29;str45;2;str10;39
25197;str37;10;str18;39;str41;16;str46;20;str16;15;str3;32;str10;36
25198;str28;36;str6;48;str26;18;str43;11;str37;4;str43;37;str13;38
25199;str33;17;str5;45;str22;27;str21;46;str26;46;str25;46;str6;38
25200;str21;38;str34;39;str14;2;str9;42;str38;8;str35;10;str30;26
25201;str32;21;str36;25;str6;47;str24;31;str31;50;str47;28;str25;48
25202;str45;40;str34;48;str8;5;str28;29;str23;46;str44;2;str16;21
25203;str32;47;str19;19;str8;18;str35;16;str24;46;str40;36;str29;49
25204;str41;1;str16;50;str31;12;str15;33;str29;23;str14;23;str17;2
25205;str48;4;str18;36;str46;17;str26;12;str8;4;str21;30;str2;37
25206;str39;39;str45;40;str34;33;str17;4;str25;24;str37;32;str37;29
25207;str50;16;str7;43;str42;45;str1;18;str8;32;str23;16;str36;29
25208;str1;45;str46;6;str33;17;str35;27;str48;33;str17;27;str21;32
25209;str33;5;str46;27;str49;34;str34;35;str17;25;str49;45;str34;37
25210;str34;43;str17;8;str39;17;str39;22;str26;49;str8;14;str26;16
25211;str38;18;str6;14;str41;43;str27;33;str25;5;str20;1;str10;40
25212;str5;24;str48;24;str28;27;str39;43;str22;3;str10;1;str47;20
25213;str40;13;str2;21;str27;45;str49;27;str15;25;str50;27;str11;16
25214;str47;11;str10;29;str29;27;str20;15;str4;10;str35;8;str14;35
25215;str30;37;str4;34;str1;23;str48;48;str50;38;str7;33;str4;12
25216;str6;1;str45;33;str34;38;str2;23;str47;24;str29;50;str29;45
25217;str12;34;str48;4;str28;41;str24;1;str24;30;str26;25;str16;47
25218;str5;9;str30;9;str27;45;str21;27;str22;20;str9;45;str23;24
25219;str1;15;str45;14;str12;4;str5;20;str44;50;str11;9;str3;50
25220;str1;7;str40;16;str13;23;str10;5;str24;21;str23;43;str21;10
25221;str35;9;str24;10;str34;5;str35;35;str34;26;str17;18;str43;50
25222;str35;6;str25;18;str22;28;str43;12;str3;49;str9;44;str21;38
25223;str17;7;str7;15;str6;27;str46;14;str23;7;str26;45;str49;50
25224;str34;2;str9;37;str49;35;str19;15;str24;6;str28;42;str32;16
25225;str20;36;str21;45;str8;25;str21;26;str22;27;str34;47;str6;17
25226;str15;27;str18;18;str22;49;str31;42;str37;33;str47;20;str2;13
25227;str49;5;str14;38;str23;37;str18;28;str37;32;str3;45;str26;24
25228;str33;20;str23;15;str33;42;str42;11;str42;46;str7;49;str50;13
25229;str33;10;str9;50;str34;37;str1;26;str36;12;str46;45;str11;50
25230;str9;11;str40;40;str47;45;str15;48;str13;15;str25;10;str2;6
25231;str25;49;str30;13;str26;1;str11;39;str6;21;str11;50;str41;14
25232;str10;6;str13;13;str31;13;str47;22;str6;11;str11;25;str29;46
25233;str37;26;str38;35;str20;43;str11;6;str26;49;str40;1;str27;22
25234;str41;33;str11;46;str21;24;str6;18;str48;33;str20;6;str28;24
25235;str12;40;str49;27;str50;15;str14;36;str32;23;str12;16;str3;34
25236;str17;25;str36;43;str47;39;str1;25;str37;21;str8;12;str43;13
25237;str21;11;str48;4;str21;11;str35;16;str38;29;str46;26;str35;11
25238;str8;20;str26;41;str1;49;str44;22;str4;46;str47;33;str38;38
25239;str5;28;str5;4;str9;10;str18;20;str47;34;str9;48;str9;24
25240;str33;8;str29;47;str49;49;str43;46;str49;37;str31;17;str2;47
25241;str22;43;str18;7;str6;19;str25;45;str38;35;str47;39;str39;31
25242;str11;22;str1;19;str47;46;str40;41;str8;34;str32;45;str2;18
25243;str16;3;str29;20;str13;50;str12;29;str22;21;str48;37;str46;12
25244;str29;7;str34;34;str35;36;str10;20;str41;40;str29;28;str4;40
25245;str5;40;str6;7;str38;41;str41;2;str10;50;str14;21;str5;49
25246;str28;28;str6;2;str25;16;str15;45;str20;25;str43;41;str36;19
25247;str44;23;str31;32;str30;36;str16;49;str37;25;str20;3;str44;7
