21477;str26;49;str26;33;str32;36;str6;48;str43;13;str43;49;str7;32;str28;49;str15
21478;str27;21;str36;18;str49;8;str47;24;str2;6;str17;5;str33;32;str23;12;str35
21479;str16;5;str41;20;str10;2;str18;19;str43;10;str24;46;str18;8;str28;40;str6
21480;str15;28;str44;46;str22;10;str38;8;str17;14;str16;18;str7;20;str15;47;str20
21481;str18;48;str43;18;str12;32;str11;26;str27;30;str22;25;str12;41;str10;21;str18
21482;str38;41;str42;7;str13;36;str44;14;str42;4;str2;13;str6;32;str31;31;str21
21483;str50;41;str27;32;str1;10;str7;9;str37;22;str49;38;str33;19;str14;16;str37
21484;str42;40;str7;48;str4;3;str12;5;str11;31;str24;14;str14;26;str28;32;str33
21485;str37;38;str17;20;str49;2;str32;50;str25;29;str14;35;str48;19;str43;18;str20
21486;str7;40;str32;19;str25;42;str41;19;str49;10;str9;21;str28;24;str33;29;str6
21487;str46;31;str37;26;str2;20;str43;5;str30;6;str3;32;str10;38;str22;20;str17
21488;str18;23;str16;50;str33;30;str38;26;str31;22;str43;36;str33;48;str5;12;str29
21489;str50;30;str41;9;str10;19;str11;47;str41;27;str3;23;str49;46;str8;37;str11
21490;str6;48;str39;42;str11;25;str24;11;str12;39;str18;39;str50;7;str18;17;str45
21491;str4;44;str45;1;str47;41;str3;12;str42;41;str21;1;str50;30;str33;1;str7
21492;str14;29;str12;49;str31;43;str45;22;str46;3;str31;16;str7;40;str4;41;str29
21493;str36;10;str15;13;str15;1;str45;8;str10;50;str24;2;str49;36;str26;8;str4
21494;str8;9;str46;37;str22;43;str11;32;str48;36;str4;10;str1;44;str47;22;str42
21495;str5;28;str26;8;str6;22;str35;18;str10;1;str33;25;str14;43;str1;17;str30
21496;str12;24;str19;11;str7;14;str45;16;str7;24;str49;44;str38;45;str43;41;str8
21497;str43;15;str44;48;str38;48;str5;47;str49;47;str24;20;str20;9;str18;17;str36
21498;str27;2;str1;18;str17;47;str4;17;str42;40;str46;5;str25;12;str44;15;str8
21499;str19;47;str13;1;str46;44;str42;6;str13;15;str3;3;str11;31;str9;15;str41
21500;str21;25;str40;8;str28;30;str36;5;str11;8;str39;13;str3;31;str18;5;str26
21501;str1;35;str2;23;str6;6;str9;19;str25;23;str9;25;str13;30;str18;23;str24
21502;str2;3;str33;41;str1;40;str3;27;str32;13;str4;36;str18;39;str40;14;str13
21503;str24;38;str6;12;str49;42;str42;29;str33;13;str22;47;str15;1;str27;16;str6
21504;str6;3;str36;14;str46;7;str17;19;str18;18;str26;40;str17;47;str25;35;str1
21505;str44;46;str26;35;str33;15;str43;19;str41;32;str32;3;str42;32;str24;36;str48
21506;str36;18;str33;48;str44;50;str3;5;str20;3;str40;5;str22;27;str8;29;str39
21507;str32;9;str44;40;str33;25;str46;9;str11;9;str1;8;str2;39;str22;33;str25
21508;str38;41;str29;4;str15;47;str26;10;str34;48;str19;29;str15;14;str14;44;str37
21509;str21;29;str4;47;str3;19;str34;30;str31;10;str7;6;str25;24;str23;33;str49
21510;str19;41;str26;10;str39;22;str38;8;str19;49;str41;42;str27;8;str10;10;str49
21511;str9;17;str27;10;str6;50;str48;38;str8;23;str45;40;str8;42;str10;46;str43
21512;str14;48;str39;8;str24;18;str37;9;str3;30;str30;7;str17;12;str28;10;str45
21513;str6;39;str24;20;str49;35;str31;39;str24;14;str6;36;str39;45;str30;5;str36
21514;str32;10;str10;21;str39;41;str11;43;str24;4;str5;43;str28;14;str32;4;str30
21515;str50;37;str42;4;str17;45;str32;23;str48;8;str5;44;str4;37;str21;7;str9
21516;str39;44;str26;40;str49;38;str21;9;str37;21;str41;15;str37;9;str5;49;str17
21517;str5;37;str19;27;str12;38;str23;45;str6;37;str22;15;str39;21;str27;5;str26
21518;str7;39;str31;36;str19;35;str48;6;str8;7;str13;26;str26;17;str6;14;str20
21519;str16;26;str33;28;str21;26;str36;27;str32;7;str44;24;str40;22;str22;36;str2
21520;str17;48;str46;25;str35;48;str3;19;str31;40;str6;10;str27;43;str10;30;str25
21521;str28;21;str30;38;str6;47;str28;30;str15;49;str15;3;str1;18;str1;39;str33
21522;str2;42;str17;15;str38;50;str26;31;str50;38;str1;13;str49;9;str44;32;str4
21523;str7;18;str33;5;str39;6;str1;23;str11;34;str44;45;str49;20;str20;42;str13
21524;str33;22;str48;13;str1;48;str5;35;str32;19;str32;11;str36;32;str17;18;str10
21525;str4;2;str9;41;str10;5;str47;20;str35;22;str1;8;str15;4;str46;32;str35
21526;str3;22;str15;46;str44;32;str23;42;str46;33;str34;1;str15;49;str19;16;str1
21527;str9;17;str50;20;str25;28;str27;21;str34;39;str21;17;str12;2;str34;49;str11
21528;str40;20;str2;47;str27;37;str25;34;str29;17;str17;30;str10;8;str31;6;str9
21529;str44;29;str13;32;str26;5;str39;36;str14;49;str17;1;str19;30;str40;36;str31
21530;str43;48;str12;26;str45;6;str1;32;str21;43;str50;41;str50;6;str36;8;str4
21531;str42;44;str17;16;str18;44;str12;2;str3;19;str44;22;str30;42;str49;1;str42
21532;str23;16;str38;48;str28;42;str29;3;str3;12;str16;34;str22;34;str29;22;str26
21533;str7;27;str27;6;str10;17;str44;48;str17;48;str41;32;str42;42;str50;30;str20
21534;str11;35;str40;19;str20;4;str19;41;str49;24;str30;37;str46;22;str38;13;str36
21535;str15;9;str30;42;str8;50;str7;49;str3;23;str32;3;str49;30;str26;13;str45
21536;str34;4;str16;4;str40;24;str2;37;str28;30;str3;6;str41;26;str13;44;str29
21537;str2;25;str11;31;str25;2;str22;38;str30;2;str35;39;str4;9;str23;26;str19
21538;str39;17;str23;15;str17;10;str48;19;str39;46;str38;16;str44;27;str13;31;str44
21539;str45;44;str2;3;str50;41;str1;36;str38;33;str9;4;str14;39;str35;42;str33
21540;str46;27;str25;49;str45;47;str6;39;str19;17;str40;34;str43;11;str41;44;str18
21541;str40;11;str38;3;str23;35;str12;8;str3;35;str39;12;str31;5;str27;20;str24
21542;str1;46;str37;30;str9;3;str27;36;str8;19;str50;35;str31;40;str11;37;str15
21543;str39;22;str37;38;str24;8;str7;11;str13;26;str40;10;str50;12;str32;37;str41
21544;str11;21;str3;22;str7;6;str30;42;str28;31;str13;12;str45;28;str23;4;str26
21545;str44;37;str35;27;str21;39;str49;45;str2;17;str42;47;str45;16;str37;11;str37
21546;str21;7;str3;37;str11;19;str7;40;str6;19;str3;11;str12;15;str24;10;str32
21547;str40;21;str2;16;str35;7;str45;17;str30;14;str18;33;str23;15;str44;44;str43
21548;str22;50;str43;26;str14;32;str11;14;str22;28;str47;32;str30;1;str47;27;str24
21549;str17;36;str3;17;str7;6;str33;47;str32;11;str2;35;str14;3;str46;40;str34
21550;str18;36;str38;35;str45;46;str11;11;str47;1;str6;21;str1;42;str39;46;str19
21551;str3;36;str38;24;str36;36;str38;32;str2;17;str25;47;str4;36;str45;39;str44
21552;str50;30;str33;18;str23;23;str10;43;str33;39;str31;40;str37;37;str17;7;str46
21553;str12;45;str42;16;str46;7;str3;25;str50;50;str5;2;str50;28;str37;14;str38
21554;str31;17;str30;23;str8;10;str23;18;str27;9;str50;17;str12;5;str49;13;str17
21555;str25;39;str9;26;str2;42;str31;8;str28;7;str47;4;str44;37;str46;6;str22
21556;str3;5;str12;25;str26;35;str38;46;str43;43;str29;42;str35;23;str40;50;str34
21557;str37;47;str50;35;str18;43;str5;27;str15;33;str32;21;str23;3;str46;12;str30
21558;str8;37;str12;38;str13;24;str30;24;str39;21;str9;18;str10;21;str33;35;str29
21559;str28;36;str29;50;str42;36;str4;28;str43;5;str44;47;str38;26;str19;35;str3
21560;str42;28;str34;6;str37;3;str22;8;str37;48;str10;5;str34;29;str31;8;str33
21561;str2;26;str28;23;str38;36;str20;47;str11;14;str6;11;str9;19;str14;19;str4
21562;str50;19;str8;11;str6;37;str9;35;str12;36;str25;46;str21;35;str23;44;str45
21563;str8;41;str35;39;str6;29;str4;20;str46;23;str46;27;str21;24;str34;17;str38
21564;str28;33;str32;39;str37;35;str28;39;str40;10;str10;25;str35;36;str28;50;str23
21565;str42;43;str7;9;str44;11;str38;2;str37;20;str42;43;str41;22;str6;1;str5
21566;str12;45;str28;22;str6;30;str33;16;str34;22;str27;40;str1;37;str44;12;str36
21567;str43;36;str5;49;str34;44;str21;7;str5;20;str48;34;str3;21;str50;15;str40
21568;str43;31;str42;44;str1;50;str50;4;str33;50;str21;8;str19;41;str11;48;str18
21569;str16;27;str46;36;str33;2;str7;10;str7;19;str50;36;str19;14;str12;27;str48
21570;str28;48;str45;14;str41;10;str7;40;str49;12;str27;27;str10;20;str49;31;str30
21571;str32;8;str37;26;str29;35;str40;31;str26;13;str16;46;str7;36;str28;25;str3
21572;str9;38;str29;35;str3;19;str14;6;str3;26;str5;31;str47;17;str32;33;str11
21573;str8;15;str28;25;str37;4;str20;4;str42;50;str32;31;str26;37;str35;6;str27
21574;str22;12;str6;36;str41;31;str42;35;str46;38;str4;39;str12;20;str16;14;str19
21575;str48;32;str6;20;str47;14;str20;8;str34;44;str42;31;str38;50;str39;18;str20
21576;str44;36;str40;14;str6;42;str38;29;str24;12;str20;32;str33;9;str25;39;str21
21577;str43;41;str29;44;str19;27;str4;19;str9;40;str7;40;str25;10;str40;33;str29
21578;str25;8;str13;13;str43;20;str6;47;str12;14;str48;30;str14;3;str14;33;str27
21579;str50;7;str36;46;str12;48;str28;3;str37;12;str15;15;str39;13;str38;31;str23
21580;str44;2;str48;35;str9;45;str45;46;str11;12;str43;3;str49;40;str35;14;str14
21581;str48;1;str19;19;str46;38;str16;9;str27;9;str29;43;str1;30;str4;37;str19
21582;str4;18;str17;27;str29;1;str20;15;str33;29;str16;44;str43;14;str30;27;str4
21583;str2;25;str22;1;str42;45;str30;1;str48;33;str20;29;str2;47;str37;24;str29
21584;str11;26;str9;37;str19;11;str22;36;str17;2;str34;49;str6;11;str31;34;str6
21585;str4;19;str34;44;str36;7;str7;38;str21;41;str35;9;str50;36;str28;20;str2
21586;str41;47;str19;40;str6;50;str8;39;str14;30;str20;34;str31;37;str45;10;str12
21587;str43;43;str8;10;str6;25;str34;1;str2;26;str20;24;str21;50;str5;28;str40
21588;str22;23;str40;17;str22;12;str47;16;str14;17;str32;44;str40;13;str42;12;str41
21589;str49;29;str10;26;str35;24;str22;37;str15;10;str41;19;str19;1;str44;22;str22
21590;str34;37;str31;34;str49;10;str5;25;str20;37;str25;48;str1;2;str48;40;str11
21591;str14;5;str21;41;str4;12;str10;47;str15;47;str40;20;str9;4;str42;43;str11
21592;str3;45;str47;27;str14;15;str3;32;str4;36;str26;30;str36;22;str46;45;str24
21593;str8;25;str32;6;str6;23;str4;16;str40;31;str16;36;str17;1;str22;34;str10
21594;str43;13;str41;19;str27;30;str16;5;str22;40;str25;24;str44;11;str18;1;str26
21595;str40;3;str47;23;str30;8;str39;8;str2;37;str14;22;str25;50;str22;23;str11
21596;str9;27;str14;23;str37;11;str17;11;str19;43;str31;32;str11;49;str12;15;str3
21597;str34;50;str5;40;str19;41;str28;2;str10;35;str50;9;str3;17;str14;22;str8
21598;str20;1;str41;14;str9;6;str39;28;str35;22;str19;46;str12;41;str49;45;str47
21599;str48;11;str36;4;str49;40;str35;36;str32;10;str2;6;str16;12;str27;41;str2
21600;str36;48;str35;40;str21;50;str47;25;str13;43;str33;33;str37;34;str47;22;str32
21601;str35;28;str19;30;str15;24;str6;30;str13;25;str42;40;str45;8;str2;5;str41
21602;str28;18;str49;47;str27;11;str29;11;str43;41;str34;5;str24;18;str32;21;str32
21603;str23;25;str9;32;str25;2;str8;16;str10;43;str26;35;str13;40;str35;18;str32
21604;str45;34;str21;33;str39;10;str1;38;str49;8;str7;29;str13;17;str8;7;str27
21605;str2;16;str40;14;str11;15;str34;48;str14;19;str45;10;str22;33;str43;40;str20
21606;str25;47;str24;38;str32;35;str23;21;str3;6;str47;13;str3;46;str34;5;str25
21607;str32;4;str31;49;str18;41;str32;36;str28;24;str20;20;str15;40;str34;7;str40
21608;str43;14;str32;17;str46;37;str25;3;str30;44;str16;26;str36;21;str45;27;str14
21609;str19;14;str14;1;str34;43;str7;25;str37;8;str1;34;str11;40;str43;30;str49
21610;str15;49;str3;17;str27;16;str2;48;str8;37;str20;40;str8;44;str46;29;str40
21611;str17;41;str20;14;str22;3;str16;9;str31;28;str50;38;str3;48;str27;37;str25
21612;str14;19;str46;12;str43;23;str20;20;str23;3;str5;10;str44;50;str28;6;str8
21613;str16;40;str23;17;str11;18;str48;15;str5;19;str35;21;str22;20;str27;17;str25
21614;str22;39;str32;41;str24;46;str36;20;str48;34;str5;33;str4;21;str19;35;str37
21615;str46;31;str4;31;str29;35;str6;46;str9;4;str22;15;str43;3;str9;38;str41
21616;str17;32;str8;49;str26;26;str43;49;str42;3;str8;18;str43;47;str47;47;str14
21617;str1;3;str4;24;str2;10;str40;6;str33;30;str39;44;str24;36;str44;29;str35
21618;str12;9;str3;17;str31;46;str24;46;str20;33;str49;15;str1;13;str7;21;str47
21619;str12;26;str8;26;str47;27;str41;20;str20;42;str39;1;str43;10;str36;13;str40
21620;str29;6;str29;35;str37;20;str14;23;str46;33;str49;15;str23;44;str11;46;str39
21621;str17;2;str22;5;str20;42;str36;21;str23;2;str33;5;str16;22;str39;35;str35
21622;str8;34;str32;2;str48;48;str28;37;str42;38;str36;38;str9;15;str15;35;str20
21623;str31;8;str21;21;str39;23;str47;48;str45;30;str28;5;str13;21;str2;47;str4
21624;str25;10;str22;23;str35;7;str18;32;str25;32;str49;26;str46;25;str38;43;str4
21625;str1;40;str16;46;str9;37;str49;8;str17;43;str24;31;str48;9;str1;2;str38
21626;str46;10;str32;7;str3;3;str9;9;str40;18;str38;40;str39;23;str1;28;str38
21627;str8;39;str46;22;str1;45;str37;4;str9;3;str1;34;str30;40;str4;26;str19
21628;str45;19;str17;1;str31;27;str40;48;str49;23;str16;22;str19;22;str9;32;str21
21629;str19;1;str6;32;str36;9;str25;24;str37;48;str28;40;str47;31;str22;14;str48
21630;str32;49;str27;28;str10;45;str46;12;str11;3;str40;43;str36;44;str32;39;str38
21631;str9;27;str18;4;str1;16;str19;27;str6;28;str47;35;str37;46;str32;7;str39
21632;str45;46;str17;44;str12;18;str25;1;str24;36;str12;5;str11;23;str29;14;str30
21633;str20;42;str45;26;str16;26;str6;27;str13;25;str8;13;str47;46;str11;41;str29
21634;str3;47;str50;34;str24;27;str3;38;str15;46;str42;1;str48;41;str23;15;str27
21635;str45;48;str25;47;str46;42;str7;15;str47;37;str26;32;str1;33;str42;24;str25
21636;str47;30;str9;22;str8;9;str32;1;str20;50;str9;19;str35;31;str43;4;str37
21637;str49;14;str11;33;str17;22;str10;6;str24;30;str15;32;str13;45;str28;39;str38
21638;str31;44;str7;29;str19;10;str19;26;str29;8;str27;49;str18;39;str15;11;str36
21639;str37;25;str29;9;str12;33;str49;11;str8;34;str7;50;str7;9;str14;29;str34
21640;str1;13;str16;7;str6;40;str41;9;str7;12;str13;9;str2;15;str28;16;str2
21641;str36;11;str16;25;str27;49;str5;17;str26;25;str1;42;str1;26;str46;9;str30
21642;str25;8;str45;47;str34;15;str7;2;str9;25;str10;17;str32;41;str13;48;str44
21643;str48;2;str39;45;str8;45;str40;20;str1;5;str8;1;str1;45;str21;24;str42
21644;str48;45;str35;27;str43;32;str45;34;str17;49;str25;42;str30;42;str25;42;str12
21645;str33;26;str30;13;str26;32;str50;30;str38;39;str2;39;str46;24;str43;39;str28
21646;str14;44;str42;39;str31;46;str19;39;str2;23;str25;31;str17;15;str22;5;str10
21647;str15;10;str47;5;str11;45;str14;1;str24;50;str15;44;str29;49;str30;7;str40
21648;str22;9;str16;36;str42;31;str50;30;str4;26;str20;46;str25;39;str39;6;str30
21649;str46;22;str32;15;str24;31;str20;11;str32;30;str15;7;str23;50;str1;2;str23
21650;str45;15;str13;11;str40;41;str44;7;str30;30;str19;17;str43;17;str12;43;str19
21651;str7;45;str11;48;str27;32;str12;1;str32;50;str24;27;str20;10;str24;34;str5
21652;str22;33;str12;38;str31;3;str1;16;str14;43;str4;38;str1;40;str16;30;str15
21653;str6;48;str23;16;str48;1;str35;37;str25;28;str10;34;str22;12;str3;36;str46
21654;str19;1;str31;32;str35;44;str31;12;str19;11;str15;23;str47;50;str31;39;str8
21655;str20;11;str44;16;str41;1;str16;44;str44;5;str50;42;str36;1;str16;1;str43
21656;str22;23;str35;5;str18;4;str44;37;str41;23;str4;35;str32;28;str31;15;str16
21657;str24;40;str5;33;str48;48;str40;41;str19;13;str20;42;str19;36;str47;50;str38
21658;str10;2;str40;14;str47;14;str19;48;str10;34;str16;1;str44;32;str21;35;str48
21659;str9;33;str16;40;str41;41;str50;12;str20;10;str24;31;str45;18;str36;31;str36
21660;str20;18;str42;29;str30;8;str24;3;str31;41;str7;11;str25;30;str1;33;str34
21661;str46;28;str11;15;str10;28;str46;4;str35;29;str8;30;str7;18;str36;28;str3
21662;str2;13;str40;10;str36;44;str46;45;str5;31;str13;11;str23;14;str16;9;str25
21663;str29;5;str42;4;str25;43;str42;15;str10;22;str13;18;str4;44;str7;24;str34
21664;str40;18;str8;13;str39;35;str33;46;str44;42;str44;28;str35;5;str24;31;str26
21665;str18;15;str44;41;str20;22;str23;28;str13;47;str17;40;str1;49;str42;26;str34
21666;str15;5;str44;47;str14;36;str16;44;str40;38;str18;43;str4;13;str40;38;str20
21667;str4;11;str5;21;str33;4;str45;23;str25;21;str19;2;str15;34;str30;2;str9
21668;str23;22;str30;14;str9;9;str18;22;str24;28;str49;15;str12;49;str20;5;str23
21669;str31;27;str24;7;str46;20;str26;44;str11;20;str32;35;str5;23;str16;16;str8
21670;str22;4;str44;9;str30;12;str49;11;str47;13;str14;30;str23;32;str42;38;str25
21671;str20;47;str15;19;str12;2;str50;50;str41;24;str37;29;str18;39;str9;38;str1
21672;str19;19;str50;39;str3;27;str45;44;str14;26;str14;4;str4;43;str37;36;str12
21673;str11;39;str17;26;str5;17;str30;27;str29;11;str19;41;str14;47;str29;16;str41
21674;str32;9;str34;50;str7;38;str32;19;str4;41;str21;25;str33;23;str30;43;str28
21675;str25;32;str16;28;str15;47;str10;24;str17;11;str40;45;str42;46;str23;27;str35
21676;str37;34;str50;10;str12;40;str33;18;str39;37;str45;10;str40;48;str14;23;str20
21677;str22;48;str16;48;str5;50;str27;9;str42;41;str44;23;str14;6;str38;22;str3
21678;str8;40;str26;6;str16;13;str43;46;str31;30;str14;41;str19;30;str42;11;str49
21679;str37;27;str23;1;str50;34;str36;11;str7;38;str20;37;str41;9;str9;30;str31
21680;str32;10;str2;36;str12;32;str42;45;str26;34;str42;4;str5;10;str33;10;str27
21681;str9;15;str44;28;str14;11;str26;25;str33;34;str27;32;str8;43;str4;4;str45
21682;str8;26;str10;25;str45;35;str26;14;str17;6;str29;31;str26;29;str26;8;str11
21683;str26;15;str32;4;str43;7;str44;4;str45;28;str47;9;str5;21;str13;13;str49
21684;str32;20;str19;24;str25;15;str28;32;str26;36;str46;4;str16;6;str33;50;str31
21685;str31;41;str17;24;str28;41;str2;47;str10;44;str42;38;str42;5;str44;31;str1
21686;str39;1;str35;9;str10;24;str21;39;str20;32;str45;31;str7;20;str22;11;str6
21687;str42;13;str36;1;str28;37;str44;20;str12;33;str44;6;str37;36;str13;20;str20
21688;str37;36;str12;31;str32;28;str37;6;str28;22;str48;14;str10;5;str40;39;str3
21689;str45;43;str46;38;str7;23;str39;39;str1;10;str12;4;str40;31;str6;19;str46
21690;str25;11;str12;29;str25;16;str25;30;str34;38;str47;39;str5;20;str21;17;str28
21691;str27;21;str40;5;str26;41;str8;34;str35;34;str4;45;str23;10;str21;12;str21
21692;str1;24;str18;16;str49;14;str4;9;str29;7;str16;31;str26;4;str27;39;str26
21693;str1;36;str36;46;str18;24;str26;34;str32;50;str22;12;str13;23;str49;6;str48
21694;str26;38;str8;12;str32;31;str38;18;str30;42;str11;17;str47;29;str21;49;str49
21695;str9;22;str29;28;str12;28;str8;3;str7;50;str3;46;str15;20;str22;12;str4
21696;str38;27;str39;3;str49;39;str17;20;str20;43;str46;4;str40;4;str5;33;str48
21697;str9;16;str22;43;str43;21;str47;21;str41;21;str19;40;str14;26;str25;1;str38
21698;str49;35;str39;16;str9;18;str1;33;str42;15;str22;22;str38;13;str42;20;str18
21699;str8;25;str4;7;str14;27;str10;3;str29;41;str49;38;str42;47;str20;4;str46
21700;str2;23;str13;7;str45;11;str49;18;str17;48;str32;6;str26;31;str34;15;str16
21701;str44;44;str22;2;str36;45;str32;27;str39;34;str29;21;str37;7;str44;25;str41
21702;str27;50;str46;25;str20;9;str35;46;str38;47;str7;30;str2;27;str42;34;str44
21703;str48;47;str5;30;str33;40;str40;40;str40;39;str47;16;str34;13;str45;43;str44
21704;str44;36;str14;31;str41;47;str5;11;str2;40;str30;48;str20;21;str38;45;str32
21705;str50;29;str12;43;str21;48;str16;13;str26;38;str26;38;str24;38;str15;19;str8
21706;str10;25;str45;34;str48;50;str12;46;str18;45;str9;11;str3;48;str39;38;str20
21707;str41;10;str15;8;str12;3;str28;6;str28;5;str19;1;str43;31;str1;32;str36
21708;str45;1;str2;43;str37;40;str10;35;str42;20;str32;32;str4;1;str26;30;str21
21709;str20;17;str14;47;str7;10;str35;22;str47;2;str48;32;str4;15;str31;10;str46
21710;str43;37;str43;11;str34;3;str25;27;str16;16;str30;13;str8;18;str29;38;str27
21711;str47;12;str36;6;str2;17;str27;37;str21;42;str36;50;str20;50;str18;36;str20
21712;str22;20;str10;23;str9;46;str37;18;str5;42;str25;3;str23;48;str32;36;str23
21713;str27;5;str18;36;str18;13;str27;30;str15;16;str46;47;str12;46;str47;14;str3
21714;str31;28;str25;25;str22;37;str31;25;str43;18;str46;15;str37;32;str43;15;str22
21715;str5;49;str30;28;str37;41;str33;43;str46;26;str13;38;str31;7;str24;21;str2
21716;str27;50;str14;39;str4;29;str24;35;str47;32;str4;24;str25;3;str30;33;str25
21717;str48;42;str29;1;str4;47;str22;26;str7;33;str2;11;str12;13;str11;50;str36
21718;str3;33;str49;44;str24;23;str32;20;str11;32;str49;15;str5;28;str11;27;str29
21719;str45;39;str7;32;str42;26;str47;14;str1;38;str19;24;str20;49;str45;37;str37
21720;str6;31;str12;28;str15;8;str8;26;str33;11;str14;49;str16;19;str25;22;str1
21721;str30;6;str7;31;str28;19;str34;41;str24;42;str46;24;str10;31;str15;47;str15
21722;str27;43;str22;14;str29;8;str8;2;str24;23;str6;45;str38;30;str20;4;str2
21723;str34;14;str41;44;str41;45;str17;11;str5;16;str40;7;str47;35;str2;41;str19
21724;str32;8;str50;32;str21;5;str37;31;str21;27;str1;48;str43;34;str34;42;str50
21725;str37;34;str31;49;str28;19;str13;18;str44;47;str14;49;str23;11;str20;14;str10
21726;str12;35;str32;15;str18;31;str23;32;str46;14;str14;38;str34;12;str1;14;str22
21727;str20;38;str1;46;str50;5;str3;47;str11;44;str1;14;str23;42;str31;43;str8
21728;str18;19;str18;45;str12;8;str48;21;str38;27;str6;49;str25;43;str47;27;str40
21729;str29;7;str19;33;str26;30;str4;34;str37;29;str10;18;str16;6;str28;27;str49
21730;str25;21;str34;4;str40;39;str36;7;str18;1;str15;19;str39;21;str37;41;str22
21731;str7;7;str15;42;str41;44;str16;41;str27;5;str14;39;str34;17;str33;13;str12
21732;str46;15;str22;20;str6;28;str4;13;str5;5;str45;49;str23;3;str8;26;str19
21733;str20;16;str50;34;str20;41;str6;36;str29;49;str4;14;str2;23;str20;1;str32
21734;str44;32;str20;10;str24;9;str12;17;str16;38;str24;25;str35;32;str26;5;str22
21735;str21;3;str17;1;str42;43;str21;46;str21;34;str11;33;str42;44;str47;30;str30
21736;str48;35;str24;15;str45;31;str5;49;str10;33;str6;26;str5;39;str50;5;str50
21737;str40;7;str19;23;str7;23;str1;19;str24;18;str22;41;str22;16;str9;42;str5
21738;str10;45;str42;26;str2;23;str37;10;str47;28;str26;40;str35;24;str48;13;str20
21739;str16;7;str50;43;str37;44;str21;10;str31;1;str50;37;str50;11;str5;13;str10
21740;str28;33;str2;25;str40;3;str41;44;str48;46;str25;40;str17;34;str9;41;str14
21741;str30;48;str35;3;str34;12;str47;37;str20;7;str44;38;str29;8;str29;40;str33
21742;str5;10;str13;27;str3;27;str12;38;str10;42;str4;10;str50;49;str2;38;str50
21743;str11;20;str13;29;str41;18;str20;49;str32;43;str7;49;str46;9;str50;26;str8
21744;str8;30;str17;29;str39;22;str26;14;str5;3;str45;38;str3;37;str3;10;str46
21745;str34;39;str14;21;str22;50;str33;17;str40;41;str14;18;str4;19;str7;1;str20
21746;str48;31;str23;2;str46;29;str3;36;str19;40;str26;8;str22;14;str11;12;str46
21747;str10;11;str49;15;str34;42;str7;38;str10;46;str45;14;str38;9;str2;46;str31
21748;str26;41;str7;23;str36;35;str48;45;str4;25;str6;13;str26;8;str8;12;str3
21749;str24;5;str25;14;str24;19;str2;26;str22;31;str32;21;str12;40;str5;2;str35
21750;str16;28;str29;35;str41;10;str41;7;str18;44;str10;45;str38;32;str20;41;str31
21751;str12;23;str43;9;str6;42;str29;5;str40;11;str11;45;str23;2;str27;26;str38
21752;str30;25;str44;11;str42;11;str48;40;str39;35;str28;16;str35;50;str27;42;str26
21753;str26;3;str50;30;str6;27;str39;42;str11;44;str50;12;str14;50;str20;18;str14
21754;str31;44;str15;28;str36;35;str14;29;str9;19;str49;5;str39;36;str26;9;str39
21755;str40;10;str5;37;str41;3;str45;27;str34;49;str10;22;str50;9;str24;49;str40
21756;str19;21;str32;32;str15;24;str28;8;str43;36;str8;25;str22;23;str25;29;str43
21757;str49;28;str45;40;str47;24;str6;8;str15;31;str26;48;str45;38;str20;29;str47
21758;str28;31;str25;15;str41;7;str25;20;str19;28;str39;2;str21;7;str50;25;str20
21759;str18;7;str24;16;str5;46;str41;23;str21;44;str39;9;str6;28;str32;21;str2
21760;str4;23;str34;19;str7;18;str22;11;str14;4;str5;20;str36;44;str30;3;str31
21761;str47;22;str41;34;str14;10;str14;37;str6;48;str4;14;str21;7;str41;37;str27
21762;str23;21;str29;5;str18;38;str30;16;str28;12;str9;22;str46;45;str43;10;str28
21763;str22;45;str44;45;str7;1;str1;10;str18;35;str8;10;str27;45;str23;11;str11
21764;str18;30;str46;50;str31;47;str12;28;str32;30;str44;3;str9;4;str42;39;str7
21765;str2;47;str15;15;str36;14;str49;43;str3;25;str5;31;str21;48;str3;32;str1
21766;str45;46;str39;13;str50;35;str30;11;str38;45;str24;6;str7;18;str27;12;str48
21767;str17;12;str1;45;str2;23;str12;11;str19;35;str20;21;str13;28;str23;43;str28
21768;str3;3;str37;6;str49;29;str8;18;str14;7;str43;29;str32;18;str3;35;str4
21769;str18;7;str34;26;str19;26;str30;6;str32;32;str17;39;str8;50;str1;36;str22
21770;str39;49;str12;3;str20;29;str17;22;str20;24;str32;22;str8;35;str9;39;str50
21771;str24;45;str42;26;str38;37;str25;26;str22;10;str50;45;str31;15;str37;6;str11
21772;str34;45;str1;14;str20;27;str17;16;str25;26;str14;24;str38;20;str44;8;str3
21773;str22;3;str25;21;str28;25;str46;6;str1;43;str18;44;str13;5;str29;42;str33
21774;str4;5;str9;28;str32;13;str41;34;str18;2;str48;7;str16;26;str44;17;str5
21775;str14;44;str28;6;str28;36;str28;33;str18;50;str30;25;str45;11;str17;18;str37
21776;str10;20;str41;43;str1;27;str4;24;str20;50;str23;15;str20;2;str47;20;str32
21777;str25;50;str1;46;str33;45;str7;32;str13;32;str35;48;str24;1;str49;25;str49
21778;str7;5;str41;20;str24;6;str20;11;str24;4;str23;31;str43;32;str3;21;str40
21779;str43;45;str32;33;str32;20;str16;42;str5;38;str29;46;str13;15;str29;50;str13
21780;str12;28;str42;36;str32;47;str30;35;str15;41;str26;24;str29;31;str32;16;str13
