29802;str14;40;str21;5;str22
29803;str15;18;str21;15;str48
29804;str47;33;str12;25;str46
29805;str45;24;str22;16;str37
29806;str13;38;str28;8;str3
29807;str45;20;str9;17;str49
29808;str7;4;str24;12;str5
29809;str28;50;str20;43;str10
29810;str24;48;str32;13;str46
29811;str9;28;str15;16;str49
29812;str27;43;str12;45;str38
29813;str33;1;str45;47;str34
29814;str16;20;str47;21;str2
29815;str5;43;str2;1;str21
29816;str1;39;str6;16;str6
29817;str46;43;str26;34;str6
29818;str36;37;str22;11;str11
29819;str3;32;str17;14;str13
29820;str23;7;str31;39;str22
29821;str4;48;str16;5;str34
29822;str12;44;str23;3;str25
29823;str45;3;str1;32;str43
29824;str38;6;str34;28;str40
29825;str21;18;str30;3;str40
29826;str44;22;str2;43;str10
29827;str26;15;str49;28;str1
29828;str26;31;str43;40;str35
29829;str29;42;str9;22;str35
29830;str41;29;str41;14;str8
29831;str18;18;str19;39;str39
29832;str46;17;str25;35;str22
29833;str28;12;str30;41;str33
29834;str10;23;str37;24;str6
29835;str32;46;str43;49;str3
29836;str22;16;str43;46;str18
29837;str43;23;str11;12;str47
29838;str47;31;str11;30;str25
29839;str19;14;str2;10;str31
29840;str32;14;str15;44;str36
29841;str26;29;str21;39;str23
29842;str2;17;str41;6;str13
29843;str16;30;str26;10;str24
29844;str13;18;str29;44;str37
29845;str16;17;str38;4;str37
29846;str31;28;str15;49;str32
29847;str45;37;str32;12;str16
29848;str37;32;str39;47;str13
29849;str7;37;str33;27;str47
29850;str8;44;str31;28;str22
29851;str25;1;str21;28;str6
29852;str33;34;str18;22;str39
29853;str34;8;str28;18;str40
29854;str7;7;str3;41;str50
29855;str32;7;str13;49;str9
29856;str3;45;str21;50;str7
29857;str23;37;str40;12;str8
29858;str49;6;str38;14;str33
29859;str18;43;str21;15;str35
29860;str29;27;str33;42;str46
29861;str18;2;str22;2;str18
29862;str48;24;str26;12;str47
29863;str25;13;str23;3;str27
29864;str46;9;str2;22;str19
29865;str17;7;str30;36;str3
29866;str48;11;str6;31;str4
29867;str21;12;str43;8;str2
29868;str48;2;str9;16;str9
29869;str38;28;str28;8;str25
29870;str24;27;str6;2;str34
29871;str48;15;str14;32;str10
29872;str44;12;str12;25;str18
29873;str32;28;str39;47;str31
29874;str32;21;str27;3;str15
29875;str31;43;str19;3;str14
29876;str43;26;str36;1;str14
29877;str47;46;str10;21;str15
29878;str36;12;str16;20;str19
29879;str3;17;str46;25;str2
29880;str29;1;str30;32;str40
29881;str2;44;str31;32;str38
29882;str10;44;str18;36;str49
29883;str37;40;str18;34;str14
29884;str11;15;str40;37;str49
29885;str36;20;str7;18;str32
29886;str20;35;str44;18;str4
29887;str38;29;str1;9;str6
29888;str49;49;str49;40;str11
29889;str46;50;str46;34;str8
29890;str22;34;str9;43;str29
29891;str4;33;str6;15;str46
29892;str40;35;str28;7;str46
29893;str47;5;str3;8;str25
29894;str24;19;str11;17;str46
29895;str39;3;str41;7;str4
29896;str49;41;str9;39;str47
29897;str45;33;str23;13;str50
29898;str27;27;str39;21;str30
29899;str23;40;str26;26;str32
29900;str41;17;str28;30;str2
29901;str46;3;str28;32;str20
29902;str34;10;str4;2;str25
29903;str40;10;str27;9;str50
29904;str39;32;str37;13;str21
29905;str7;26;str1;40;str31
29906;str43;47;str43;8;str23
29907;str42;12;str50;39;str1
29908;str6;41;str16;6;str45
29909;str26;23;str34;24;str15
29910;str6;45;str12;38;str3
29911;str6;12;str9;15;str11
29912;str48;11;str7;34;str4
29913;str39;17;str26;49;str9
29914;str17;44;str45;23;str35
29915;str33;31;str12;17;str50
29916;str17;49;str16;34;str2
29917;str12;40;str19;14;str8
29918;str4;10;str2;31;str35
29919;str31;37;str26;35;str17
29920;str11;21;str42;28;str28
29921;str14;14;str33;30;str25
29922;str42;25;str14;24;str29
29923;str4;22;str47;14;str41
29924;str46;10;str11;7;str12
29925;str26;27;str3;50;str13
29926;str30;37;str16;38;str23
29927;str31;34;str40;5;str32
29928;str21;22;str43;37;str19
29929;str15;5;str23;6;str21
29930;str48;18;str45;12;str7
29931;str19;44;str11;49;str22
29932;str12;23;str33;25;str28
29933;str19;15;str18;34;str35
29934;str28;5;str34;20;str26
29935;str1;25;str3;27;str5
29936;str2;49;str25;27;str22
29937;str10;12;str37;37;str12
29938;str38;14;str25;1;str37
29939;str42;42;str45;28;str43
29940;str36;13;str41;19;str38
29941;str40;1;str21;39;str42
29942;str33;16;str2;46;str6
29943;str2;41;str49;27;str45
29944;str39;17;str44;49;str25
29945;str4;39;str39;38;str15
29946;str19;7;str4;37;str37
29947;str15;36;str30;24;str49
29948;str8;33;str46;26;str42
29949;str29;21;str5;29;str41
29950;str10;7;str43;35;str2
29951;str41;49;str19;13;str9
29952;str2;14;str16;48;str19
29953;str16;11;str15;16;str7
29954;str38;48;str32;25;str49
29955;str17;18;str4;29;str46
29956;str23;44;str38;15;str45
29957;str35;49;str9;49;str48
29958;str39;15;str43;30;str31
29959;str2;10;str28;14;str49
29960;str49;35;str34;34;str42
29961;str45;22;str45;14;str39
29962;str20;21;str47;33;str25
29963;str43;10;str32;2;str19
29964;str37;40;str4;11;str36
29965;str12;20;str43;43;str45
29966;str37;48;str23;4;str45
29967;str8;35;str4;22;str50
29968;str23;45;str30;13;str16
29969;str28;14;str26;45;str30
29970;str9;38;str48;28;str26
29971;str5;20;str2;6;str22
29972;str48;13;str26;11;str10
29973;str15;12;str17;23;str50
29974;str26;29;str23;16;str48
29975;str3;20;str47;39;str25
29976;str18;38;str21;49;str3
29977;str3;11;str10;14;str36
29978;str31;15;str33;4;str49
29979;str4;8;str28;21;str1
29980;str42;27;str26;38;str31
29981;str40;19;str5;10;str23
29982;str17;6;str40;37;str48
29983;str24;26;str35;38;str8
29984;str35;44;str34;39;str44
29985;str46;47;str7;10;str14
29986;str48;41;str26;47;str48
29987;str43;35;str20;8;str20
29988;str43;6;str23;36;str22
29989;str49;6;str8;27;str30
29990;str45;1;str12;14;str31
29991;str48;6;str4;47;str40
29992;str18;24;str48;8;str6
29993;str26;18;str11;35;str22
29994;str6;41;str32;14;str46
29995;str46;11;str50;40;str31
29996;str1;39;str8;43;str35
29997;str20;14;str6;24;str32
29998;str1;50;str19;19;str33
29999;str50;27;str49;42;str31
30000;str19;50;str15;47;str27
30001;str8;43;str1;38;str27
30002;str7;20;str24;41;str42
30003;str3;38;str37;13;str32
30004;str26;10;str32;20;str37
30005;str13;35;str49;13;str40
30006;str37;14;str38;21;str49
30007;str24;33;str15;1;str2
30008;str49;18;str17;48;str1
30009;str3;31;str13;34;str38
30010;str47;21;str4;26;str21
30011;str18;6;str33;42;str13
30012;str7;47;str33;41;str11
30013;str41;38;str31;21;str11
30014;str49;6;str3;32;str9
30015;str18;8;str19;15;str18
30016;str14;22;str12;30;str18
30017;str23;18;str49;43;str21
30018;str44;5;str19;5;str3
30019;str21;3;str10;9;str48
30020;str12;37;str7;15;str49
30021;str17;50;str5;27;str4
30022;str28;11;str44;32;str24
30023;str3;34;str5;23;str17
30024;str40;47;str19;41;str14
30025;str32;34;str25;33;str11
30026;str38;20;str21;17;str13
30027;str20;16;str13;7;str6
30028;str26;50;str11;42;str2
30029;str13;25;str31;45;str3
30030;str23;3;str46;11;str30
30031;str37;19;str19;42;str33
30032;str34;31;str2;16;str12
30033;str21;26;str44;48;str45
30034;str29;29;str21;35;str23
30035;str34;7;str2;12;str15
30036;str4;43;str17;17;str37
30037;str8;21;str25;21;str2
30038;str46;9;str16;4;str38
30039;str34;39;str42;9;str18
30040;str33;47;str7;30;str26
30041;str36;27;str24;4;str5
30042;str42;43;str12;40;str24
30043;str6;26;str39;4;str3
30044;str31;5;str31;23;str49
30045;str22;40;str21;7;str7
30046;str23;19;str30;35;str37
30047;str23;13;str13;27;str33
30048;str49;50;str30;11;str50
30049;str26;28;str38;25;str33
30050;str19;50;str32;43;str13
30051;str41;29;str12;44;str50
30052;str41;6;str17;35;str33
30053;str7;34;str17;18;str15
30054;str41;47;str17;26;str38
30055;str28;40;str10;25;str46
30056;str49;36;str46;12;str11
30057;str37;27;str49;34;str39
30058;str46;38;str35;50;str47
30059;str13;37;str37;29;str20
30060;str12;50;str46;15;str9
30061;str43;6;str9;8;str43
30062;str22;20;str48;47;str35
30063;str40;8;str4;15;str47
30064;str30;32;str23;5;str1
30065;str35;40;str21;46;str16
30066;str50;18;str40;36;str1
30067;str30;9;str26;2;str19
30068;str14;21;str39;46;str19
30069;str38;9;str17;5;str21
30070;str18;39;str20;35;str29
30071;str30;43;str37;24;str19
30072;str6;25;str8;33;str1
30073;str15;35;str3;50;str13
30074;str12;38;str18;9;str22
30075;str31;31;str15;41;str34
30076;str17;17;str20;23;str10
30077;str45;34;str12;16;str22
30078;str30;20;str39;23;str49
30079;str7;38;str36;30;str11
30080;str28;18;str35;30;str44
30081;str47;12;str3;47;str33
30082;str21;14;str20;38;str31
30083;str37;40;str43;23;str47
30084;str19;50;str8;13;str24
30085;str41;47;str7;21;str21
30086;str42;23;str42;38;str17
30087;str2;21;str36;27;str9
30088;str19;24;str7;12;str3
30089;str24;8;str19;48;str45
30090;str35;23;str18;5;str45
30091;str33;12;str8;25;str38
30092;str5;20;str24;27;str31
30093;str11;6;str34;8;str18
30094;str6;40;str20;49;str38
30095;str45;23;str23;11;str12
30096;str44;39;str30;41;str22
30097;str37;41;str26;32;str8
30098;str5;42;str28;43;str9
30099;str23;3;str19;20;str8
30100;str48;43;str15;10;str20
30101;str17;5;str32;43;str36
30102;str29;28;str10;20;str8
30103;str4;12;str18;20;str19
30104;str20;47;str20;9;str6
30105;str3;30;str3;50;str47
30106;str47;1;str46;32;str16
30107;str37;48;str48;33;str3
30108;str44;14;str28;1;str29
30109;str18;23;str20;18;str49
30110;str21;34;str49;36;str18
30111;str38;49;str37;21;str27
30112;str7;46;str22;5;str9
30113;str15;16;str35;7;str48
30114;str46;49;str50;28;str49
30115;str27;33;str50;16;str24
30116;str29;48;str13;47;str13
30117;str5;46;str22;30;str41
30118;str2;19;str32;24;str48
30119;str18;39;str4;15;str31
30120;str48;11;str49;24;str11
30121;str34;38;str12;19;str46
30122;str19;42;str23;29;str12
30123;str9;10;str9;24;str35
30124;str47;18;str44;43;str32
30125;str26;27;str46;23;str34
30126;str2;44;str15;6;str31
30127;str18;32;str20;13;str40
30128;str10;39;str2;17;str17
30129;str28;25;str32;18;str18
30130;str14;49;str5;30;str22
30131;str21;28;str29;25;str32
30132;str10;5;str48;49;str16
30133;str18;26;str20;38;str10
30134;str45;19;str10;24;str45
30135;str47;12;str3;45;str39
30136;str37;34;str4;24;str2
30137;str36;9;str37;33;str39
30138;str15;23;str44;34;str14
30139;str12;19;str12;9;str42
30140;str39;35;str4;37;str33
30141;str16;50;str46;43;str7
30142;str33;35;str25;10;str21
30143;str39;28;str40;22;str30
30144;str7;2;str16;45;str47
30145;str1;31;str29;18;str18
30146;str19;40;str6;1;str15
30147;str23;44;str46;11;str11
30148;str14;32;str34;20;str50
30149;str47;25;str5;35;str15
30150;str43;2;str4;27;str26
30151;str5;45;str22;41;str34
30152;str25;37;str39;18;str33
30153;str16;43;str38;19;str47
30154;str16;21;str30;23;str26
30155;str21;29;str30;35;str23
30156;str6;36;str15;15;str49
30157;str7;19;str23;30;str34
30158;str14;6;str43;8;str18
30159;str49;37;str31;30;str18
30160;str10;26;str24;23;str10
30161;str25;29;str27;6;str16
30162;str6;31;str42;10;str42
30163;str40;7;str25;46;str19
30164;str10;47;str49;3;str31
30165;str48;20;str43;24;str21
30166;str13;20;str16;40;str7
30167;str39;11;str41;4;str16
30168;str22;7;str42;43;str48
30169;str3;23;str32;36;str36
30170;str42;6;str47;45;str15
30171;str17;16;str45;41;str7
30172;str37;17;str16;44;str44
30173;str35;42;str32;21;str48
30174;str12;38;str5;41;str4
30175;str43;43;str14;33;str39
30176;str2;6;str17;48;str20
30177;str5;8;str19;41;str13
30178;str29;7;str25;27;str24
30179;str44;32;str21;47;str37
30180;str42;12;str41;24;str44
30181;str33;42;str16;25;str19
30182;str39;26;str44;7;str22
30183;str17;17;str50;42;str37
30184;str45;11;str31;19;str29
30185;str6;22;str32;32;str28
30186;str27;37;str36;30;str44
30187;str15;39;str23;50;str11
30188;str32;9;str11;49;str7
30189;str5;35;str23;1;str46
30190;str48;14;str5;12;str15
30191;str45;36;str34;50;str27
30192;str39;40;str45;12;str15
30193;str40;49;str5;45;str27
30194;str10;2;str13;26;str40
30195;str14;4;str28;33;str41
30196;str1;25;str24;24;str13
30197;str33;49;str18;27;str37
30198;str41;36;str11;25;str28
30199;str36;3;str8;47;str24
30200;str32;43;str44;26;str50
30201;str12;17;str4;44;str4
30202;str25;3;str34;17;str33
30203;str4;45;str33;14;str26
30204;str43;13;str13;9;str39
30205;str25;49;str27;11;str48
30206;str29;15;str43;25;str33
30207;str35;10;str3;9;str3
30208;str11;36;str10;41;str32
30209;str28;15;str40;41;str23
30210;str26;8;str24;15;str44
30211;str40;27;str32;27;str3
30212;str49;29;str42;39;str20
30213;str25;21;str4;19;str50
30214;str31;39;str12;29;str39
30215;str29;35;str35;42;str2
30216;str2;27;str48;39;str22
30217;str22;45;str29;16;str49
30218;str48;49;str17;15;str27
30219;str33;2;str33;19;str20
30220;str3;39;str15;46;str6
30221;str18;3;str26;24;str20
30222;str42;31;str36;22;str19
30223;str16;13;str11;32;str14
30224;str47;4;str46;6;str24
30225;str11;50;str12;31;str4
30226;str18;23;str35;18;str31
30227;str1;46;str7;39;str44
30228;str23;42;str38;23;str25
30229;str29;48;str7;7;str21
30230;str34;21;str43;32;str2
30231;str7;23;str36;31;str15
30232;str3;18;str28;11;str26
30233;str28;14;str41;37;str18
30234;str5;16;str39;13;str2
30235;str7;27;str41;28;str12
30236;str8;13;str40;37;str33
30237;str40;25;str28;5;str22
30238;str23;46;str8;28;str46
30239;str30;15;str38;32;str17
30240;str13;15;str20;12;str18
30241;str41;35;str10;25;str23
30242;str11;8;str35;2;str44
30243;str8;23;str4;33;str10
30244;str39;6;str37;28;str27
30245;str39;44;str14;25;str41
30246;str4;5;str19;26;str45
30247;str16;48;str37;6;str1
30248;str43;3;str8;50;str37
30249;str16;15;str45;11;str28
30250;str46;10;str9;32;str3
30251;str1;32;str49;3;str44
30252;str46;41;str10;17;str34
30253;str31;32;str21;8;str45
30254;str31;31;str47;20;str18
30255;str3;43;str41;14;str32
30256;str41;22;str23;32;str18
30257;str40;48;str17;37;str12
30258;str36;50;str44;21;str12
30259;str32;26;str12;23;str3
30260;str9;47;str42;9;str8
30261;str44;8;str1;16;str24
30262;str12;10;str30;40;str5
30263;str4;31;str39;21;str4
30264;str10;8;str18;16;str1
30265;str19;48;str47;18;str9
30266;str47;40;str38;35;str35
30267;str39;26;str39;7;str4
30268;str35;47;str47;44;str21
30269;str49;9;str7;3;str42
30270;str29;38;str7;42;str31
30271;str31;8;str5;4;str4
30272;str30;43;str25;43;str39
30273;str30;17;str35;4;str8
30274;str1;18;str49;34;str40
30275;str42;45;str41;11;str20
30276;str43;5;str10;23;str29
30277;str38;11;str35;11;str3
30278;str49;2;str19;30;str11
30279;str49;22;str28;50;str11
30280;str10;8;str45;28;str21
30281;str29;31;str45;3;str8
30282;str28;6;str49;18;str16
30283;str22;26;str39;28;str7
30284;str27;41;str33;49;str42
30285;str35;15;str20;50;str38
30286;str25;24;str27;48;str6
30287;str29;26;str41;8;str23
30288;str14;46;str50;5;str45
30289;str3;7;str43;8;str3
30290;str13;19;str49;20;str16
30291;str45;32;str44;39;str30
30292;str14;27;str28;39;str23
30293;str19;34;str4;34;str6
30294;str27;7;str35;32;str18
30295;str28;48;str19;24;str23
30296;str48;49;str27;38;str9
30297;str7;40;str9;43;str19
30298;str28;6;str13;48;str44
30299;str12;34;str11;11;str37
30300;str11;32;str19;22;str40
30301;str45;8;str33;33;str21
30302;str13;26;str1;44;str41
30303;str40;10;str50;18;str24
30304;str37;47;str1;1;str21
30305;str35;9;str9;37;str44
30306;str31;42;str1;35;str31
30307;str12;32;str14;31;str12
30308;str32;11;str5;21;str24
30309;str22;4;str42;43;str17
30310;str48;26;str31;2;str25
30311;str2;27;str1;27;str12
30312;str26;8;str35;37;str35
30313;str23;46;str13;2;str4
30314;str1;3;str2;32;str19
30315;str49;48;str5;46;str26
30316;str4;23;str49;24;str13
30317;str21;6;str31;17;str45
30318;str50;8;str38;40;str2
30319;str37;30;str21;44;str40
30320;str10;11;str39;50;str50
30321;str9;35;str45;13;str18
30322;str31;37;str8;48;str49
30323;str2;23;str29;25;str38
30324;str42;49;str32;36;str47
30325;str47;46;str16;15;str3
30326;str22;24;str20;8;str25
30327;str22;4;str8;28;str36
30328;str22;41;str22;29;str16
30329;str1;48;str5;49;str22
30330;str16;28;str27;20;str37
30331;str44;41;str28;27;str8
30332;str8;20;str39;29;str22
30333;str22;27;str15;43;str7
30334;str23;20;str22;48;str34
30335;str33;15;str18;3;str30
30336;str24;30;str26;6;str17
30337;str41;47;str7;31;str7
30338;str15;11;str4;8;str2
30339;str28;16;str30;34;str33
30340;str45;3;str15;2;str32
30341;str23;40;str17;21;str49
30342;str32;9;str24;36;str22
30343;str24;15;str12;34;str18
30344;str34;46;str33;45;str47
30345;str12;12;str27;2;str33
30346;str49;3;str48;46;str23
30347;str16;10;str21;36;str10
30348;str9;28;str2;22;str39
30349;str48;22;str8;6;str36
30350;str45;50;str36;14;str24
30351;str9;8;str1;2;str11
30352;str14;5;str19;36;str34
30353;str42;5;str41;15;str43
30354;str10;20;str4;15;str16
30355;str28;33;str39;18;str49
30356;str13;31;str44;26;str42
30357;str41;40;str17;35;str24
30358;str33;6;str1;14;str40
30359;str4;20;str22;45;str33
30360;str13;18;str3;8;str26
30361;str41;4;str9;15;str42
30362;str28;33;str41;39;str14
30363;str4;23;str32;3;str39
30364;str43;20;str22;40;str38
30365;str3;32;str16;35;str36
30366;str19;33;str12;17;str32
30367;str29;5;str8;45;str5
30368;str14;20;str10;19;str21
30369;str26;47;str35;33;str32
30370;str7;18;str32;46;str44
30371;str17;38;str40;8;str17
30372;str6;34;str24;43;str14
30373;str3;23;str33;35;str28
30374;str2;20;str40;11;str45
30375;str33;17;str35;1;str50
30376;str17;17;str30;32;str21
30377;str2;31;str31;16;str44
30378;str7;44;str26;45;str23
30379;str23;20;str40;12;str30
30380;str12;40;str13;1;str1
30381;str42;4;str7;20;str18
30382;str43;12;str20;46;str14
30383;str43;19;str12;32;str39
30384;str6;37;str35;7;str2
30385;str9;33;str19;37;str4
30386;str33;41;str38;45;str50
30387;str34;12;str39;36;str22
30388;str20;22;str15;14;str17
30389;str47;8;str39;49;str23
30390;str39;39;str1;35;str16
30391;str19;40;str25;16;str9
30392;str31;22;str39;4;str37
30393;str11;35;str27;49;str21
30394;str44;1;str7;30;str41
30395;str14;5;str17;4;str47
30396;str7;46;str16;8;str49
30397;str46;39;str49;31;str6
30398;str46;25;str31;1;str6
30399;str16;4;str14;41;str6
30400;str7;47;str31;33;str5
30401;str50;31;str27;43;str24
30402;str4;34;str14;34;str43
30403;str29;13;str17;43;str16
30404;str1;21;str11;28;str25
30405;str23;20;str1;36;str29
30406;str28;3;str43;38;str8
30407;str2;23;str11;33;str8
30408;str7;18;str2;42;str1
30409;str17;48;str45;7;str37
30410;str2;34;str8;34;str8
30411;str20;12;str22;38;str43
30412;str19;47;str46;41;str18
30413;str9;13;str44;49;str24
30414;str27;14;str12;35;str12
30415;str44;24;str31;42;str41
30416;str5;7;str34;11;str35
30417;str32;25;str45;25;str3
30418;str48;41;str40;29;str20
30419;str14;35;str31;15;str48
30420;str45;25;str14;4;str45
30421;str43;15;str49;49;str33
30422;str18;29;str23;9;str13
30423;str27;37;str13;35;str26
30424;str4;16;str29;35;str12
30425;str12;46;str39;24;str21
30426;str26;33;str40;10;str48
30427;str12;18;str32;43;str44
30428;str25;27;str15;17;str37
30429;str18;43;str43;11;str11
30430;str45;42;str7;50;str5
30431;str43;1;str41;50;str22
30432;str23;28;str11;18;str41
30433;str47;14;str34;32;str42
30434;str10;7;str21;35;str31
30435;str13;34;str19;27;str11
30436;str30;43;str17;3;str25
30437;str40;11;str36;26;str12
30438;str18;9;str48;27;str27
30439;str50;2;str29;37;str31
30440;str32;40;str8;28;str25
30441;str21;14;str1;29;str13
30442;str26;21;str45;28;str9
30443;str43;43;str37;39;str12
30444;str2;27;str22;37;str50
30445;str3;7;str42;14;str49
30446;str33;7;str4;49;str23
30447;str36;30;str7;48;str29
30448;str10;17;str39;32;str46
30449;str7;2;str38;11;str30
30450;str47;14;str1;13;str35
30451;str8;6;str23;41;str35
30452;str9;3;str34;22;str3
30453;str8;13;str15;16;str7
30454;str18;30;str38;37;str40
30455;str35;35;str18;49;str49
30456;str15;26;str50;50;str10
30457;str8;35;str36;35;str37
30458;str41;10;str42;34;str42
30459;str20;10;str47;12;str45
30460;str21;21;str27;13;str41
30461;str24;27;str11;15;str26
30462;str46;15;str11;30;str4
30463;str34;15;str38;39;str45
30464;str6;15;str6;29;str6
30465;str42;16;str23;9;str38
30466;str15;35;str47;26;str20
30467;str1;31;str9;45;str46
30468;str49;34;str43;11;str15
30469;str15;6;str4;43;str40
30470;str41;36;str29;19;str20
30471;str40;29;str23;21;str23
30472;str12;24;str7;45;str39
30473;str27;8;str43;11;str22
30474;str21;19;str13;22;str44
30475;str48;36;str50;36;str2
30476;str28;17;str32;38;str10
30477;str5;49;str7;32;str9
30478;str29;3;str20;33;str34
30479;str8;20;str27;15;str39
30480;str2;46;str49;21;str29
30481;str23;2;str24;18;str5
30482;str7;35;str50;14;str39
30483;str42;44;str22;10;str4
30484;str25;48;str33;5;str38
30485;str16;38;str23;3;str6
30486;str32;19;str3;35;str46
30487;str5;43;str34;8;str45
30488;str21;11;str39;6;str3
30489;str11;35;str26;6;str19
30490;str19;37;str36;50;str40
30491;str2;16;str3;28;str35
30492;str1;38;str48;39;str8
30493;str21;13;str34;27;str30
30494;str2;11;str12;3;str24
30495;str22;35;str40;17;str28
30496;str47;15;str32;29;str30
30497;str23;23;str39;21;str6
30498;str2;3;str6;50;str35
30499;str10;50;str45;34;str41
30500;str20;8;str41;23;str47
30501;str28;9;str4;15;str1
30502;str23;41;str41;35;str46
30503;str25;31;str5;41;str30
30504;str35;50;str11;24;str32
30505;str46;1;str7;14;str39
30506;str2;26;str9;2;str27
30507;str25;45;str9;50;str19
30508;str27;26;str17;39;str31
30509;str40;3;str42;39;str40
30510;str2;42;str4;23;str47
30511;str43;6;str2;17;str49
30512;str42;38;str42;30;str37
30513;str50;11;str42;39;str21
30514;str43;7;str11;10;str43
30515;str12;36;str45;19;str10
30516;str34;41;str48;6;str15
30517;str39;40;str7;32;str47
30518;str17;28;str11;30;str2
30519;str36;10;str49;36;str50
30520;str1;45;str35;26;str19
30521;str44;7;str50;4;str46
30522;str30;18;str37;34;str18
30523;str24;48;str15;11;str14
30524;str9;31;str38;30;str47
30525;str18;23;str44;6;str30
30526;str13;12;str6;13;str45
30527;str30;34;str24;5;str17
30528;str44;35;str44;13;str27
30529;str42;15;str44;13;str6
30530;str37;14;str44;31;str14
30531;str10;29;str29;10;str19
30532;str13;35;str50;4;str18
30533;str33;6;str21;32;str33
30534;str21;47;str25;42;str22
30535;str15;17;str43;33;str49
30536;str46;27;str39;50;str16
30537;str28;29;str33;49;str26
30538;str6;18;str9;40;str24
30539;str16;12;str14;49;str30
30540;str49;16;str16;36;str35
30541;str3;2;str26;40;str17
30542;str8;35;str28;42;str21
30543;str39;3;str25;50;str33
30544;str40;14;str47;37;str45
30545;str12;20;str32;41;str37
30546;str39;27;str38;28;str20
30547;str16;48;str8;45;str20
30548;str40;8;str28;48;str41
30549;str24;29;str15;14;str12
30550;str2;43;str50;19;str39
30551;str19;2;str4;46;str48
30552;str49;22;str49;32;str50
30553;str42;32;str29;45;str30
30554;str24;47;str36;33;str2
30555;str24;38;str16;35;str3
30556;str11;44;str14;7;str36
30557;str26;28;str43;3;str24
30558;str43;16;str20;1;str15
30559;str23;22;str21;27;str17
30560;str45;40;str34;1;str14
30561;str39;47;str3;7;str47
30562;str14;13;str38;21;str19
30563;str30;43;str1;36;str31
30564;str40;1;str34;35;str44
30565;str48;31;str29;26;str11
30566;str41;40;str44;44;str22
30567;str45;11;str31;3;str44
30568;str24;39;str35;6;str43
30569;str36;9;str30;31;str29
30570;str29;6;str33;42;str25
30571;str41;49;str19;27;str14
30572;str7;34;str7;2;str8
30573;str38;6;str10;38;str39
30574;str37;12;str20;17;str9
30575;str35;27;str25;2;str7
30576;str42;36;str7;28;str24
30577;str47;24;str49;50;str1
30578;str43;21;str44;49;str21
30579;str5;21;str44;2;str3
30580;str48;27;str19;9;str2
30581;str47;29;str30;48;str16
30582;str6;49;str14;41;str46
30583;str11;7;str23;27;str11
30584;str48;5;str13;16;str23
30585;str37;1;str7;27;str15
30586;str30;47;str31;2;str38
30587;str10;27;str30;27;str34
30588;str17;50;str12;34;str39
30589;str27;9;str22;26;str39
30590;str14;41;str41;50;str32
30591;str20;47;str26;23;str38
30592;str34;42;str36;8;str4
30593;str33;36;str28;18;str3
30594;str16;16;str40;50;str49
30595;str10;50;str6;29;str5
30596;str15;33;str46;20;str21
30597;str28;7;str37;33;str34
30598;str6;39;str11;22;str29
30599;str22;39;str31;40;str49
30600;str38;14;str43;47;str9
30601;str50;22;str37;47;str22
30602;str38;6;str43;40;str7
30603;str39;48;str30;38;str42
30604;str10;9;str28;34;str21
30605;str31;18;str33;40;str35
30606;str11;27;str21;25;str27
30607;str2;8;str35;47;str50
30608;str37;10;str22;3;str8
30609;str42;36;str13;50;str38
30610;str32;6;str5;36;str17
30611;str30;31;str48;8;str30
30612;str42;3;str34;36;str43
30613;str34;7;str47;25;str26
30614;str11;20;str34;30;str31
30615;str26;50;str29;30;str33
30616;str40;22;str6;2;str18
30617;str10;50;str14;12;str22
30618;str3;6;str31;25;str41
30619;str9;30;str1;33;str26
30620;str46;35;str40;40;str29
30621;str6;36;str15;38;str43
30622;str26;43;str3;1;str50
30623;str3;50;str11;22;str2
30624;str8;27;str21;6;str4
30625;str44;33;str27;20;str9
30626;str28;34;str7;21;str35
30627;str43;21;str48;50;str47
30628;str36;33;str39;45;str34
30629;str48;33;str31;30;str42
30630;str42;35;str23;48;str29
30631;str23;42;str21;9;str2
30632;str16;18;str43;43;str29
30633;str27;23;str19;6;str13
30634;str25;17;str8;42;str27
30635;str21;49;str15;37;str11
30636;str18;28;str44;26;str47
30637;str24;17;str15;45;str24
30638;str47;36;str46;31;str47
30639;str47;39;str25;15;str21
30640;str45;32;str26;28;str4
30641;str29;49;str12;16;str37
30642;str42;4;str47;35;str50
30643;str43;50;str38;41;str1
30644;str15;45;str21;34;str32
30645;str21;35;str16;46;str28
30646;str9;47;str12;22;str31
30647;str21;3;str43;47;str5
30648;str45;35;str27;50;str7
30649;str27;31;str46;16;str42
30650;str6;25;str47;1;str48
30651;str22;19;str1;17;str25
30652;str25;23;str20;48;str21
30653;str43;8;str6;8;str20
30654;str25;1;str17;14;str2
30655;str20;14;str19;13;str35
30656;str9;9;str28;24;str24
30657;str42;44;str35;27;str42
30658;str7;33;str44;3;str21
30659;str34;18;str43;34;str1
30660;str17;22;str3;29;str49
30661;str2;40;str36;20;str30
30662;str1;48;str29;30;str28
30663;str25;44;str22;13;str41
30664;str1;24;str24;47;str17
30665;str48;27;str11;13;str13
30666;str2;49;str20;47;str15
30667;str35;19;str48;12;str36
30668;str38;5;str45;31;str22
30669;str4;36;str39;32;str14
30670;str23;29;str11;38;str13
30671;str18;30;str38;43;str10
30672;str8;20;str27;44;str37
30673;str29;27;str37;8;str13
30674;str20;30;str9;18;str43
30675;str31;25;str1;50;str12
30676;str37;20;str49;20;str30
